BOM PATH, POS, TAG NUMBER, SIZE, DESCRIPTION, LIST QUANTITY, UNIT, TRANSMITTL, GROUP-PERF, SKETCH, PRIORITY, SPEC, CWP,SCHEDULE,CLASS,ok
PIPING/7114/4456/688-1,7,316W-AAEA200_10S~1,1,"- ELBOW 90 DEG LR ASME B16.9 BW SCH 10S SS ASTM A403 GR WP316/316L 1""",1,ea,4456,FITTINGS,6-7114-688-1,1,P1B43BL,4456,10S,,
PIPING/7114/4456/688-1,8,316-AAFWBB0_10S:150~1,1,"- FLANGE WN CL150 RF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F316 / 316L 1""",1,ea,4456,FLANGES,6-7114-688-1,1,P1B43BL,4456,10S,150,
PIPING/7114/4456/688-1,9,316-AAFWBB0_10S:150~1,1,"- FLANGE WN CL150 RF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F316 / 316L 1""",1,ea,4456,FLANGES,6-7114-688-1,1,P1B43BL,4456,10S,150,
PIPING/7114/4456/688-1,10,316-AAFWBB0_10S:150~1/2,2-Jan,"- FLANGE WN CL150 RF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F316 / 316L 1/2""",1,ea,4456,FLANGES,6-7114-688-1,1,P1B43BL,4456,10S,150,
PIPING/7114/4456/689-1,1,316W-AAPS200_10S~1/2,2-Jan,"- PIPE BE WELDED ASME B36.19M SCH 10S SS ASTM A312 GR TP316/316L 1/2""",22.1,ft,4456,PIPE,6-7114-689-1,1,P1B43BL,4456,10S,,
PIPING/7114/4456/689-1,2,316W-AAEA200_10S~1/2,2-Jan,"- ELBOW 90 DEG LR ASME B16.9 BW SCH 10S SS ASTM A403 GR WP316/316L 1/2""",1,ea,4456,FITTINGS,6-7114-689-1,1,P1B43BL,4456,10S,,
PIPING/7114/4456/689-1,3,316W-AAEA200_10S~1/2,2-Jan,"- ELBOW 90 DEG LR ASME B16.9 BW SCH 10S SS ASTM A403 GR WP316/316L 1/2""",1,ea,4456,FITTINGS,6-7114-689-1,1,P1B43BL,4456,10S,,
PIPING/7114/4456/689-1,4,316-AAFWBB0_10S:150~1/2,2-Jan,"- FLANGE WN CL150 RF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F316 / 316L 1/2""",1,ea,4456,FLANGES,6-7114-689-1,1,P1B43BL,4456,10S,150,
PIPING/7114/4456/689-1,5,316-AAFWBB0_10S:150~1/2,2-Jan,"- FLANGE WN CL150 RF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F316 / 316L 1/2""",1,ea,4456,FLANGES,6-7114-689-1,1,P1B43BL,4456,10S,150,
PIPING/7114/4456/69-1,1,304W-AAPA100_10S~2,2,"- PIPE BE WELDED ASME B36.19M SCH 10S SS ASTM A312 GR TP304/304L 2""",1.3,ft,4456,PIPE,6-7114-69-1,1,P5B66H,4456,10S,,
PIPING/7114/4456/69-1,2,304W-AARE200_40SX10S~3X2,3X2,"- REDUCER ECC ASME B16.9 BW SCH 40S x SCH 10S SS ASTM A403 GR WP304/304L WELDED 3X2""",1,ea,4456,FITTINGS,6-7114-69-1,1,P5B66H,4456,10S,,
PIPING/7114/4456/69-1,3,304W-AAEA200_40S~3,3,"- ELBOW 90 DEG LR ASME B16.9 BW SCH 40S SS ASTM A403 GR WP304/304L WELDED 3""",1,ea,4456,FITTINGS,6-7114-69-1,1,P5B66H,4456,40S,,
PIPING/7114/4456/69-1,4,304W-AAEA200_10S~2,2,"- ELBOW 90 DEG LR ASME B16.9 BW SCH 10S SS ASTM A403 GR WP304/304L WELDED 2""",1,ea,4456,FITTINGS,6-7114-69-1,1,P5B66H,4456,10S,,
PIPING/7114/4456/69-1,5,304-AAFWBF0_40S:600~3,3,"- FLANGE WN CL600 RF ASME B16.5 SCH 40S FORGED SS ASTM A182 GR F304/304L 3""",1,ea,4456,FLANGES,6-7114-69-1,1,P5B66H,4456,40S,600,
PIPING/7114/4456/69-1,6,304-AAFWBF0_10S:600~2,2,"- FLANGE WN CL600 RF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F304/304L 2""",1,ea,4456,FLANGES,6-7114-69-1,1,P5B66H,4456,10S,600,
PIPING/7114/4456/690-1,1,316W-AAPS200_10S~1/2,2-Jan,"- PIPE BE WELDED ASME B36.19M SCH 10S SS ASTM A312 GR TP316/316L 1/2""",8,ft,4456,PIPE,6-7114-690-1,1,P1B43BL,4456,10S,,
PIPING/7114/4456/690-1,2,316W-AAEA200_10S~1/2,2-Jan,"- ELBOW 90 DEG LR ASME B16.9 BW SCH 10S SS ASTM A403 GR WP316/316L 1/2""",1,ea,4456,FITTINGS,6-7114-690-1,1,P1B43BL,4456,10S,,
PIPING/7114/4456/690-1,3,316-AAFWBB0_10S:150~1/2,2-Jan,"- FLANGE WN CL150 RF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F316 / 316L 1/2""",1,ea,4456,FLANGES,6-7114-690-1,1,P1B43BL,4456,10S,150,
PIPING/7114/4456/690-2,1,316W-AAPS200_10S~1/2,2-Jan,"- PIPE BE WELDED ASME B36.19M SCH 10S SS ASTM A312 GR TP316/316L 1/2""",14.1,ft,4456,PIPE,6-7114-690-2,1,P1B43BL,4456,10S,,
PIPING/7114/4456/690-2,2,316W-AAEA200_10S~1/2,2-Jan,"- ELBOW 90 DEG LR ASME B16.9 BW SCH 10S SS ASTM A403 GR WP316/316L 1/2""",1,ea,4456,FITTINGS,6-7114-690-2,1,P1B43BL,4456,10S,,
PIPING/7114/4456/690-2,3,316-AAFWBB0_10S:150~1/2,2-Jan,"- FLANGE WN CL150 RF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F316 / 316L 1/2""",1,ea,4456,FLANGES,6-7114-690-2,1,P1B43BL,4456,10S,150,
PIPING/7114/4456/691-1,1,316W-AAPS200_10S~1/2,2-Jan,"- PIPE BE WELDED ASME B36.19M SCH 10S SS ASTM A312 GR TP316/316L 1/2""",8,ft,4456,PIPE,6-7114-691-1,1,P1B43BL,4456,10S,,
PIPING/7114/4456/691-1,2,316W-AAEA200_10S~1/2,2-Jan,"- ELBOW 90 DEG LR ASME B16.9 BW SCH 10S SS ASTM A403 GR WP316/316L 1/2""",1,ea,4456,FITTINGS,6-7114-691-1,1,P1B43BL,4456,10S,,
PIPING/7114/4456/691-1,3,316-AAFWBB0_10S:150~1/2,2-Jan,"- FLANGE WN CL150 RF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F316 / 316L 1/2""",1,ea,4456,FLANGES,6-7114-691-1,1,P1B43BL,4456,10S,150,
PIPING/7114/4456/691-2,1,316W-AAPS200_10S~1/2,2-Jan,"- PIPE BE WELDED ASME B36.19M SCH 10S SS ASTM A312 GR TP316/316L 1/2""",9.4,ft,4456,PIPE,6-7114-691-2,1,P1B43BL,4456,10S,,
PIPING/7114/4456/691-2,2,316W-AARC200_10S~1X1/2,1X1/2,"- REDUCER CONC ASME B16.9 BW SCH 10S SS ASTM A403 GR WP316/316L 1X1/2""",1,ea,4456,FITTINGS,6-7114-691-2,1,P1B43BL,4456,10S,,
PIPING/7114/4456/691-2,3,316W-AAEA200_10S~1/2,2-Jan,"- ELBOW 90 DEG LR ASME B16.9 BW SCH 10S SS ASTM A403 GR WP316/316L 1/2""",1,ea,4456,FITTINGS,6-7114-691-2,1,P1B43BL,4456,10S,,
PIPING/7114/4456/691-2,4,316W-AAEA200_10S~1/2,2-Jan,"- ELBOW 90 DEG LR ASME B16.9 BW SCH 10S SS ASTM A403 GR WP316/316L 1/2""",1,ea,4456,FITTINGS,6-7114-691-2,1,P1B43BL,4456,10S,,
PIPING/7114/4456/692-1,1,316W-AARC200_10S~2X3/4,2X3/4,"- REDUCER CONC ASME B16.9 BW SCH 10S SS ASTM A403 GR WP316/316L 2X3/4""",1,ea,4456,FITTINGS,6-7114-692-1,1,P1B43BL,4456,10S,,
PIPING/7114/4456/692-1,2,316-AAFWBB0_10S:150~2,2,"- FLANGE WN CL150 RF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F316 / 316L 2""",1,ea,4456,FLANGES,6-7114-692-1,1,P1B43BL,4456,10S,150,
PIPING/7114/4456/692-1,3,316-AAFWBB0_10S:150~3/4,4-Mar,"- FLANGE WN CL150 RF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F316 / 316L 3/4""",1,ea,4456,FLANGES,6-7114-692-1,1,P1B43BL,4456,10S,150,
PIPING/7114/4456/692-2,1,316W-AAPS200_10S~3/4,4-Mar,"- PIPE BE WELDED ASME B36.19M SCH 10S SS ASTM A312 GR TP316/316L 3/4""",4,ft,4456,PIPE,6-7114-692-2,1,P1B43BL,4456,10S,,
PIPING/7114/4456/692-2,2,316W-AARC200_10S~1X3/4,1X3/4,"- REDUCER CONC ASME B16.9 BW SCH 10S SS ASTM A403 GR WP316/316L 1X3/4""",1,ea,4456,FITTINGS,6-7114-692-2,1,P1B43BL,4456,10S,,
PIPING/7114/4456/692-2,3,316W-AAEA200_10S~3/4,4-Mar,"- ELBOW 90 DEG LR ASME B16.9 BW SCH 10S SS ASTM A403 GR WP316/316L 3/4""",1,ea,4456,FITTINGS,6-7114-692-2,1,P1B43BL,4456,10S,,
PIPING/7114/4456/692-2,4,316W-AAEA200_10S~3/4,4-Mar,"- ELBOW 90 DEG LR ASME B16.9 BW SCH 10S SS ASTM A403 GR WP316/316L 3/4""",1,ea,4456,FITTINGS,6-7114-692-2,1,P1B43BL,4456,10S,,
PIPING/7114/4456/692-2,5,316W-AAEA200_10S~3/4,4-Mar,"- ELBOW 90 DEG LR ASME B16.9 BW SCH 10S SS ASTM A403 GR WP316/316L 3/4""",1,ea,4456,FITTINGS,6-7114-692-2,1,P1B43BL,4456,10S,,
PIPING/7114/4456/692-2,6,316-AAFWBB0_10S:150~1,1,"- FLANGE WN CL150 RF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F316 / 316L 1""",1,ea,4456,FLANGES,6-7114-692-2,1,P1B43BL,4456,10S,150,
PIPING/7114/4456/692-2,7,316-AAFWBB0_10S:150~3/4,4-Mar,"- FLANGE WN CL150 RF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F316 / 316L 3/4""",1,ea,4456,FLANGES,6-7114-692-2,1,P1B43BL,4456,10S,150,
PIPING/7114/4456/693-1,1,316-00NPG0L_40S~3/4,4-Mar,"- NIPPLE BOE/TOE NPT 3"" LONG SCH 40S SS ASTM A312 GR TP316/316L 3/4""",1,ea,4456,FITTINGS,6-7114-693-1,1,P1B43BL,4456,40S,,
PIPING/7114/4456/693-1,2,316-AAFHBB0_150~3/4,4-Mar,"- FLANGE SO CL150 RF ASME B16.5 FORGED SS ASTM A182 GR F316 / 316L 3/4""",1,ea,4456,FLANGES,6-7114-693-1,1,P1B43BL,4456,None,150,
PIPING/7114/4456/693-2,1,316W-AAPS200_10S~3/4,4-Mar,"- PIPE BE WELDED ASME B36.19M SCH 10S SS ASTM A312 GR TP316/316L 3/4""",2.1,ft,4456,PIPE,6-7114-693-2,1,P1B43BL,4456,10S,,
PIPING/7114/4456/693-2,2,316W-AAEA200_10S~3/4,4-Mar,"- ELBOW 90 DEG LR ASME B16.9 BW SCH 10S SS ASTM A403 GR WP316/316L 3/4""",1,ea,4456,FITTINGS,6-7114-693-2,1,P1B43BL,4456,10S,,
PIPING/7114/4456/693-2,3,316W-AAEA200_10S~3/4,4-Mar,"- ELBOW 90 DEG LR ASME B16.9 BW SCH 10S SS ASTM A403 GR WP316/316L 3/4""",1,ea,4456,FITTINGS,6-7114-693-2,1,P1B43BL,4456,10S,,
PIPING/7114/4456/693-2,4,316-AAFWBB0_10S:150~3/4,4-Mar,"- FLANGE WN CL150 RF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F316 / 316L 3/4""",1,ea,4456,FLANGES,6-7114-693-2,1,P1B43BL,4456,10S,150,
PIPING/7114/4456/693-2,5,316-AAFHBB0_150~3/4,4-Mar,"- FLANGE SO CL150 RF ASME B16.5 FORGED SS ASTM A182 GR F316 / 316L 3/4""",1,ea,4456,FLANGES,6-7114-693-2,1,P1B43BL,4456,None,150,
PIPING/7114/4456/693-3,1,316-00NPG0L_40S~3/4,4-Mar,"- NIPPLE BOE/TOE NPT 3"" LONG SCH 40S SS ASTM A312 GR TP316/316L 3/4""",1,ea,4456,FITTINGS,6-7114-693-3,1,P1B43BL,4456,40S,,
PIPING/7114/4456/693-3,2,316-AAFHBB0_150~3/4,4-Mar,"- FLANGE SO CL150 RF ASME B16.5 FORGED SS ASTM A182 GR F316 / 316L 3/4""",1,ea,4456,FLANGES,6-7114-693-3,1,P1B43BL,4456,None,150,
PIPING/7114/4456/696-1,1,A106-AAPA100_XS~1,1,"- PIPE BE SMLS ASME B36.10M XS CS ASTM A106 1""",13.1,ft,4456,PIPE,6-7114-696-1,1,P1A4L,4456,XS,,
PIPING/7114/4456/696-1,2,CS-AATA200_XS~1X1,1X1,"- TEE ASME B16.9 BW XS CS ASTM A234 GR WPB 1X1""",1,ea,4456,FITTINGS,6-7114-696-1,1,P1A4L,4456,XS,,
PIPING/7114/4456/696-1,3,CS-AAEA200_XS~1,1,"- ELBOW 90 DEG LR ASME B16.9 BW XS CS ASTM A234 GR WPB 1""",1,ea,4456,FITTINGS,6-7114-696-1,1,P1A4L,4456,XS,,
PIPING/7114/4456/696-1,4,CS-AAEA200_XS~1,1,"- ELBOW 90 DEG LR ASME B16.9 BW XS CS ASTM A234 GR WPB 1""",1,ea,4456,FITTINGS,6-7114-696-1,1,P1A4L,4456,XS,,
PIPING/7114/4456/696-1,5,CS-AAEA200_XS~1,1,"- ELBOW 90 DEG LR ASME B16.9 BW XS CS ASTM A234 GR WPB 1""",1,ea,4456,FITTINGS,6-7114-696-1,1,P1A4L,4456,XS,,
PIPING/7114/4456/696-1,6,CS-AAEA200_XS~1,1,"- ELBOW 90 DEG LR ASME B16.9 BW XS CS ASTM A234 GR WPB 1""",1,ea,4456,FITTINGS,6-7114-696-1,1,P1A4L,4456,XS,,
PIPING/7114/4456/696-1,7,CS-AAFWBB0_XS:150~1,1,"- FLANGE WN CL150 RF ASME B16.5 XS FS ASTM A105 1""",1,ea,4456,FLANGES,6-7114-696-1,1,P1A4L,4456,XS,150,
PIPING/7114/4456/696-1,8,CS-AAFWBB0_XS:150~1,1,"- FLANGE WN CL150 RF ASME B16.5 XS FS ASTM A105 1""",1,ea,4456,FLANGES,6-7114-696-1,1,P1A4L,4456,XS,150,
PIPING/7114/4456/696-1,9,CS-AAFHBB0_150~1,1,"- FLANGE SO CL150 RF ASME B16.5 FS ASTM A105 1""",1,ea,4456,FLANGES,6-7114-696-1,1,P1A4L,4456,None,150,
PIPING/7114/4456/696-2,1,CS-AAFBBB0_150~1,1,"- FLANGE BLIND CL150 RF ASME B16.5 FS ASTM A105 1""",1,ea,4456,FLANGES,6-7114-696-2,1,P1A4L,4456,None,150,
PIPING/7114/4456/697-1,1,A106-AAPA100_XS~2,2,"- PIPE BE SMLS ASME B36.10M XS CS ASTM A106 2""",5.3,ft,4456,PIPE,6-7114-697-1,1,P1A4L,4456,XS,,
PIPING/7114/4456/697-1,2,CS-AATA200_XS~2X2,2X2,"- TEE ASME B16.9 BW XS CS ASTM A234 GR WPB 2X2""",1,ea,4456,FITTINGS,6-7114-697-1,1,P1A4L,4456,XS,,
PIPING/7114/4456/697-1,3,CS-AARE200_XS~2X1,2X1,"- REDUCER ECC ASME B16.9 BW XS CS ASTM A234 GR WPB 2X1""",1,ea,4456,FITTINGS,6-7114-697-1,1,P1A4L,4456,XS,,
PIPING/7114/4456/697-1,4,CS-AARE200_XS~2X1,2X1,"- REDUCER ECC ASME B16.9 BW XS CS ASTM A234 GR WPB 2X1""",1,ea,4456,FITTINGS,6-7114-697-1,1,P1A4L,4456,XS,,
PIPING/7114/4456/697-1,5,CS-AAFHBB0_150~2,2,"- FLANGE SO CL150 RF ASME B16.5 FS ASTM A105 2""",1,ea,4456,FLANGES,6-7114-697-1,1,P1A4L,4456,None,150,
PIPING/7114/4456/697-1,6,CS-AAFWBB0_XS:150~1,1,"- FLANGE WN CL150 RF ASME B16.5 XS FS ASTM A105 1""",1,ea,4456,FLANGES,6-7114-697-1,1,P1A4L,4456,XS,150,
PIPING/7114/4456/697-1,7,CS-AAFWBB0_XS:150~1,1,"- FLANGE WN CL150 RF ASME B16.5 XS FS ASTM A105 1""",1,ea,4456,FLANGES,6-7114-697-1,1,P1A4L,4456,XS,150,
PIPING/7114/4456/698-1,1,A106-AAPA100_XS~1,1,"- PIPE BE SMLS ASME B36.10M XS CS ASTM A106 1""",5.4,ft,4456,PIPE,6-7114-698-1,1,P1A4L,4456,XS,,
PIPING/7114/4456/698-1,2,CS-AATA200_XS~1X1,1X1,"- TEE ASME B16.9 BW XS CS ASTM A234 GR WPB 1X1""",1,ea,4456,FITTINGS,6-7114-698-1,1,P1A4L,4456,XS,,
PIPING/7114/4456/698-1,3,CS-AAEA200_XS~1,1,"- ELBOW 90 DEG LR ASME B16.9 BW XS CS ASTM A234 GR WPB 1""",1,ea,4456,FITTINGS,6-7114-698-1,1,P1A4L,4456,XS,,
PIPING/7114/4456/698-1,4,CS-AAEA200_XS~1,1,"- ELBOW 90 DEG LR ASME B16.9 BW XS CS ASTM A234 GR WPB 1""",1,ea,4456,FITTINGS,6-7114-698-1,1,P1A4L,4456,XS,,
PIPING/7114/4456/698-1,5,CS-AAEA200_XS~1,1,"- ELBOW 90 DEG LR ASME B16.9 BW XS CS ASTM A234 GR WPB 1""",1,ea,4456,FITTINGS,6-7114-698-1,1,P1A4L,4456,XS,,
PIPING/7114/4456/698-1,6,CS-AAEA200_XS~1,1,"- ELBOW 90 DEG LR ASME B16.9 BW XS CS ASTM A234 GR WPB 1""",1,ea,4456,FITTINGS,6-7114-698-1,1,P1A4L,4456,XS,,
PIPING/7114/4456/698-1,7,CS-AAEA200_XS~1,1,"- ELBOW 90 DEG LR ASME B16.9 BW XS CS ASTM A234 GR WPB 1""",1,ea,4456,FITTINGS,6-7114-698-1,1,P1A4L,4456,XS,,
PIPING/7114/4456/698-1,8,CS-AAFWBB0_XS:150~1,1,"- FLANGE WN CL150 RF ASME B16.5 XS FS ASTM A105 1""",1,ea,4456,FLANGES,6-7114-698-1,1,P1A4L,4456,XS,150,
PIPING/7114/4456/698-1,9,CS-AAFWBB0_XS:150~1,1,"- FLANGE WN CL150 RF ASME B16.5 XS FS ASTM A105 1""",1,ea,4456,FLANGES,6-7114-698-1,1,P1A4L,4456,XS,150,
PIPING/7114/4456/698-1,10,CS-AAFHBB0_150~1,1,"- FLANGE SO CL150 RF ASME B16.5 FS ASTM A105 1""",1,ea,4456,FLANGES,6-7114-698-1,1,P1A4L,4456,None,150,
PIPING/7114/4456/698-2,1,CS-AAFBBB0_150~1,1,"- FLANGE BLIND CL150 RF ASME B16.5 FS ASTM A105 1""",1,ea,4456,FLANGES,6-7114-698-2,1,P1A4L,4456,None,150,
PIPING/7114/4456/699-1,1,A106-AAPA100_XS~1,1,"- PIPE BE SMLS ASME B36.10M XS CS ASTM A106 1""",9.2,ft,4456,PIPE,6-7114-699-1,1,P1A4L,4456,XS,,
PIPING/7114/4456/699-1,2,CS-AAEA200_XS~1,1,"- ELBOW 90 DEG LR ASME B16.9 BW XS CS ASTM A234 GR WPB 1""",1,ea,4456,FITTINGS,6-7114-699-1,1,P1A4L,4456,XS,,
PIPING/7114/4456/699-1,3,CS-AAFHBB0_150~1,1,"- FLANGE SO CL150 RF ASME B16.5 FS ASTM A105 1""",1,ea,4456,FLANGES,6-7114-699-1,1,P1A4L,4456,None,150,
PIPING/7114/4456/699-2,1,A106-AAPA100_XS~1,1,"- PIPE BE SMLS ASME B36.10M XS CS ASTM A106 1""",14.6,ft,4456,PIPE,6-7114-699-2,1,P1A4L,4456,XS,,
PIPING/7114/4456/699-2,2,A106-AAPA100_XS~1/2,2-Jan,"- PIPE BE SMLS ASME B36.10M XS CS ASTM A106 1/2""",0.9,ft,4456,PIPE,6-7114-699-2,1,P1A4L,4456,XS,,
PIPING/7114/4456/699-2,3,CS-AATA200_XS~1X1,1X1,"- TEE ASME B16.9 BW XS CS ASTM A234 GR WPB 1X1""",1,ea,4456,FITTINGS,6-7114-699-2,1,P1A4L,4456,XS,,
PIPING/7114/4456/699-2,4,CS-AARC200_XS~1X1/2,1X1/2,"- REDUCER CONC ASME B16.9 BW XS CS ASTM A234 GR WPB 1X1/2""",1,ea,4456,FITTINGS,6-7114-699-2,1,P1A4L,4456,XS,,
PIPING/7114/4456/699-2,5,CS-AARC200_XS~1X1/2,1X1/2,"- REDUCER CONC ASME B16.9 BW XS CS ASTM A234 GR WPB 1X1/2""",1,ea,4456,FITTINGS,6-7114-699-2,1,P1A4L,4456,XS,,
PIPING/7114/4456/699-2,6,CS-AAEA200_XS~1,1,"- ELBOW 90 DEG LR ASME B16.9 BW XS CS ASTM A234 GR WPB 1""",1,ea,4456,FITTINGS,6-7114-699-2,1,P1A4L,4456,XS,,
PIPING/7114/4456/699-2,7,CS-00NPC0L_XS~1/2,2-Jan,"- NIPPLE POE/TOE NPT 3"" LONG XS CS ASTM A106 GR B 1/2""",1,ea,4456,FITTINGS,6-7114-699-2,1,P1A4L,4456,XS,,
PIPING/7114/4456/699-2,8,CS-AAFHBB0_150~1/2,2-Jan,"- FLANGE SO CL150 RF ASME B16.5 FS ASTM A105 1/2""",1,ea,4456,FLANGES,6-7114-699-2,1,P1A4L,4456,None,150,
PIPING/7114/4456/7-1,1,304-AAEA200_10S~2,2,"- ELBOW 90 DEG LR ASME B16.9 BW SCH 10S SS ASTM A403 GR WP304/304L SMLS 2""",1,ea,4456,FITTINGS,6-7114-7-1,1,P3B121D,4456,10S,,
PIPING/7114/4456/7-1,2,304-AAFWBD0_10S:300~2,2,"- FLANGE WN CL300 RF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F304/304L 2""",1,ea,4456,FLANGES,6-7114-7-1,1,P3B121D,4456,10S,300,
PIPING/7114/4456/7-2,1,304W-AAPA100_10S~2,2,"- PIPE BE WELDED ASME B36.19M SCH 10S SS ASTM A312 GR TP304/304L 2""",1,ft,4456,PIPE,6-7114-7-2,1,P3B121D,4456,10S,,
PIPING/7114/4456/7-2,2,304-AATA200_10S~2X2,2X2,"- TEE ASME B16.9 BW SCH 10S SS ASTM A403 GR WP304/304L SMLS 2X2""",1,ea,4456,FITTINGS,6-7114-7-2,1,P3B121D,4456,10S,,
PIPING/7114/4456/7-2,3,304-AAFWBD0_10S:300~2,2,"- FLANGE WN CL300 RF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F304/304L 2""",1,ea,4456,FLANGES,6-7114-7-2,1,P3B121D,4456,10S,300,
PIPING/7114/4456/7-2,4,304-AAFWBD0_10S:300~2,2,"- FLANGE WN CL300 RF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F304/304L 2""",1,ea,4456,FLANGES,6-7114-7-2,1,P3B121D,4456,10S,300,
PIPING/7114/4456/7-2,5,304-AAFWBD0_10S:300~2,2,"- FLANGE WN CL300 RF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F304/304L 2""",1,ea,4456,FLANGES,6-7114-7-2,1,P3B121D,4456,10S,300,
PIPING/7114/4456/7-3,1,304W-AAPA100_10S~2,2,"- PIPE BE WELDED ASME B36.19M SCH 10S SS ASTM A312 GR TP304/304L 2""",0.5,ft,4456,PIPE,6-7114-7-3,1,P3B121D,4456,10S,,
PIPING/7114/4456/7-3,2,304-AATA200_10S~2X1 1/2,2X1 1/2,"- TEE ASME B16.9 BW SCH 10S SS ASTM A403 GR WP304/304L 2X1 1/2""",1,ea,4456,FITTINGS,6-7114-7-3,1,P3B121D,4456,10S,,
PIPING/7114/4456/7-3,3,304-AATA200_10S~2X1,2X1,"- TEE ASME B16.9 BW SCH 10S SS ASTM A403 GR WP304/304L 2X1""",1,ea,4456,FITTINGS,6-7114-7-3,1,P3B121D,4456,10S,,
PIPING/7114/4456/7-3,4,304-AAFWBD0_10S:300~2,2,"- FLANGE WN CL300 RF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F304/304L 2""",1,ea,4456,FLANGES,6-7114-7-3,1,P3B121D,4456,10S,300,
PIPING/7114/4456/7-3,5,304-AAFWBD0_10S:300~2,2,"- FLANGE WN CL300 RF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F304/304L 2""",1,ea,4456,FLANGES,6-7114-7-3,1,P3B121D,4456,10S,300,
PIPING/7114/4456/7-3,6,304-AAFWBD0_10S:300~1 1/2,1 1/2,"- FLANGE WN CL300 RF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F304/304L 1 1/2""",1,ea,4456,FLANGES,6-7114-7-3,1,P3B121D,4456,10S,300,
PIPING/7114/4456/7-3,7,304-AAFWBD0_10S:300~1,1,"- FLANGE WN CL300 RF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F304/304L 1""",1,ea,4456,FLANGES,6-7114-7-3,1,P3B121D,4456,10S,300,
PIPING/7114/4456/7-4,1,304W-AAPA100_10S~1,1,"- PIPE BE WELDED ASME B36.19M SCH 10S SS ASTM A312 GR TP304/304L 1""",3.4,ft,4456,PIPE,6-7114-7-4,1,P3B121D,4456,10S,,
PIPING/7114/4456/7-4,2,304-AATA200_10S~1X1,1X1,"- TEE ASME B16.9 BW SCH 10S SS ASTM A403 GR WP304/304L SMLS 1X1""",1,ea,4456,FITTINGS,6-7114-7-4,1,P3B121D,4456,10S,,
PIPING/7114/4456/7-4,3,304-AATA200_10S~1X3/4,1X3/4,"- TEE ASME B16.9 BW SCH 10S SS ASTM A403 GR WP304/304L 1X3/4""",1,ea,4456,FITTINGS,6-7114-7-4,1,P3B121D,4456,10S,,
PIPING/7114/4456/7-4,4,304-AAFWBD0_10S:300~1,1,"- FLANGE WN CL300 RF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F304/304L 1""",1,ea,4456,FLANGES,6-7114-7-4,1,P3B121D,4456,10S,300,
PIPING/7114/4456/7-4,5,304-AAFWBD0_10S:300~1,1,"- FLANGE WN CL300 RF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F304/304L 1""",1,ea,4456,FLANGES,6-7114-7-4,1,P3B121D,4456,10S,300,
PIPING/7114/4456/7-4,6,304-AAFWBD0_10S:300~1,1,"- FLANGE WN CL300 RF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F304/304L 1""",1,ea,4456,FLANGES,6-7114-7-4,1,P3B121D,4456,10S,300,
PIPING/7114/4456/7-4,7,304-AAFWBD0_10S:300~3/4,4-Mar,"- FLANGE WN CL300 RF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F304/304L 3/4""",1,ea,4456,FLANGES,6-7114-7-4,1,P3B121D,4456,10S,300,
PIPING/7114/4456/70-1,1,304W-AAPA100_10S~2,2,"- PIPE BE WELDED ASME B36.19M SCH 10S SS ASTM A312 GR TP304/304L 2""",1.6,ft,4456,PIPE,6-7114-70-1,1,P5B66H,4456,10S,,
PIPING/7114/4456/70-1,2,304W-AAEA200_10S~2,2,"- ELBOW 90 DEG LR ASME B16.9 BW SCH 10S SS ASTM A403 GR WP304/304L WELDED 2""",1,ea,4456,FITTINGS,6-7114-70-1,1,P5B66H,4456,10S,,
PIPING/7114/4456/70-1,3,304W-AAEA200_10S~2,2,"- ELBOW 90 DEG LR ASME B16.9 BW SCH 10S SS ASTM A403 GR WP304/304L WELDED 2""",1,ea,4456,FITTINGS,6-7114-70-1,1,P5B66H,4456,10S,,
PIPING/7114/4456/70-1,4,304-AAFWBF0_10S:600~2,2,"- FLANGE WN CL600 RF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F304/304L 2""",1,ea,4456,FLANGES,6-7114-70-1,1,P5B66H,4456,10S,600,
