,,0,0,,,,,,,,,,,,,,,,,,,23-Jun-20,New,,,Revisions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISO,SPOOL,In Detailing,In Checking,SHOP,Status,Priority Group,Priority Date,Priority #,Area,Material,CWA #,Pipe Spec.,Painting Spec.,Pipeline Reference,Spool ID,Line No.,PMI,HOLD,PCI / Client,RFI No. / Email ,Release Date,Remarks,Trans. No.,Date Rcv'd,Rev. No.,Trans. No.,Date Rcv'd,Rev. No.,Trans. No.,Date Rcv'd,Rev. No.,,BF,WORKABLE 4/29/20,WORKABLE 4/27/20,WORKABLE 4/13/20,WORKABLE 4/9/20,WORKABLE 4/3/20,WORKABLE 3/25/20,WORKABLE 3/23/20,WORKABLE 3/18/20,WORKABLE 3/16/20,WORKABLE 3/12/20,WORKABLE 3/11/20,WORKABLE 3/9/20,WORKABLE 3/5/20,WORKABLE 3/4/20,WORKABLE 3/2/20,WORKABLE 2/28/20,WORKABLE 2/27/20,WORKABLE 2/26/20,WORKABLE 2/25/20,WORKABLE 2/24/20,WORKABLE 2/20/20,WORKABLE 2/18/20,WORKABLE 2/17/20,WORKABLE 2/14/20,WORKABLE 2/13/20,WORKABLE 2/11/20,WORKABLE 2/10/20,WORKABLE 2/5/20
225,225-1,ISS,ISS,TX,2/27/2020,,2/3/2020,3,30,CS,CWA-5,T1CB1S01,21 (MOD),000-NI-9468-31,MK-000-NI-9468-31-1,"900-NI-9468-0.75""-T1CB1S01-NT-0""-N",,,,,,,31,,0,,,,,,,11.872,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,225-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
226,226-1,ISS,ISS,TX,2/18/2020,,2/3/2020,3,30,CS,CWA-5,T1CB1S01,21 (MOD),000-NI-9557-30,MK-000-NI-9557-30-1,"900-NI-9557-1.5""-T1CB1S01-NT-0""-N",,,,,,,31,,0,,,,,,,5.52,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,226-1,#N/A,#N/A,#N/A,#N/A,#N/A
226,226-2,ISS,ISS,TX,2/18/2020,,2/3/2020,3,30,CS,CWA-5,T1CB1S01,21 (MOD),000-NI-9557-30,MK-000-NI-9557-30-2,"900-NI-9557-1.5""-T1CB1S01-NT-0""-N",,,,,,,31,,0,,,,,,,4.16,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,226-2,#N/A,#N/A,#N/A,#N/A,#N/A
227,227-1,ISS,ISS,TX,2/27/2020,,2/3/2020,3,30,CS,CWA-5,T1CB1S01,21 (MOD),000-NI-9557-31,MK-000-NI-9557-31-1,"900-NI-9557-0.75""-T1CB1S01-NT-0""-N",,,,,,,31,,0,,,,,,,10.176,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,227-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
228,228-1,ISS,ISS,TX,2/18/2020,,2/3/2020,3,30,CS,CWA-5,T1CB1S01,21 (MOD),000-NI-9558-30,MK-000-NI-9558-30-1,"900-NI-9558-1.5""-T1CB1S01-NT-0""-N",,,,,,,31,,0,,,,,,,7.472,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,228-1,#N/A,#N/A,#N/A,#N/A,#N/A
228,228-2,ISS,ISS,TX,2/18/2020,,2/3/2020,3,30,CS,CWA-5,T1CB1S01,21 (MOD),000-NI-9558-30,MK-000-NI-9558-30-2,"900-NI-9558-1.5""-T1CB1S01-NT-0""-N",,,,,,,31,,0,,,,,,,4.416,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,228-2,#N/A,#N/A,#N/A,#N/A,#N/A
229,229-1,ISS,ISS,TX,2/18/2020,,2/3/2020,3,30,CS,CWA-5,T1CB1S01,21 (MOD),000-NI-9706-30,MK-000-NI-9706-30-1,"900-NI-9706-1.5""-T1CB1S01-NT-0""-N",,,,,,,31,,0,,,,,,,4.16,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,229-1,#N/A,#N/A,#N/A,#N/A,#N/A
229,229-2,ISS,ISS,TX,2/18/2020,,2/3/2020,3,30,CS,CWA-5,T1CB1S01,21 (MOD),000-NI-9706-30,MK-000-NI-9706-30-2,"900-NI-9706-1.5""-T1CB1S01-NT-0""-N",,,,,,,31,,0,,,,,,,1.104,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,229-2,#N/A,#N/A,#N/A,#N/A,#N/A
229,229-3,ISS,ISS,TX,2/18/2020,,2/3/2020,3,30,CS,CWA-5,T1CB1S01,21 (MOD),000-NI-9706-30,MK-000-NI-9706-30-3,"900-NI-9706-1.5""-T1CB1S01-NT-0""-N",,,,,,,31,,0,,,,,,,2.208,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,229-3,#N/A,#N/A,#N/A,#N/A,#N/A
229,229-4,ISS,ISS,PA,2/18/2020,,2/3/2020,3,30,CS,CWA-5,T1CB1S01,21 (MOD),000-NI-9706-30,MK-000-NI-9706-30-4,"900-NI-9706-1.5""-T1CB1S01-NT-0""-N",,,,,,,31,,0,,,,,,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,229-4,#N/A,#N/A,#N/A,#N/A,#N/A
229,229-5,ISS,ISS,TX,2/18/2020,,2/3/2020,3,30,CS,CWA-5,T1CB1S01,21 (MOD),000-NI-9706-30,MK-000-NI-9706-30-5,"900-NI-9706-1.5""-T1CB1S01-NT-0""-N",,,,,,,31,,0,,,,,,,1.104,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,229-5,#N/A,#N/A,#N/A,#N/A,#N/A
229,229-6,ISS,ISS,TX,2/18/2020,,2/3/2020,3,30,CS,CWA-5,T1CB1S01,21 (MOD),000-NI-9706-30,MK-000-NI-9706-30-6,"900-NI-9706-1.5""-T1CB1S01-NT-0""-N",,,,,,,31,,0,,,,,,,1.104,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,229-6,#N/A,#N/A,#N/A,#N/A,#N/A
229,229-7,ISS,ISS,PA,2/11/2020,,2/3/2020,3,30,CS,CWA-5,T1CB1S01,21 (MOD),000-NI-9706-30,MK-000-NI-9706-30-7,"900-NI-9706-1.5""-T1CB1S01-NT-0""-N",,,,,,,31,,0,,,,,,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,229-7,#N/A
229,229-8,ISS,ISS,TX,2/18/2020,,2/3/2020,3,30,CS,CWA-5,T1CB1S01,21 (MOD),000-NI-9706-30,MK-000-NI-9706-30-8,"900-NI-9706-1.5""-T1CB1S01-NT-0""-N",,,,,,,31,,0,,,,,,,2.208,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,229-8,#N/A,#N/A,#N/A,#N/A,#N/A
230,230-1,ISS,ISS,TX,2/27/2020,,2/3/2020,3,30,CS,CWA-5,T1CB1S01,21 (MOD),000-NI-9706-31,MK-000-NI-9706-31-1,"900-NI-9706-0.75""-T1CB1S01-NT-0""-N",,,,,,,31,,0,,,,,,,10.176,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,230-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
231,231-1,ISS,ISS,TX,2/27/2020,,2/3/2020,6,60,CS,CWA-6,T1CB1S01,21 (MOD),000-NI-20156-60,MK-000-NI-20156-60-1,"2000-NI-20156-1.5""-T1CB1S01-NT-0""-N",,,,,,,31,,0,,,,,,,11.872,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,231-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
231,231-2,ISS,ISS,TX,2/18/2020,,2/3/2020,6,60,CS,CWA-6,T1CB1S01,21 (MOD),000-NI-20156-60,MK-000-NI-20156-60-2,"2000-NI-20156-1.5""-T1CB1S01-NT-0""-N",,,,,,,31,,0,,,,,,,1.104,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,231-2,#N/A,#N/A,#N/A,#N/A,#N/A
231,231-3,ISS,ISS,TX,2/18/2020,,2/3/2020,6,60,CS,CWA-6,T1CB1S01,21 (MOD),000-NI-20156-60,MK-000-NI-20156-60-3,"2000-NI-20156-1.5""-T1CB1S01-NT-0""-N",,,,,,,31,,0,,,,,,,2.208,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,231-3,#N/A,#N/A,#N/A,#N/A,#N/A
232,232-1,ISS,ISS,TX,2/18/2020,,2/3/2020,6,60,CS,CWA-6,T1CB1S01,21 (MOD),000-NI-20157-60,MK-000-NI-20157-60-1,"2000-NI-20157-1.5""-T1CB1S01-NT-0""-N",,,,,,,31,,1,,,,,,,1.104,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,232-1,#N/A,#N/A,#N/A,#N/A,#N/A
232,232-2,ISS,ISS,TX,2/18/2020,,2/3/2020,6,60,CS,CWA-6,T1CB1S01,21 (MOD),000-NI-20157-60,MK-000-NI-20157-60-2,"2000-NI-20157-1.5""-T1CB1S01-NT-0""-N",,,,,,,31,,1,,,,,,,3.312,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,232-2,#N/A,#N/A,#N/A,#N/A,#N/A
233,233-1,ISS,ISS,PA,2/20/2020,,2/3/2020,4,80,CS,CWA-5,T9CH2S99,19,000-P-9095-80,MK-000-P-9095-80-1,"900-P-9095-8""-T9CH2S99-ET-2""-HC",,,,,,,31,,0,,,,,,,14.368,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,233-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
233,233-2,ISS,ISS,PA,2/20/2020,,2/3/2020,4,80,CS,CWA-5,T9CH2S99,19,000-P-9095-80,MK-000-P-9095-80-2,"900-P-9095-8""-T9CH2S99-ET-2""-HC",,,,,,,31,,0,,,,,,,21.552,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,233-2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
233,233-3,ISS,ISS,PA,2/20/2020,,2/3/2020,4,80,CS,CWA-5,T9CH2S99,19,000-P-9095-80,MK-000-P-9095-80-3,"900-P-9095-8""-T9CH2S99-ET-2""-HC",,,,,,,31,,0,,,,,,,28.736,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,233-3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
234,234-1,ISS,ISS,TX,2/18/2020,,2/3/2020,4,80,CS,CWA-5,T9CH2S99,19,000-P-9344-80,MK-000-P-9344-80-1,"900-P-9344-6""-T9CH2S99-ET-1 1/2""-HC",,,,,,,31,,0,,,,,,,20.16,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,234-1,#N/A,#N/A,#N/A,#N/A,#N/A
235,235-1,ISS,ISS,TX,2/18/2020,,2/3/2020,2,40,CS,CWA-5,T3CH2S99,19,000-P-9781-43,MK-000-P-9781-43-1,"900-P-9781-2""-T3CH2S99-ET-1 1/2""-HC",,,,,,,31,,0,,,,,,,4.608,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,235-1,#N/A,#N/A,#N/A,#N/A,#N/A
236,236-1,ISS,ISS,M,3/4/2020,,3/16/2020,2,40,CS,CWA-5,T3CH2S99,19,000-P-9781-44,MK-000-P-9781-44-1,"900-P-9781-2""-T3CH2S99-ET-1 1/2 ""-HC",,,,,,,31,,0,45,1/23/2020,1,,,,3.072,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,236-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
237,237-1,ISS,ISS,TX,2/18/2020,,2/3/2020,2,40,CS,CWA-5,T3CH2S99,19,000-P-9781-45,MK-000-P-9781-45-1,"900-P-9781-2""-T3CH2S99-ET-1 1/2""-HC",,,,,,,31,,0,,,,,,,3.072,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,237-1,#N/A,#N/A,#N/A,#N/A,#N/A
238,238-1,ISS,ISS,M,3/4/2020,,3/16/2020,2,40,CS,CWA-5,T3CH2S99,19,000-P-9781-46,MK-000-P-9781-46-1,"900-P-9781-2""-T3CH2S99-ET-1 1/2 ""-HC",,,,,,,31,,0,45,1/23/2020,1,,,,3.072,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,238-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
239,239-1,ISS,ISS,TX,2/18/2020,,2/3/2020,2,40,CS,CWA-5,T3CH2S99,19,000-P-9781-47,MK-000-P-9781-47-1,"900-P-9781-2""-T3CH2S99-ET-1 1/2""-HC",,,,,,,31,,0,,,,,,,3.072,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,239-1,#N/A,#N/A,#N/A,#N/A,#N/A
240,240-1,ISS,ISS,M,2/28/2020,,2/3/2020,2,40,CS,CWA-5,T3CH2S99,19,000-P-9782-41,MK-000-P-9782-41-1,"900-P-9782-4""-T3CH2S99-ET-1 1/2""-HC",,,,,,,31,,0,,,,,,,37.184,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,240-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
241,241-1,ISS,ISS,PA,2/6/2020,,2/3/2020,6,60,CS,CWA-6,T3CH2S99,19,000-P-20034-60,MK-000-P-20034-60-1,"2000-P-20034-4""-T3CH2S99-ET-1 1/2""-HC",,,,,,,31,,0,,,,,,,6.72,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,241-1
242,242-1,ISS,ISS,PA,2/13/2020,,2/3/2020,6,60,CS,CWA-6,T3CH2S99,40,000-P-20040-60,MK-000-P-20040-60-1,"2000-P-20040-4''-T3CH2S99-ET-1 1/2""-HC",,,,,,,31,,0,,,,,,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,242-1,#N/A,#N/A,#N/A
243,243-1,ISS,ISS,TX,2/13/2020,,2/3/2020,6,60,CS,CWA-6,T3CH2S99,19,000-P-20062-60,MK-000-P-20062-60-1,"2000-P-20062-4""-T3CH2S99-ET-1 1/2""-HC",,,,,,,31,,0,,,,,,,11.2,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,243-1,243-1,#N/A,#N/A
244,244-1,ISS,ISS,M,2/19/2020,,2/3/2020,6,60,CS,CWA-6,T3CH2S99,19,000-P-20062-62,MK-000-P-20062-62-1,"2000-P-20062-4""-T3CH2S99-ET-1 1/2""-HC",,,,,,,31,,0,,,,,,,11.6,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,244-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
245,245-1,ISS,ISS,M,2/19/2020,,2/3/2020,6,60,CS,CWA-6,T3CH2S99,19,000-P-20122-60,MK-000-P-20122-60-1,"2000-P-20122-4""-T3CH2S99-ET-1 1/2""-HC",,,,,,,31,,0,,,,,,,14.208,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,245-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
246,246-1,ISS,ISS,TX,2/18/2020,,2/3/2020,6,60,CS,CWA-6,T3CH2S99,19,000-P-20123-60,MK-000-P-20123-60-1,"2000-P-20123-4""-T3CH2S99-ET-1 1/2""-HC",,,,,,,31,,0,,,,,,,14.4,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,246-1,#N/A,#N/A,#N/A,#N/A,#N/A
246,246-2,ISS,ISS,PA,2/6/2020,,2/3/2020,6,60,CS,CWA-6,T3CH2S99,19,000-P-20123-60,MK-000-P-20123-60-2,"2000-P-20123-4""-T3CH2S99-ET-1 1/2""-HC",,,,,,,31,,0,,,,,,,6.72,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,246-2
247,247-1,ISS,ISS,TX,2/18/2020,,3/16/2020,4,80,CS,CWA-5,T1CB2S01,19,000-POWS-9822-80,MK-000-POWS-9822-80-1,"900-POWS-9822-1""-T1CB2S01-ETW-1""-PF",,,,,,,31,,0,45,1/23/2020,1,,,,9.44,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,247-1,#N/A,#N/A,#N/A,#N/A,#N/A
247,247-2,ISS,ISS,M,3/4/2020,,3/16/2020,4,80,CS,CWA-5,T1CB2S01,19,000-POWS-9822-80,MK-000-POWS-9822-80-2,"900-POWS-9822-1""-T1CB2S01-ETW-1""-PF",,,,,,,31,,0,45,1/23/2020,1,,,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,247-2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
248,248-1,ISS,ISS,PA,2/20/2020,,2/3/2020,3,30,CS,CWA-5,T1CS1S02,19,000-S5-9408-30,MK-000-S5-9408-30-1,"900-S5-9408-1.5""-T1CS1S02-ETW-2""-HC",,,,,,,31,,0,,,,,,,7.472,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,248-1,248-1,248-1,#N/A,#N/A,#N/A,#N/A,#N/A
248,248-2,ISS,ISS,TX,2/18/2020,,2/3/2020,3,30,CS,CWA-5,T1CS1S02,19,000-S5-9408-30,MK-000-S5-9408-30-2,"900-S5-9408-1.5""-T1CS1S02-ETW-2""-HC",,,,,,,31,,0,,,,,,,2.208,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,248-2,#N/A,#N/A,#N/A,#N/A,#N/A
248,248-3,ISS,ISS,PA,2/13/2020,,2/3/2020,3,30,CS,CWA-5,T1CS1S02,19,000-S5-9408-30,MK-000-S5-9408-30-3,"900-S5-9408-1.5""-T1CS1S02-ETW-2""-HC",,,,RFI,,,31,,0,,,,,,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,248-3,248-3,248-3,#N/A
249,249-1,ISS,ISS,TX,2/27/2020,,3/16/2020,3,30,CS,CWA-5,T1CS1S02,19,000-S5-9410-31,MK-000-S5-9410-31-1,"900-S5-9410-0.75""-T1CS1S02-ETW-1 1/2""-HC",,,,,,,31,,0,46,1/27/2020,1,,,,11.872,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,249-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
250,250-1,ISS,ISS,PA,2/26/2020,,2/3/2020,2,40,CS,CWA-5,T1CS1S02,19,000-S5-9415-42,MK-000-S5-9415-42-1,"900-S5-9415-1""-T1CS1S02-ETW-1 1/2""-HC",,,,,,,31,,0,,,,,,,8.016,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,250-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
251,251-1,ISS,ISS,PA,2/26/2020,,2/3/2020,8,50,CS,CWA-5,T1CS1S02,19,000-S5-9421-51,MK-000-S5-9421-51-1,"900-S5-9421-1""-T1CS1S02-ETW-1 1/2""-HC",,,,,,,31,,0,,,,,,,10.848,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,251-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
251,251-2,ISS,ISS,M,2/28/2020,,2/3/2020,8,50,CS,CWA-5,T1CS1S02,19,000-S5-9421-51,MK-000-S5-9421-51-2,"900-S5-9421-1""-T1CS1S02-ETW-1 1/2""-HC",,,,RFI,,,31,,0,,,,,,,5.664,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,251-2,251-2,251-2,251-2,251-2,251-2,251-2,251-2,#N/A,#N/A,#N/A,#N/A,#N/A
252,252-1,ISS,ISS,TX,2/18/2020,,2/3/2020,3,30,CS,CWA-5,T1CS1S02,19,000-S5-9625-30,MK-000-S5-9625-30-1,"900-S5-9625-1.5""-T1CS1S02-ETW-2""-HC",,,,,,,31,,0,56,3/9/2020,1,,,,8.064,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,252-1,#N/A,#N/A,#N/A,#N/A,#N/A
252,252-2,ISS,ISS,TX,2/18/2020,,2/3/2020,3,30,CS,CWA-5,T1CS1S02,19,000-S5-9625-30,MK-000-S5-9625-30-2,"900-S5-9625-1.5""-T1CS1S02-ETW-2""-HC",,,,,,,31,,0,56,3/9/2020,1,,,,2.208,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,252-2,#N/A,#N/A,#N/A,#N/A,#N/A
