PIPELINE-REFERENCE,REVISION,N_S_,WELD-NO,WELD-TYPE,PIPING-SPEC,SPOOL-DRAWING-SEQUENCE-NUMBER,ISO NO,SPOOL-ID,,SCHEDULE,ok
PK101XA-C-1619.01,0,4-Mar,FA7,BW,FB8,1-Dec,12,PK101XA-C-1619.01-1,4416643894BW,,
PK101XA-C-1619.01,0,1,FA17,BW,FB8,1-Dec,12,PK101XA-C-1619.01-1,441661BW,,
PK101XA-C-1619.01,0,1,FA22,BW,FB8,1-Dec,12,PK101XA-C-1619.01-1,441661BW,,
PK101XA-C-1619.01,0,1,FA21,BW,FB8,1-Dec,12,PK101XA-C-1619.01-1,441661BW,,
PK101XA-C-1619.01,0,1,FA16,BW,FB8,1-Dec,12,PK101XA-C-1619.01-1,441661BW,,
PK101XA-C-1619.01,0,1,FA15,BW,FB8,1-Dec,12,PK101XA-C-1619.01-1,441661BW,,
PK101XA-C-1619.01,0,1,FA20,BW,FB8,1-Dec,12,PK101XA-C-1619.01-1,441661BW,,
PK101XA-C-1619.01,0,1,FA1,BW,FB8,1-Dec,12,PK101XA-C-1619.01-1,441661BW,,
PK101XA-C-1619.01,0,4-Mar,FA18,BW,FB8,1-Dec,12,PK101XA-C-1619.01-1,4416643894BW,,
PK101XA-C-1619.01,0,1,FA19,BW,FB8,1-Dec,12,PK101XA-C-1619.01-1,441661BW,,
PK101XA-C-1619.01,0,1,FA5,BW,FB8,1-Dec,12,PK101XA-C-1619.01-1,441661BW,,
PK101XA-C-1619.01,0,1,FA8,BW,FB8,1-Dec,12,PK101XA-C-1619.01-1,441661BW,,
PK101XA-C-1619.01,0,1,FA6,BW,FB8,1-Dec,12,PK101XA-C-1619.01-1,441661BW,,
PK101XA-C-1619.01,0,1,FA10,BW,FB8,1-Dec,12,PK101XA-C-1619.01-1,441661BW,,
PK101XA-C-1619.01,0,1,FA3,BW,FB8,1-Dec,12,PK101XA-C-1619.01-1,441661BW,,
PK101XA-C-1619.01,0,1,FA4,BW,FB8,1-Dec,12,PK101XA-C-1619.01-1,441661BW,,
PK101XA-C-1619.01,0,1,FA11,BW,FB8,1-Dec,12,PK101XA-C-1619.01-1,441661BW,,
PK101XA-C-1619.01,0,1,FA12,BW,FB8,1-Dec,12,PK101XA-C-1619.01-1,441661BW,,
PK101XA-C-1619.01,0,1,FA2,BW,FB8,1-Dec,12,PK101XA-C-1619.01-1,441661BW,,
PK101XA-C-1619.01,0,1,FA14,BW,FB8,1-Dec,12,PK101XA-C-1619.01-1,441661BW,,
PK101XA-C-1619.01,0,1,FA9,BW,FB8,1-Dec,12,PK101XA-C-1619.01-1,441661BW,,
PK104XA-CW-100407.01,0,2,FA7,BW,AB0,100-1,100,PK104XA-CW-100407.01-1,100-12BW,,
PK104XA-CW-100407.01,0,2,FA8,BW,AB0,100-1,100,PK104XA-CW-100407.01-1,100-12BW,,
PK104XA-CW-100407.01,0,3,FA1,BW,AB0,100-1,100,PK104XA-CW-100407.01-1,100-13BW,,
PK104XA-CW-100407.01,0,2,FA2,BW,AB0,100-1,100,PK104XA-CW-100407.01-1,100-12BW,,
PK104XA-CW-100407.01,0,2,FA3,BW,AB0,100-1,100,PK104XA-CW-100407.01-1,100-12BW,,
PK104XA-CW-100407.01,0,2,FA4,BW,AB0,100-1,100,PK104XA-CW-100407.01-1,100-12BW,,
PK104XA-CW-100407.01,0,2,FA9,BW,AB0,100-1,100,PK104XA-CW-100407.01-1,100-12BW,,
PK104XA-CW-100407.01,0,2,FA6,BW,AB0,100-1,100,PK104XA-CW-100407.01-1,100-12BW,,
PK104XA-CW-100407.01,0,2,FA5,BW,AB0,100-1,100,PK104XA-CW-100407.01-1,100-12BW,,
PK104XA-CW-100407.01,0,2,FA10,BW,AB0,100-2,100,PK104XA-CW-100407.01-2,100-22BW,,
PK104XA-CW-100407.01,0,2,FA11,BW,AB0,100-2,100,PK104XA-CW-100407.01-2,100-22BW,,
PK104XA-CW-100407.01,0,2,FA12,BW,AB0,100-3,100,PK104XA-CW-100407.01-3,100-32BW,,
PK104XA-CW-100407.01,0,2,FA13,BW,AB0,100-3,100,PK104XA-CW-100407.01-3,100-32BW,,
PK104XA-CW-100407.01,0,2,FA18,BW,AB0,100-4,100,PK104XA-CW-100407.01-4,100-42BW,,
PK104XA-CW-100407.01,0,2,FA19,BW,AB0,100-4,100,PK104XA-CW-100407.01-4,100-42BW,,
PK104XA-CW-100407.01,0,2,FA17,BW,AB0,100-4,100,PK104XA-CW-100407.01-4,100-42BW,,
PK104XA-CW-100407.01,0,2,FA16,BW,AB0,100-4,100,PK104XA-CW-100407.01-4,100-42BW,,
PK104XA-CW-100407.01,0,2,FA14,BW,AB0,100-4,100,PK104XA-CW-100407.01-4,100-42BW,,
PK104XA-CW-100407.01,0,2,FA15,BW,AB0,100-4,100,PK104XA-CW-100407.01-4,100-42BW,,
PK104XA-CW-100407.01,0,2,FA20,BW,AB0,100-5,100,PK104XA-CW-100407.01-5,100-52BW,,
PK104XA-CW-100407.01,0,2,FA21,BW,AB0,100-5,100,PK104XA-CW-100407.01-5,100-52BW,,
PK104XA-CW-100407.01,0,2,FA22,BW,AB0,100-6,100,PK104XA-CW-100407.01-6,100-62BW,,
PK104XA-CW-100407.01,0,2,FA23,BW,AB0,100-6,100,PK104XA-CW-100407.01-6,100-62BW,,
PK104XA-CW-100407.01,0,2,FA24,BW,AB0,100-6,100,PK104XA-CW-100407.01-6,100-62BW,,
PK104XA-CW-100407.01,0,2,FA25,BW,AB0,100-6,100,PK104XA-CW-100407.01-6,100-62BW,,
PK104XA-CW-100407.01,0,2,FA26,BW,AB0,100-6,100,PK104XA-CW-100407.01-6,100-62BW,,
PK104XA-CW-100407.01,0,2,FA27,BW,AB0,100-6,100,PK104XA-CW-100407.01-6,100-62BW,,
PK104XA-CW-100407.01,0,2,FA28,BW,AB0,100-6,100,PK104XA-CW-100407.01-6,100-62BW,,
PK104XA-CW-100407.01,0,2,FA30,BW,AB0,100-6,100,PK104XA-CW-100407.01-6,100-62BW,,
PK104XA-CW-100407.01,0,2,FA29,BW,AB0,100-6,100,PK104XA-CW-100407.01-6,100-62BW,,
PK104XA-CW-100407.01,0,2,FA31,BW,AB0,100-6,100,PK104XA-CW-100407.01-6,100-62BW,,
PK104XA-CW-100407.02,0,2,FA1,BW,AB0,101-1,101,PK104XA-CW-100407.02-1,101-12BW,,
PK104XA-CW-100407.02,0,2,FA2,BW,AB0,101-1,101,PK104XA-CW-100407.02-1,101-12BW,,
PK104XA-CW-100407.02,0,4-Mar,FA28,OLET,AB0,101-1,101,PK104XA-CW-100407.02-1,101-143894OLET,,
PK104XA-CW-100407.02,0,4-Mar,FA29,SW,AB0,101-1,101,PK104XA-CW-100407.02-1,101-143894SW,,
PK104XA-CW-100407.02,0,4-Mar,FA30,SW,AB0,101-1,101,PK104XA-CW-100407.02-1,101-143894SW,,
PK104XA-CW-100407.02,0,4-Mar,FA31,SW,AB0,101-1,101,PK104XA-CW-100407.02-1,101-143894SW,,
PK104XA-CW-100407.02,0,2,FA4,BW,AB0,101-2,101,PK104XA-CW-100407.02-2,101-22BW,,
PK104XA-CW-100407.02,0,2,FA3,BW,AB0,101-2,101,PK104XA-CW-100407.02-2,101-22BW,,
PK104XA-CW-100407.02,0,2,FA5,BW,AB0,101-2,101,PK104XA-CW-100407.02-2,101-22BW,,
PK104XA-CW-100407.02,0,2,FA6,BW,AB0,101-2,101,PK104XA-CW-100407.02-2,101-22BW,,
PK104XA-CW-100407.02,0,2,FA7,BW,AB0,101-3,101,PK104XA-CW-100407.02-3,101-32BW,,
PK104XA-CW-100407.02,0,2,FA8,BW,AB0,101-3,101,PK104XA-CW-100407.02-3,101-32BW,,
PK104XA-CW-100407.02,0,2,FA16,BW,AB0,101-4,101,PK104XA-CW-100407.02-4,101-42BW,,
PK104XA-CW-100407.02,0,2,FA15,BW,AB0,101-4,101,PK104XA-CW-100407.02-4,101-42BW,,
PK104XA-CW-100407.02,0,2,FA14,BW,AB0,101-4,101,PK104XA-CW-100407.02-4,101-42BW,,
PK104XA-CW-100407.02,0,2,FA13,BW,AB0,101-4,101,PK104XA-CW-100407.02-4,101-42BW,,
PK104XA-CW-100407.02,0,2,FA12,BW,AB0,101-4,101,PK104XA-CW-100407.02-4,101-42BW,,
PK104XA-CW-100407.02,0,2,FA9,BW,AB0,101-4,101,PK104XA-CW-100407.02-4,101-42BW,,
PK104XA-CW-100407.02,0,2,FA10,BW,AB0,101-4,101,PK104XA-CW-100407.02-4,101-42BW,,
PK104XA-CW-100407.02,0,2,FA11,BW,AB0,101-4,101,PK104XA-CW-100407.02-4,101-42BW,,
PK104XA-CW-100407.02,0,2,FA21,BW,AB0,101-5,101,PK104XA-CW-100407.02-5,101-52BW,,
PK104XA-CW-100407.02,0,2,FA20,BW,AB0,101-5,101,PK104XA-CW-100407.02-5,101-52BW,,
PK104XA-CW-100407.02,0,2,FA19,BW,AB0,101-5,101,PK104XA-CW-100407.02-5,101-52BW,,
PK104XA-CW-100407.02,0,2,FA18,BW,AB0,101-5,101,PK104XA-CW-100407.02-5,101-52BW,,
PK104XA-CW-100407.02,0,2,FA17,BW,AB0,101-5,101,PK104XA-CW-100407.02-5,101-52BW,,
PK104XA-CW-100407.02,0,2,FA22,BW,AB0,101-6,101,PK104XA-CW-100407.02-6,101-62BW,,
PK104XA-CW-100407.02,0,2,FA26,BW,AB0,101-6,101,PK104XA-CW-100407.02-6,101-62BW,,
PK104XA-CW-100407.02,0,2,FA25,BW,AB0,101-6,101,PK104XA-CW-100407.02-6,101-62BW,,
PK104XA-CW-100407.02,0,2,FA23,BW,AB0,101-6,101,PK104XA-CW-100407.02-6,101-62BW,,
PK104XA-CW-100407.02,0,2,FA24,BW,AB0,101-6,101,PK104XA-CW-100407.02-6,101-62BW,,
PK104XA-CW-100407.02,0,4-Mar,FA27,SW,AB0,101-6,101,PK104XA-CW-100407.02-6,101-643894SW,,
PK104XA-FW-900001.01,0,12,FA1,BW,AA4,103-1,103,PK104XA-FW-900001.01-1,103-112BW,,
PK104XA-FW-900001.02,0,12,FA2,BW,AA4,104-1,104,PK104XA-FW-900001.02-1,104-112BW,,
PK104XA-GN-02.01,0,2,FA2,BW,AB1,105-1,105,PK104XA-GN-02.01-1,105-12BW,,
PK104XA-GN-02.01,0,2,FA3,BW,AB1,105-1,105,PK104XA-GN-02.01-1,105-12BW,,
PK104XA-GN-97723.01,0,3,FA2,BW,AB1,106-1,106,PK104XA-GN-97723.01-1,106-13BW,,
PK104XA-GN-97723.01,0,3,FA3,BW,AB1,106-1,106,PK104XA-GN-97723.01-1,106-13BW,,
PK104XA-GN-97723.01,0,3,FA4,BW,AB1,106-1,106,PK104XA-GN-97723.01-1,106-13BW,,
PK104XA-GN-97723.01,0,3,FA5,BW,AB1,106-1,106,PK104XA-GN-97723.01-1,106-13BW,,
PK104XA-GN-97723.01,0,3,FA6,BW,AB1,106-1,106,PK104XA-GN-97723.01-1,106-13BW,,
PK104XA-GN-97723.01,0,3,FA7,BW,AB1,106-1,106,PK104XA-GN-97723.01-1,106-13BW,,
PK104XA-GN-97723.01,0,3,FA21,BW,AB1,106-2,106,PK104XA-GN-97723.01-2,106-23BW,,
PK104XA-GN-97723.01,0,3,FA20,BW,AB1,106-2,106,PK104XA-GN-97723.01-2,106-23BW,,
PK104XA-GN-97723.01,0,3,FA19,BW,AB1,106-2,106,PK104XA-GN-97723.01-2,106-23BW,,
PK104XA-GN-97723.01,0,3,FA18,BW,AB1,106-2,106,PK104XA-GN-97723.01-2,106-23BW,,
PK104XA-GN-97723.01,0,3,FA17,BW,AB1,106-2,106,PK104XA-GN-97723.01-2,106-23BW,,
PK104XA-GN-97723.01,0,4-Mar,FA22,OLET,AB1,106-2,106,PK104XA-GN-97723.01-2,106-243894OLET,,
PK104XA-GN-97723.01,0,4-Mar,FA23,SW,AB1,106-2,106,PK104XA-GN-97723.01-2,106-243894SW,,
PK104XA-GN-97723.01,0,4-Mar,FA25,SW,AB1,106-2,106,PK104XA-GN-97723.01-2,106-243894SW,,
PK104XA-GN-97723.01,0,4-Mar,FA24,SW,AB1,106-2,106,PK104XA-GN-97723.01-2,106-243894SW,,
PK104XA-GN-97723.01,0,3,FA11,BW,AB1,106-3,106,PK104XA-GN-97723.01-3,106-33BW,,
PK104XA-GN-97723.01,0,3,FA10,BW,AB1,106-3,106,PK104XA-GN-97723.01-3,106-33BW,,
PK104XA-GN-97723.01,0,3,FA13,BW,AB1,106-3,106,PK104XA-GN-97723.01-3,106-33BW,,
PK104XA-GN-97723.01,0,3,FA9,BW,AB1,106-3,106,PK104XA-GN-97723.01-3,106-33BW,,
PK104XA-GN-97723.01,0,3,FA14,BW,AB1,106-3,106,PK104XA-GN-97723.01-3,106-33BW,,
PK104XA-GN-97723.01,0,3,FA16,BW,AB1,106-3,106,PK104XA-GN-97723.01-3,106-33BW,,
PK104XA-GN-97723.01,0,3,FA8,BW,AB1,106-3,106,PK104XA-GN-97723.01-3,106-33BW,,
PK104XA-GN-97723.01,0,3,FA15,BW,AB1,106-3,106,PK104XA-GN-97723.01-3,106-33BW,,
PK104XA-GN-97723.01,0,3,FA12,BW,AB1,106-3,106,PK104XA-GN-97723.01-3,106-33BW,,
PK104XA-GN-98398.01,0,3,FA2,BW,AB1,107-1,107,PK104XA-GN-98398.01-1,107-13BW,,
PK104XA-GN-98398.01,0,3,FA1,BW,AB1,107-1,107,PK104XA-GN-98398.01-1,107-13BW,,
PK104XA-GN-98398.01,0,3,FA9,BW,AB1,107-1,107,PK104XA-GN-98398.01-1,107-13BW,,
PK104XA-GN-98398.01,0,4,FA7,N90,AB1,107-1,107,PK104XA-GN-98398.01-1,107-14N90,,
PK104XA-GN-98398.01,0,4,FA11,N90,AB1,107-1,107,PK104XA-GN-98398.01-1,107-14N90,,
PK104XA-GN-98398.01,0,4,FA8,N90,AB1,107-1,107,PK104XA-GN-98398.01-1,107-14N90,,
PK104XA-GN-98398.01,0,4-Mar,FA3,OLET,AB1,107-1,107,PK104XA-GN-98398.01-1,107-143894OLET,,
PK104XA-GN-98398.01,0,1 1/2,FA10,SW,AB1,107-1,107,PK104XA-GN-98398.01-1,107-11.5SW,,
PK104XA-GN-98398.01,0,4-Mar,FA4,SW,AB1,107-1,107,PK104XA-GN-98398.01-1,107-143894SW,,
PK104XA-GN-98398.01,0,4-Mar,FA6,SW,AB1,107-1,107,PK104XA-GN-98398.01-1,107-143894SW,,
PK104XA-GN-98398.01,0,4-Mar,FA5,SW,AB1,107-1,107,PK104XA-GN-98398.01-1,107-143894SW,,
PK104XA-GN-3608.01,0,2,FA4,BW,AB1,108-1,108,PK104XA-GN-3608.01-1,108-12BW,,
PK104XA-GN-3608.01,0,2,FA1,BW,AB1,108-1,108,PK104XA-GN-3608.01-1,108-12BW,,
PK104XA-GN-3608.01,0,2,FA3,BW,AB1,108-1,108,PK104XA-GN-3608.01-1,108-12BW,,
PK104XA-GN-3608.01,0,2,FA5,BW,AB1,108-1,108,PK104XA-GN-3608.01-1,108-12BW,,
PK104XA-GN-3608.01,0,2,FA6,BW,AB1,108-1,108,PK104XA-GN-3608.01-1,108-12BW,,
PK104XA-GN-3608.01,0,2,FA7,BW,AB1,108-1,108,PK104XA-GN-3608.01-1,108-12BW,,
PK104XA-GN-3608.01,0,2,FA8,BW,AB1,108-1,108,PK104XA-GN-3608.01-1,108-12BW,,
PK104XA-GN-3608.01,0,2,FA9,BW,AB1,108-1,108,PK104XA-GN-3608.01-1,108-12BW,,
PK104XA-GN-3608.01,0,2,FA2,BW,AB1,108-1,108,PK104XA-GN-3608.01-1,108-12BW,,
PK104XA-PA-3519.01,0,6,FA6,BW,N,109-1,109,PK104XA-PA-3519.01-1,109-16BW,120,
PK104XA-PA-3519.01,0,6,FA5,BW,N,109-1,109,PK104XA-PA-3519.01-1,109-16BW,120,
PK104XA-PA-3519.01,0,6,FA4,BW,N,109-1,109,PK104XA-PA-3519.01-1,109-16BW,120,
PK104XA-PA-3519.01,0,6,FA3,BW,N,109-1,109,PK104XA-PA-3519.01-1,109-16BW,120,
PK104XA-PA-3519.01,0,8,FA8,SOF,N,109-1,109,PK104XA-PA-3519.01-1,109-18SOF,,
PK104XA-PA-3519.01,0,6,FA1,SOF,N,109-1,109,PK104XA-PA-3519.01-1,109-16SOF,,
PK104XA-PA-3519.01,0,6,FA2,BW,N,109-1,109,PK104XA-PA-3519.01-1,109-16SOF,120,
PK104XA-PA-3520.01,0,6,FA5,BW,N,110-1,110,PK104XA-PA-3520.01-1,110-16BW,120,
PK104XA-PA-3520.01,0,6,FA4,BW,N,110-1,110,PK104XA-PA-3520.01-1,110-16BW,120,
PK104XA-PA-3520.01,0,6,FA3,BW,N,110-1,110,PK104XA-PA-3520.01-1,110-16BW,120,
PK104XA-PA-3520.01,0,6,FA6,BW,N,110-1,110,PK104XA-PA-3520.01-1,110-16BW,120,
PK104XA-PA-3520.01,0,8,FA8,SOF,N,110-1,110,PK104XA-PA-3520.01-1,110-18SOF,,
PK104XA-PA-3520.01,0,8,FA7,SOF,N,110-1,110,PK104XA-PA-3520.01-1,110-18SOF,,
PK104XA-PA-3520.01,0,6,FA1,SOF,N,110-1,110,PK104XA-PA-3520.01-1,110-16SOF,,
PK104XA-PA-3520.01,0,6,FA2,SOF,N,110-1,110,PK104XA-PA-3520.01-1,110-16SOF,,
PK104XA-PA-3521.01,0,6,FA4,BW,N,111-1,111,PK104XA-PA-3521.01-1,111-16BW,120,
PK104XA-PA-3521.01,0,6,FA5,BW,N,111-1,111,PK104XA-PA-3521.01-1,111-16BW,120,
PK104XA-PA-3521.01,0,6,FA3,BW,N,111-1,111,PK104XA-PA-3521.01-1,111-16BW,120,
PK104XA-PA-3521.01,0,6,FA6,BW,N,111-1,111,PK104XA-PA-3521.01-1,111-16BW,120,
PK104XA-PA-3521.01,0,8,FA8,SOF,N,111-1,111,PK104XA-PA-3521.01-1,111-18SOF,,
PK104XA-PA-3521.01,0,8,FA7,SOF,N,111-1,111,PK104XA-PA-3521.01-1,111-18SOF,,
PK104XA-PA-3521.01,0,6,FA2,SOF,N,111-1,111,PK104XA-PA-3521.01-1,111-16SOF,,
PK104XA-PA-3521.01,0,6,FA1,SOF,N,111-1,111,PK104XA-PA-3521.01-1,111-16SOF,,
PK104XA-PA-3522.01,0,6,FA4,BW,N,112-1,112,PK104XA-PA-3522.01-1,112-16BW,120,
PK104XA-PA-3522.01,0,6,FA5,BW,N,112-1,112,PK104XA-PA-3522.01-1,112-16BW,120,
PK104XA-PA-3522.01,0,6,FA3,BW,N,112-1,112,PK104XA-PA-3522.01-1,112-16BW,120,
PK104XA-PA-3522.01,0,6,FA6,BW,N,112-1,112,PK104XA-PA-3522.01-1,112-16BW,120,
PK104XA-PA-3522.01,0,8,FA8,SOF,N,112-1,112,PK104XA-PA-3522.01-1,112-18SOF,,
PK104XA-PA-3522.01,0,8,FA7,SOF,N,112-1,112,PK104XA-PA-3522.01-1,112-18SOF,,
PK104XA-PA-3522.01,0,6,FA2,SOF,N,112-1,112,PK104XA-PA-3522.01-1,112-16SOF,,
PK104XA-PA-3522.01,0,6,FA1,SOF,N,112-1,112,PK104XA-PA-3522.01-1,112-16SOF,,
PK104XA-V-100410.01,0,3,FA5,BW,AB1,113-1,113,PK104XA-V-100410.01-1,113-13BW,,
PK104XA-V-100410.01,0,3,FA4,BW,AB1,113-1,113,PK104XA-V-100410.01-1,113-13BW,,
PK104XA-V-100410.01,0,3,FA1,BW,AB1,113-1,113,PK104XA-V-100410.01-1,113-13BW,,
PK104XA-V-100410.01,0,3,FA3,BW,AB1,113-1,113,PK104XA-V-100410.01-1,113-13BW,,
PK104XA-V-100410.01,0,3,FA2,BW,AB1,113-1,113,PK104XA-V-100410.01-1,113-13BW,,
PK104XA-V-100410.01,0,3,FA7,BW,AB1,113-2,113,PK104XA-V-100410.01-2,113-23BW,,
PK104XA-V-100410.01,0,3,FA6,BW,AB1,113-2,113,PK104XA-V-100410.01-2,113-23BW,,
PK104XA-V-100410.01,0,3,FA8,BW,AB1,113-2,113,PK104XA-V-100410.01-2,113-23BW,,
PK104XA-V-100410.01,0,3,FA9,BW,AB1,113-2,113,PK104XA-V-100410.01-2,113-23BW,,
PK104XA-V-100410.01,0,3,FA10,BW,AB1,113-2,113,PK104XA-V-100410.01-2,113-23BW,,
PK104XA-V-100410.01,0,3,FA14,BW,AB1,113-3,113,PK104XA-V-100410.01-3,113-33BW,,
PK104XA-V-100410.01,0,3,FA13,BW,AB1,113-3,113,PK104XA-V-100410.01-3,113-33BW,,
PK104XA-V-100410.01,0,3,FA12,BW,AB1,113-3,113,PK104XA-V-100410.01-3,113-33BW,,
PK104XA-V-100410.01,0,3,FA11,BW,AB1,113-3,113,PK104XA-V-100410.01-3,113-33BW,,
PK104XA-V-100410.01,0,3,FA15,BW,AB1,113-4,113,PK104XA-V-100410.01-4,113-43BW,,
PK104XA-V-100410.01,0,3,FA16,BW,AB1,113-4,113,PK104XA-V-100410.01-4,113-43BW,,
PK104XA-V-100410.01,0,3,FA17,BW,AB1,113-4,113,PK104XA-V-100410.01-4,113-43BW,,
PK104XA-V-100410.01,0,3,FA18,BW,AB1,113-4,113,PK104XA-V-100410.01-4,113-43BW,,
PK104XA-V-100410.01,0,3,FA20,BW,AB1,113-4,113,PK104XA-V-100410.01-4,113-43BW,,
PK104XA-V-100410.01,0,3,FA19,BW,AB1,113-4,113,PK104XA-V-100410.01-4,113-43BW,,
PK104XA-V-100410.01,0,3,FA21,BW,AB1,113-5,113,PK104XA-V-100410.01-5,113-53BW,,
PK104XA-V-100410.01,0,3,FA22,BW,AB1,113-5,113,PK104XA-V-100410.01-5,113-53BW,,
PK104XA-V-100410.01,0,3,FA23,BW,AB1,113-6,113,PK104XA-V-100410.01-6,113-63BW,,
PK104XA-W-3696.01,0,3,FA1,BW,AB0,114-1,114,PK104XA-W-3696.01-1,114-13BW,,
PK104XA-W-3696.01,0,3,FA3,BW,AB0,114-2,114,PK104XA-W-3696.01-2,114-23BW,,
PK104XA-W-3696.01,0,3,FA2,BW,AB0,114-2,114,PK104XA-W-3696.01-2,114-23BW,,
PK104XA-W-3696.01,0,3,FA4,BW,AB0,114-3,114,PK104XA-W-3696.01-3,114-33BW,,
PK104XA-W-3696.01,0,3,FA5,BW,AB0,114-3,114,PK104XA-W-3696.01-3,114-33BW,,
PK104XA-W-3696.01,0,3,FA9,BW,AB0,114-4,114,PK104XA-W-3696.01-4,114-43BW,,
PK104XA-W-3696.01,0,3,FA14,BW,AB0,114-4,114,PK104XA-W-3696.01-4,114-43BW,,
PK104XA-W-3696.01,0,3,FA13,BW,AB0,114-4,114,PK104XA-W-3696.01-4,114-43BW,,
PK104XA-W-3696.01,0,3,FA12,BW,AB0,114-4,114,PK104XA-W-3696.01-4,114-43BW,,
PK104XA-W-3696.01,0,3,FA11,BW,AB0,114-4,114,PK104XA-W-3696.01-4,114-43BW,,
PK104XA-W-3696.01,0,3,FA10,BW,AB0,114-4,114,PK104XA-W-3696.01-4,114-43BW,,
PK104XA-W-3696.01,0,3,FA7,BW,AB0,114-4,114,PK104XA-W-3696.01-4,114-43BW,,
PK104XA-W-3696.01,0,3,FA6,BW,AB0,114-4,114,PK104XA-W-3696.01-4,114-43BW,,
PK104XA-W-3696.01,0,3,FA8,BW,AB0,114-4,114,PK104XA-W-3696.01-4,114-43BW,,
PK104XA-WC-08.02,0,2,FA3,BW,AB0,115-1,115,PK104XA-WC-08.02-1,115-12BW,,
PK104XA-WC-08.02,0,2,FA2,BW,AB0,115-1,115,PK104XA-WC-08.02-1,115-12BW,,
PK104XA-WC-08.02,0,2,FA4,BW,AB0,115-1,115,PK104XA-WC-08.02-1,115-12BW,,
PK104XA-WC-08.02,0,2,FA1,BW,AB0,115-1,115,PK104XA-WC-08.02-1,115-12BW,,
PK104XA-WC-08.02,0,2,FA5,BW,AB0,115-2,115,PK104XA-WC-08.02-2,115-22BW,,
PK104XA-WC-08.02,0,2,FA6,BW,AB0,115-2,115,PK104XA-WC-08.02-2,115-22BW,,
PK104XA-WC-08.02,0,2,FA7,BW,AB0,115-2,115,PK104XA-WC-08.02-2,115-22BW,,
PK104XA-WC-08.02,0,2,FA12,BW,AB0,115-3,115,PK104XA-WC-08.02-3,115-32BW,,
PK104XA-WC-08.02,0,2,FA11,BW,AB0,115-3,115,PK104XA-WC-08.02-3,115-32BW,,
PK104XA-WC-08.02,0,2,FA10,BW,AB0,115-3,115,PK104XA-WC-08.02-3,115-32BW,,
PK104XA-WC-08.02,0,2,FA8,BW,AB0,115-3,115,PK104XA-WC-08.02-3,115-32BW,,
PK104XA-WC-08.02,0,2,FA9,BW,AB0,115-3,115,PK104XA-WC-08.02-3,115-32BW,,
PK104XA-WC-08.02,0,2,FA13,BW,AB0,115-4,115,PK104XA-WC-08.02-4,115-42BW,,
PK104XA-WC-08.02,0,2,FA15,BW,AB0,115-4,115,PK104XA-WC-08.02-4,115-42BW,,
PK104XA-WC-08.02,0,2,FA14,BW,AB0,115-4,115,PK104XA-WC-08.02-4,115-42BW,,
PK104XA-WC-08.02,0,1,FA18,SW,AB0,115-4,115,PK104XA-WC-08.02-4,115-41SW,,
PK104XA-WC-08.02,0,1,FA17,SW,AB0,115-4,115,PK104XA-WC-08.02-4,115-41SW,,
PK104XA-WC-08.02,0,1,FA16,SW,AB0,115-4,115,PK104XA-WC-08.02-4,115-41SW,,
PK104XA-WC-08.01,0,2,FA3,BW,AB0,116-1,116,PK104XA-WC-08.01-1,116-12BW,,
PK104XA-WC-08.01,0,2,FA2,BW,AB0,116-1,116,PK104XA-WC-08.01-1,116-12BW,,
PK104XA-WC-3610.01,0,2,FA1,BW,AB0,117-1,117,PK104XA-WC-3610.01-1,117-12BW,,
PK104XA-WC-3610.01,0,2,FA13,BW,AB0,117-1,117,PK104XA-WC-3610.01-1,117-12BW,,
PK104XA-WC-3610.01,0,1 1/2,FA7,SW,AB0,117-1,117,PK104XA-WC-3610.01-1,117-11.5SW,,
PK104XA-WC-3610.01,0,1 1/2,FA11,SW,AB0,117-1,117,PK104XA-WC-3610.01-1,117-11.5SW,,
PK104XA-WC-3610.01,0,1 1/2,FA10,SW,AB0,117-1,117,PK104XA-WC-3610.01-1,117-11.5SW,,
PK104XA-WC-3610.01,0,1 1/2,FA9,SW,AB0,117-1,117,PK104XA-WC-3610.01-1,117-11.5SW,,
PK104XA-WC-3610.01,0,1 1/2,FA8,SW,AB0,117-1,117,PK104XA-WC-3610.01-1,117-11.5SW,,
PK104XA-WC-3610.01,0,1 1/2,FA6,SW,AB0,117-1,117,PK104XA-WC-3610.01-1,117-11.5SW,,
PK104XA-WC-3610.01,0,1 1/2,FA5,SW,AB0,117-1,117,PK104XA-WC-3610.01-1,117-11.5SW,,
PK104XA-WC-3610.01,0,1 1/2,FA4,SW,AB0,117-1,117,PK104XA-WC-3610.01-1,117-11.5SW,,
PK104XA-WC-3610.01,0,1 1/2,FA2,SW,AB0,117-1,117,PK104XA-WC-3610.01-1,117-11.5SW,,
PK104XA-WC-3610.01,0,1 1/2,FA3,SW,AB0,117-1,117,PK104XA-WC-3610.01-1,117-11.5SW,,
PK104XA-YB-97367.01,0,8,FA4,BW,N,118-1,118,PK104XA-YB-97367.01-1,118-18BW,120,
PK104XA-YB-97367.01,0,8,FA3,BW,N,118-1,118,PK104XA-YB-97367.01-1,118-18BW,120,
PK104XA-YB-97367.01,0,8,FA5,BW,N,118-1,118,PK104XA-YB-97367.01-1,118-18BW,120,
PK104XA-YB-97367.01,0,1,FA8,SOB,N,118-1,118,PK104XA-YB-97367.01-1,118-11SOB,XS,
