BOM PATH, POS, TAG NUMBER, SIZE, DESCRIPTION, LIST QUANTITY, UNIT, TRANSMITTL, GROUP-PERF, SKETCH, PRIORITY, SPEC, CWP,SCHEDULE,CLASS
303,,OSOCAM9SSWACPZZZZ_3000~2X1,2X1,"Sockolet® Reducing  MSS SP-97  Class 3000  Socket Welded End  ASTM A105N - 2X1""",1,EA,,FITTINGS,U010-N-9216-4-303-E,,,,None,
303,,OSOCAM9SSWACPZZZZ_3000~2X1,2X1,"Sockolet® Reducing  MSS SP-97  Class 3000  Socket Welded End  ASTM A105N - 2X1""",1,EA,,FITTINGS,U010-N-9216-4-303-B,,,,None,
303,,OSOCAM9SSWACPZZZZ_3000~2X1,2X1,"Sockolet® Reducing  MSS SP-97  Class 3000  Socket Welded End  ASTM A105N - 2X1""",1,EA,,FITTINGS,U010-N-9216-4-303-B,,,,None,
303,,FWNABLDRFACPZZZZ_STD~2,2,"Weld Neck Flange  ASME B16.5  Class 150  Raised-face flanged end  ASTM A105N - SCH/THK S-STD 2""",1,EA,,FLANGES,U010-N-9216-4-303-E,,,,STD,
302-A,,BE9LABMBEACKABEZ_STD~2,2,"90 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A234 Grade WPB  Type S SCH/THK S-STD 2""",1,EA,,FITTINGS,U010-N-9216-1-302-A,,,,STD,
304-B,,OSOCAM9SSWACPZZZZ_3000~2X3/4,2X3/4,"Sockolet® Reducing  MSS SP-97  Class 3000  Socket Welded End  ASTM A105N - 2X3/4""",1,EA,,FITTINGS,U010-N-9216-3-304-B,,,,None,
303,,OSOCAM9SSWACPZZZZ_3000~2X1,2X1,"Sockolet® Reducing  MSS SP-97  Class 3000  Socket Welded End  ASTM A105N - 2X1""",1,EA,,FITTINGS,U010-N-9216-4-303-B,,,,None,
302-A,,BE9LABMBEACKABEZ_STD~2,2,"90 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A234 Grade WPB  Type S SCH/THK S-STD 2""",1,EA,,FITTINGS,U010-N-9216-1-302-A,,,,STD,
303,,PPPABQBEACRAAGZ_STD~2,2,"Pipe  ASME B36.10  Beveled End  ASTM A106-B  Seamless SCH/THK S-STD 2""",41.29999924,FT,,PIPE,U010-N-9216-2-303-A,,,,STD,
304-B,,OSOCAM9SSWACPZZZZ_3000~2X1,2X1,"Sockolet® Reducing  MSS SP-97  Class 3000  Socket Welded End  ASTM A105N - 2X1""",1,EA,,FITTINGS,U010-N-9216-3-304-B,,,,None,
302-A,,PPPABQBEACRAAGZ_STD~2,2,"Pipe  ASME B36.10  Beveled End  ASTM A106-B  Seamless SCH/THK S-STD 2""",27.29999924,FT,,PIPE,U010-N-9216-1-302-A,,,,STD,
302-A,,BE9LABMBEACKABEZ_STD~2,2,"90 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A234 Grade WPB  Type S SCH/THK S-STD 2""",1,EA,,FITTINGS,U010-N-9216-1-302-A,,,,STD,
302-A,,FWNABLDRFACPZZZZ_STD~2,2,"Weld Neck Flange  ASME B16.5  Class 150  Raised-face flanged end  ASTM A105N - SCH/THK S-STD 2""",1,EA,,FLANGES,U010-N-9216-1-302-A,,,,STD,
303,,BTEEABMBEACKABEZ_STD~2X2,2X2,"Tee  ASME B16.9  Beveled End  ASTM A234 Grade WPB  Type S SCH/THK S-STD 2X2""",1,EA,,FITTINGS,U010-N-9216-2-303-A,,,,STD,
303,,OSOCAM9SSWACPZZZZ_3000~2X1,2X1,"Sockolet® Reducing  MSS SP-97  Class 3000  Socket Welded End  ASTM A105N - 2X1""",1,EA,,FITTINGS,U010-N-9216-2-303-A,,,,None,
303,,OSOCAM9SSWACPZZZZ_3000~2X1,2X1,"Sockolet® Reducing  MSS SP-97  Class 3000  Socket Welded End  ASTM A105N - 2X1""",1,EA,,FITTINGS,U010-N-9216-2-303-A,,,,None,
304-A,,OSOCAM9SSWACPZZZZ_3000~2X1 1/2,2X1 1/2,"Sockolet® Reducing  MSS SP-97  Class 3000  Socket Welded End  ASTM A105N - 2X1 1/2""",1,EA,,FITTINGS,U010-N-9216-3-304-A,,,,None,
303,,OSOCAM9SSWACPZZZZ_3000~2X1,2X1,"Sockolet® Reducing  MSS SP-97  Class 3000  Socket Welded End  ASTM A105N - 2X1""",1,EA,,FITTINGS,U010-N-9216-2-303-A,,,,None,
303,,OSOCAM9SSWACPZZZZ_3000~2X1,2X1,"Sockolet® Reducing  MSS SP-97  Class 3000  Socket Welded End  ASTM A105N - 2X1""",1,EA,,FITTINGS,U010-N-9216-2-303-A,,,,None,
303,,BE9LABMBEACKABEZ_STD~2,2,"90 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A234 Grade WPB  Type S SCH/THK S-STD 2""",1,EA,,FITTINGS,U010-N-9216-2-303-A,,,,STD,
304-A,,PPPABQBEACRAAGZ_STD~2,2,"Pipe  ASME B36.10  Beveled End  ASTM A106-B  Seamless SCH/THK S-STD 2""",17.20000076,FT,,PIPE,U010-N-9216-3-304-A,,,,STD,
304-A,,BTEEABMBEACKABEZ_STD~2X2,2X2,"Tee  ASME B16.9  Beveled End  ASTM A234 Grade WPB  Type S SCH/THK S-STD 2X2""",1,EA,,FITTINGS,U010-N-9216-3-304-A,,,,STD,
304-B,,PPPABQBEACRAAGZ_STD~2,2,"Pipe  ASME B36.10  Beveled End  ASTM A106-B  Seamless SCH/THK S-STD 2""",24.20000076,FT,,PIPE,U010-N-9216-3-304-B,,,,STD,
303,,OSOCAM9SSWACPZZZZ_3000~2X1,2X1,"Sockolet® Reducing  MSS SP-97  Class 3000  Socket Welded End  ASTM A105N - 2X1""",1,EA,,FITTINGS,U010-N-9216-2-303-A,,,,None,
304-B,,OSOCAM9SSWACPZZZZ_3000~2X1,2X1,"Sockolet® Reducing  MSS SP-97  Class 3000  Socket Welded End  ASTM A105N - 2X1""",1,EA,,FITTINGS,U010-N-9216-3-304-B,,,,None,
306-B,,BE9LABMBEACKABEZ_STD~2,2,"90 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A234 Grade WPB  Type S SCH/THK S-STD 2""",1,EA,,FITTINGS,U010-N-9217-3-306-B,,,,STD,
306-B,,BE9LABMBEACKABEZ_STD~2,2,"90 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A234 Grade WPB  Type S SCH/THK S-STD 2""",1,EA,,FITTINGS,U010-N-9217-3-306-B,,,,STD,
307-A,,PPPABQBEACRAAGZ_STD~2,2,"Pipe  ASME B36.10  Beveled End  ASTM A106-B  Seamless SCH/THK S-STD 2""",17,FT,,PIPE,U010-N-9217-4-307-A,,,,STD,
306-B,,OSOCAM9SSWACPZZZZ_3000~2X1,2X1,"Sockolet® Reducing  MSS SP-97  Class 3000  Socket Welded End  ASTM A105N - 2X1""",1,EA,,FITTINGS,U010-N-9217-3-306-B,,,,None,
307-A,,PS-U010-1183_307-A~2,2,"SEE PIPING SUPPORT INDEX 2""",1,EA,,SUPPORTS,U010-N-9217-4-307-A,,,,None,
306-B,,PPPABQBEACRAAGZ_STD~2,2,"Pipe  ASME B36.10  Beveled End  ASTM A106-B  Seamless SCH/THK S-STD 2""",35.90000153,FT,,PIPE,U010-N-9217-3-306-B,,,,STD,
306-B,,OSOCAM9SSWACPZZZZ_3000~2X1,2X1,"Sockolet® Reducing  MSS SP-97  Class 3000  Socket Welded End  ASTM A105N - 2X1""",1,EA,,FITTINGS,U010-N-9217-3-306-B,,,,None,
307-A,,BE9LABMBEACKABEZ_STD~2,2,"90 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A234 Grade WPB  Type S SCH/THK S-STD 2""",1,EA,,FITTINGS,U010-N-9217-4-307-A,,,,STD,
307-A,,BE9LABMBEACKABEZ_STD~2,2,"90 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A234 Grade WPB  Type S SCH/THK S-STD 2""",1,EA,,FITTINGS,U010-N-9217-4-307-A,,,,STD,
307-B,,FWNABLDRFACPZZZZ_STD~2,2,"Weld Neck Flange  ASME B16.5  Class 150  Raised-face flanged end  ASTM A105N - SCH/THK S-STD 2""",1,EA,,FLANGES,U010-N-9217-4-307-B,,,,STD,
307-A,,BE9LABMBEACKABEZ_STD~2,2,"90 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A234 Grade WPB  Type S SCH/THK S-STD 2""",1,EA,,FITTINGS,U010-N-9217-4-307-A,,,,STD,
307-B,,PPPABQBEACRAAGZ_STD~2,2,"Pipe  ASME B36.10  Beveled End  ASTM A106-B  Seamless SCH/THK S-STD 2""",19,FT,,PIPE,U010-N-9217-4-307-B,,,,STD,
307-B,,BE9LABMBEACKABEZ_STD~2,2,"90 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A234 Grade WPB  Type S SCH/THK S-STD 2""",1,EA,,FITTINGS,U010-N-9217-4-307-B,,,,STD,
306-A,,PS-U010-1181_306-A~2,2,"SEE PIPING SUPPORT INDEX 2""",1,EA,,SUPPORTS,U010-N-9217-3-306-A,,,,None,
305,,OSOCAM9SSWACPZZZZ_3000~2X1,2X1,"Sockolet® Reducing  MSS SP-97  Class 3000  Socket Welded End  ASTM A105N - 2X1""",1,EA,,FITTINGS,U010-N-9217-1-305-B,,,,None,
307-B,,PS-U010-6513_307-B~2,2,"SEE PIPING SUPPORT INDEX 2""",1,EA,,SUPPORTS,U010-N-9217-4-307-B,,,,None,
307-A,,BE9LABMBEACKABEZ_STD~2,2,"90 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A234 Grade WPB  Type S SCH/THK S-STD 2""",1,EA,,FITTINGS,U010-N-9217-4-307-A,,,,STD,
305,,OSOCAM9SSWACPZZZZ_3000~2X1,2X1,"Sockolet® Reducing  MSS SP-97  Class 3000  Socket Welded End  ASTM A105N - 2X1""",1,EA,,FITTINGS,U010-N-9217-1-305-A,,,,None,
305,,PPPABQBEACRAAGZ_STD~2,2,"Pipe  ASME B36.10  Beveled End  ASTM A106-B  Seamless SCH/THK S-STD 2""",40,FT,,PIPE,U010-N-9217-1-305-A,,,,STD,
305,,BE4LABMBEACKABEZ_STD~2,2,"45 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A234 Grade WPB  Type S SCH/THK S-STD 2""",1,EA,,FITTINGS,U010-N-9217-1-305-D,,,,STD,
305,,OSOCAM9SSWACPZZZZ_3000~2X1,2X1,"Sockolet® Reducing  MSS SP-97  Class 3000  Socket Welded End  ASTM A105N - 2X1""",1,EA,,FITTINGS,U010-N-9217-1-305-A,,,,None,
306-A,,BE9LABMBEACKABEZ_STD~2,2,"90 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A234 Grade WPB  Type S SCH/THK S-STD 2""",1,EA,,FITTINGS,U010-N-9217-3-306-A,,,,STD,
305,,PPPABQBEACRAAGZ_STD~2,2,"Pipe  ASME B36.10  Beveled End  ASTM A106-B  Seamless SCH/THK S-STD 2""",40,FT,,PIPE,U010-N-9217-1-305-B,,,,STD,
305,,PPPABQBEACRAAGZ_STD~2,2,"Pipe  ASME B36.10  Beveled End  ASTM A106-B  Seamless SCH/THK S-STD 2""",40,FT,,PIPE,U010-N-9217-1-305-C,,,,STD,
305,,OSOCAM9SSWACPZZZZ_3000~2X1 1/2,2X1 1/2,"Sockolet® Reducing  MSS SP-97  Class 3000  Socket Welded End  ASTM A105N - 2X1 1/2""",1,EA,,FITTINGS,U010-N-9217-1-305-C,,,,None,
305,,OSOCAM9SSWACPZZZZ_3000~2X1,2X1,"Sockolet® Reducing  MSS SP-97  Class 3000  Socket Welded End  ASTM A105N - 2X1""",1,EA,,FITTINGS,U010-N-9217-1-305-B,,,,None,
305,,OSOCAM9SSWACPZZZZ_3000~2X1,2X1,"Sockolet® Reducing  MSS SP-97  Class 3000  Socket Welded End  ASTM A105N - 2X1""",1,EA,,FITTINGS,U010-N-9217-1-305-B,,,,None,
305,,PPPABQBEACRAAGZ_STD~2,2,"Pipe  ASME B36.10  Beveled End  ASTM A106-B  Seamless SCH/THK S-STD 2""",9.699999809,FT,,PIPE,U010-N-9217-1-305-D,,,,STD,
305,,BE4LABMBEACKABEZ_STD~2,2,"45 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A234 Grade WPB  Type S SCH/THK S-STD 2""",1,EA,,FITTINGS,U010-N-9217-1-305-D,,,,STD,
306-A,,PPPABQBEACRAAGZ_STD~2,2,"Pipe  ASME B36.10  Beveled End  ASTM A106-B  Seamless SCH/THK S-STD 2""",20.70000076,FT,,PIPE,U010-N-9217-3-306-A,,,,STD,
306-A,,BE9LABMBEACKABEZ_STD~2,2,"90 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A234 Grade WPB  Type S SCH/THK S-STD 2""",1,EA,,FITTINGS,U010-N-9217-3-306-A,,,,STD,
305,,OSOCAM9SSWACPZZZZ_3000~2X1,2X1,"Sockolet® Reducing  MSS SP-97  Class 3000  Socket Welded End  ASTM A105N - 2X1""",1,EA,,FITTINGS,U010-N-9217-1-305-C,,,,None,
305,,OSOCAM9SSWACPZZZZ_3000~2X1,2X1,"Sockolet® Reducing  MSS SP-97  Class 3000  Socket Welded End  ASTM A105N - 2X1""",1,EA,,FITTINGS,U010-N-9217-1-305-A,,,,None,
309-A,,BTERABMBEACKABFZ_STD~18X10,18X10,"Reducing Tee  ASME B16.9  Beveled End  ASTM A234 Grade WPB  Type W SCH/THK S-STD 18X10""",1,EA,,FITTINGS,U010-CW-9400-2-309-A,,,,STD,
308-C,,BREEABMBEACKABFZ_STD~20X18,20X18,"Eccentric Reducer  ASME B16.9  Beveled End  ASTM A234 Grade WPB  Type W SCH/THK S-STD 20X18""",1,EA,,FITTINGS,U010-CW-9400-1-308-C,,,,STD,
308-C,,PPPABQBEADLAAIZ_STD~20,20,"Pipe  ASME B36.10  Beveled End  ASTM A53-B  Electric Resistance Welded (Ej = 0.85) SCH/THK S-STD 20""",13.80000019,FT,,PIPE,U010-CW-9400-1-308-C,,,,STD,
308-B,,BE9LABMBEACKABFZ_STD~20,20,"90 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A234 Grade WPB  Type W SCH/THK S-STD 20""",1,EA,,FITTINGS,U010-CW-9400-1-308-B,,,,STD,
308-B,,PPPABQBEADLAAIZ_STD~20,20,"Pipe  ASME B36.10  Beveled End  ASTM A53-B  Electric Resistance Welded (Ej = 0.85) SCH/THK S-STD 20""",4.599999905,FT,,PIPE,U010-CW-9400-1-308-B,,,,STD,
308-A,,BE9LABMBEACKABFZ_STD~20,20,"90 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A234 Grade WPB  Type W SCH/THK S-STD 20""",1,EA,,FITTINGS,U010-CW-9400-1-308-A,,,,STD,
308-A,,PPPABQBEADLAAIZ_STD~20,20,"Pipe  ASME B36.10  Beveled End  ASTM A53-B  Electric Resistance Welded (Ej = 0.85) SCH/THK S-STD 20""",19.5,FT,,PIPE,U010-CW-9400-1-308-A,,,,STD,
308-A,,BWELAM9BEACPZZZZ_STD~20X4,20X4,"Weldolet® Reducing  MSS SP-97  Beveled End  ASTM A105N - SCH/THK S-STD 20X4""",1,EA,,FITTINGS,U010-CW-9400-1-308-A,,,,STD,
311-A,,BTERABMBEACKABFZ_STD~6X4,6X4,"Reducing Tee  ASME B16.9  Beveled End  ASTM A234 Grade WPB  Type W SCH/THK S-STD 6X4""",1,EA,,FITTINGS,U010-CW-9400-4-311-A,,,,STD,
309-A,,BREEABMBEACKABFZ_STD~18X16,18X16,"Eccentric Reducer  ASME B16.9  Beveled End  ASTM A234 Grade WPB  Type W SCH/THK S-STD 18X16""",1,EA,,FITTINGS,U010-CW-9400-2-309-A,,,,STD,
311-B,,FSGABLDRFACPZZZZ_150~2,2,"Slip-On Flange  ASME B16.5  Class 150  Raised-face flanged end  ASTM A105N - 2""",1,EA,,FLANGES,U010-CW-9400-4-311-B,,,,None,
311-B,,BE9LABMBEACKABFZ_STD~2,2,"90 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A234 Grade WPB  Type W SCH/THK S-STD 2""",1,EA,,FITTINGS,U010-CW-9400-4-311-B,,,,STD,
311-B,,PPPABQBEADLAAIZ_STD~2,2,"Pipe  ASME B36.10  Beveled End  ASTM A53-B  Electric Resistance Welded (Ej = 0.85) SCH/THK S-STD 2""",1.700000048,FT,,PIPE,U010-CW-9400-4-311-B,,,,STD,
311-A,,FSGABLDRFACPZZZZ_150~2,2,"Slip-On Flange  ASME B16.5  Class 150  Raised-face flanged end  ASTM A105N - 2""",1,EA,,FLANGES,U010-CW-9400-4-311-A,,,,None,
311-A,,FSGABLDFFACPZZZZ_150~6,6,"Slip-On Flange  ASME B16.5  Class 150  Flat-face flanged end  ASTM A105N - 6""",1,EA,,FLANGES,U010-CW-9400-4-311-A,,,,None,
311-A,,BWELAM9BEACPZZZZ_STD~6X2,6X2,"Weldolet® Reducing  MSS SP-97  Beveled End  ASTM A105N - SCH/THK S-STD 6X2""",1,EA,,FITTINGS,U010-CW-9400-4-311-A,,,,STD,
311-A,,BTEEABMBEACKABFZ_STD~6X6,6X6,"Tee  ASME B16.9  Beveled End  ASTM A234 Grade WPB  Type W SCH/THK S-STD 6X6""",1,EA,,FITTINGS,U010-CW-9400-4-311-A,,,,STD,
311-A,,PPPABQBEADLAAIZ_STD~2,2,"Pipe  ASME B36.10  Beveled End  ASTM A53-B  Electric Resistance Welded (Ej = 0.85) SCH/THK S-STD 2""",1.600000024,FT,,PIPE,U010-CW-9400-4-311-A,,,,STD,
311-A,,PPPABQBEADLAAIZ_STD~6,6,"Pipe  ASME B36.10  Beveled End  ASTM A53-B  Electric Resistance Welded (Ej = 0.85) SCH/THK S-STD 6""",7.099999905,FT,,PIPE,U010-CW-9400-4-311-A,,,,STD,
310,,OSOCAM9SSWACPZZZZ_3000~6X1,6X1,"Sockolet® Reducing  MSS SP-97  Class 3000  Socket Welded End  ASTM A105N - 6X1""",1,EA,,FITTINGS,U010-CW-9400-3-310-C,,,,None,
310,,PPPABQBEADLAAIZ_STD~6,6,"Pipe  ASME B36.10  Beveled End  ASTM A53-B  Electric Resistance Welded (Ej = 0.85) SCH/THK S-STD 6""",29.20000076,FT,,PIPE,U010-CW-9400-3-310-C,,,,STD,
309-B,,PPPABQBEADLAAIZ_STD~10,10,"Pipe  ASME B36.10  Beveled End  ASTM A53-B  Electric Resistance Welded (Ej = 0.85) SCH/THK S-STD 10""",7.199999809,FT,,PIPE,U010-CW-9400-2-309-B,,,,STD,
309-A,,PPPABQBEADLAAIZ_STD~18,18,"Pipe  ASME B36.10  Beveled End  ASTM A53-B  Electric Resistance Welded (Ej = 0.85) SCH/THK S-STD 18""",33.70000076,FT,,PIPE,U010-CW-9400-2-309-A,,,,STD,
311-A,,BE9LABMBEACKABFZ_STD~2,2,"90 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A234 Grade WPB  Type W SCH/THK S-STD 2""",1,EA,,FITTINGS,U010-CW-9400-4-311-A,,,,STD,
309-B,,PPPABQBEADLAAIZ_STD~16,16,"Pipe  ASME B36.10  Beveled End  ASTM A53-B  Electric Resistance Welded (Ej = 0.85) SCH/THK S-STD 16""",20.10000038,FT,,PIPE,U010-CW-9400-2-309-B,,,,STD,
310,,BTERABMBEACKABFZ_STD~8X4,8X4,"Reducing Tee  ASME B16.9  Beveled End  ASTM A234 Grade WPB  Type W SCH/THK S-STD 8X4""",1,EA,,FITTINGS,U010-CW-9400-3-310-B,,,,STD,
309-B,,BTERABMBEACKABFZ_STD~16X12,16X12,"Reducing Tee  ASME B16.9  Beveled End  ASTM A234 Grade WPB  Type W SCH/THK S-STD 16X12""",1,EA,,FITTINGS,U010-CW-9400-2-309-B,,,,STD,
309-B,,BREEABMBEACKABFZ_STD~16X10,16X10,"Eccentric Reducer  ASME B16.9  Beveled End  ASTM A234 Grade WPB  Type W SCH/THK S-STD 16X10""",1,EA,,FITTINGS,U010-CW-9400-2-309-B,,,,STD,
309-B,,BTERABMBEACKABFZ_STD~16X8,16X8,"Reducing Tee  ASME B16.9  Beveled End  ASTM A234 Grade WPB  Type W SCH/THK S-STD 16X8""",1,EA,,FITTINGS,U010-CW-9400-2-309-B,,,,STD,
309-B,,BREEABMBEACKABFZ_STD~10X8,10X8,"Eccentric Reducer  ASME B16.9  Beveled End  ASTM A234 Grade WPB  Type W SCH/THK S-STD 10X8""",1,EA,,FITTINGS,U010-CW-9400-2-309-B,,,,STD,
310,,BREEABMBEACKABFZ_STD~8X6,8X6,"Eccentric Reducer  ASME B16.9  Beveled End  ASTM A234 Grade WPB  Type W SCH/THK S-STD 8X6""",1,EA,,FITTINGS,U010-CW-9400-3-310-B,,,,STD,
309-B,,BE4LABMBEACKABFZ_STD~8,8,"45 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A234 Grade WPB  Type W SCH/THK S-STD 8""",1,EA,,FITTINGS,U010-CW-9400-2-309-B,,,,STD,
309-B,,BE4LABMBEACKABFZ_STD~8,8,"45 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A234 Grade WPB  Type W SCH/THK S-STD 8""",1,EA,,FITTINGS,U010-CW-9400-2-309-B,,,,STD,
310,,PPPABQBEADLAAIZ_STD~8,8,"Pipe  ASME B36.10  Beveled End  ASTM A53-B  Electric Resistance Welded (Ej = 0.85) SCH/THK S-STD 8""",40,FT,,PIPE,U010-CW-9400-3-310-A,,,,STD,
310,,PPPABQBEADLAAIZ_STD~8,8,"Pipe  ASME B36.10  Beveled End  ASTM A53-B  Electric Resistance Welded (Ej = 0.85) SCH/THK S-STD 8""",21.89999962,FT,,PIPE,U010-CW-9400-3-310-B,,,,STD,
312-A,,BE9LABMBEACKABFZ_STD~2,2,"90 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A234 Grade WPB  Type W SCH/THK S-STD 2""",1,EA,,FITTINGS,U010-CW-9555-1-312-A,,,,STD,
312-A,,PPPABQBEADLAAIZ_STD~2,2,"Pipe  ASME B36.10  Beveled End  ASTM A53-B  Electric Resistance Welded (Ej = 0.85) SCH/THK S-STD 2""",12.69999981,FT,,PIPE,U010-CW-9555-1-312-A,,,,STD,
312-A,,FSGABLDRFACPZZZZ_150~2,2,"Slip-On Flange  ASME B16.5  Class 150  Raised-face flanged end  ASTM A105N - 2""",1,EA,,FLANGES,U010-CW-9555-1-312-A,,,,None,
312-A,,BE9LABMBEACKABFZ_STD~2,2,"90 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A234 Grade WPB  Type W SCH/THK S-STD 2""",1,EA,,FITTINGS,U010-CW-9555-1-312-A,,,,STD,
312-A,,FSGABLDRFACPZZZZ_150~2,2,"Slip-On Flange  ASME B16.5  Class 150  Raised-face flanged end  ASTM A105N - 2""",1,EA,,FLANGES,U010-CW-9555-1-312-A,,,,None,
314-A,,BE9LABMBEACKABFZ_STD~4,4,"90 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A234 Grade WPB  Type W SCH/THK S-STD 4""",1,EA,,FITTINGS,U010-CW-9556-2-314-A,,,,STD,
314-B,,FSGABLDRFACPZZZZ_150~3,3,"Slip-On Flange  ASME B16.5  Class 150  Raised-face flanged end  ASTM A105N - 3""",1,EA,,FLANGES,U010-CW-9556-2-314-B,,,,None,
314-B,,BE9LABMBEACKABFZ_STD~4,4,"90 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A234 Grade WPB  Type W SCH/THK S-STD 4""",1,EA,,FITTINGS,U010-CW-9556-2-314-B,,,,STD,
314-B,,BE9LABMBEACKABFZ_STD~4,4,"90 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A234 Grade WPB  Type W SCH/THK S-STD 4""",1,EA,,FITTINGS,U010-CW-9556-2-314-B,,,,STD,
314-B,,BREEABMBEACKABFZ_STD~4X3,4X3,"Eccentric Reducer  ASME B16.9  Beveled End  ASTM A234 Grade WPB  Type W SCH/THK S-STD 4X3""",1,EA,,FITTINGS,U010-CW-9556-2-314-B,,,,STD,
313-A,,OSOCAM9SSWACPZZZZ_3000~4X3/4,4X3/4,"Sockolet® Reducing  MSS SP-97  Class 3000  Socket Welded End  ASTM A105N - 4X3/4""",1,EA,,FITTINGS,U010-CW-9556-1-313-A,,,,None,
314-B,,PPPABQBEADLAAIZ_STD~3,3,"Pipe  ASME B36.10  Beveled End  ASTM A53-B  Electric Resistance Welded (Ej = 0.85) SCH/THK S-STD 3""",0.5,FT,,PIPE,U010-CW-9556-2-314-B,,,,STD,
314-B,,PPPABQBEADLAAIZ_STD~4,4,"Pipe  ASME B36.10  Beveled End  ASTM A53-B  Electric Resistance Welded (Ej = 0.85) SCH/THK S-STD 4""",6.900000095,FT,,PIPE,U010-CW-9556-2-314-B,,,,STD,
314-A,,PPPABQBEADLAAIZ_STD~4,4,"Pipe  ASME B36.10  Beveled End  ASTM A53-B  Electric Resistance Welded (Ej = 0.85) SCH/THK S-STD 4""",17.39999962,FT,,PIPE,U010-CW-9556-2-314-A,,,,STD,
313-A,,FWNABLDRFACPZZZZ_STD~3,3,"Weld Neck Flange  ASME B16.5  Class 150  Raised-face flanged end  ASTM A105N - SCH/THK S-STD 3""",1,EA,,FLANGES,U010-CW-9556-1-313-A,,,,STD,
313-A,,BE9LABMBEACKABFZ_STD~4,4,"90 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A234 Grade WPB  Type W SCH/THK S-STD 4""",1,EA,,FITTINGS,U010-CW-9556-1-313-A,,,,STD,
313-A,,BE9LABMBEACKABFZ_STD~4,4,"90 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A234 Grade WPB  Type W SCH/THK S-STD 4""",1,EA,,FITTINGS,U010-CW-9556-1-313-A,,,,STD,
313-A,,BREEABMBEACKABFZ_STD~4X3,4X3,"Eccentric Reducer  ASME B16.9  Beveled End  ASTM A234 Grade WPB  Type W SCH/THK S-STD 4X3""",1,EA,,FITTINGS,U010-CW-9556-1-313-A,,,,STD,
313-A,,PPPABQBEADLAAIZ_STD~4,4,"Pipe  ASME B36.10  Beveled End  ASTM A53-B  Electric Resistance Welded (Ej = 0.85) SCH/THK S-STD 4""",17.39999962,FT,,PIPE,U010-CW-9556-1-313-A,,,,STD,
314-A,,BE9LABMBEACKABFZ_STD~4,4,"90 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A234 Grade WPB  Type W SCH/THK S-STD 4""",1,EA,,FITTINGS,U010-CW-9556-2-314-A,,,,STD,
315-A,,BE9LABMBEACKABFZ_STD~2,2,"90 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A234 Grade WPB  Type W SCH/THK S-STD 2""",1,EA,,FITTINGS,U010-CW-9557-1-315-A,,,,STD,
315-A,,FSGABLDRFACPZZZZ_150~2,2,"Slip-On Flange  ASME B16.5  Class 150  Raised-face flanged end  ASTM A105N - 2""",1,EA,,FLANGES,U010-CW-9557-1-315-A,,,,None,
315-A,,BE9LABMBEACKABFZ_STD~2,2,"90 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A234 Grade WPB  Type W SCH/THK S-STD 2""",1,EA,,FITTINGS,U010-CW-9557-1-315-A,,,,STD,
315-A,,PPPABQBEADLAAIZ_STD~2,2,"Pipe  ASME B36.10  Beveled End  ASTM A53-B  Electric Resistance Welded (Ej = 0.85) SCH/THK S-STD 2""",12,FT,,PIPE,U010-CW-9557-1-315-A,,,,STD,
315-A,,FSGABLDRFACPZZZZ_150~2,2,"Slip-On Flange  ASME B16.5  Class 150  Raised-face flanged end  ASTM A105N - 2""",1,EA,,FLANGES,U010-CW-9557-1-315-A,,,,None,
