BOM PATH, POS, TAG NUMBER, SIZE, DESCRIPTION, LIST QUANTITY, UNIT, TRANSMITTL, GROUP-PERF, SKETCH,, PRIORITY, SPEC, CWP,SCHEDULE,CLASS,l
PIPING/7052/J01/119-2,1,PPAACAAZBBSAEZ~8,8,"- PIPE; SMLS; ASME B36.10M; BE END; SCH 10; AL ASTM B241 6063-T6 8""",3,ft,1,PIPE,PK104XA-YB-97367.02-2,,-,N,1,10,,
PIPING/7052/J01/119-2,2,PFLAADAAXASADZ~8,8,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 8""",1,ea,1,FLANGES,PK104XA-YB-97367.02-2,,-,N,1,None,,
PIPING/7052/J01/119-2,3,PFLAADAAXASADZ~8,8,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 8""",1,ea,1,FLANGES,PK104XA-YB-97367.02-2,,-,N,1,None,,
PIPING/7052/J01/2035-1,1,PFBAADAAXASADZ~8,8,"- FLG BLIND; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 8""",1,ea,1,FLANGES,PK104XA-CNV-315.03-1,,-,N,1,None,,
PIPING/7052/J01/2049-1,1,PFBAADAAXASADZ~14,14,"- FLG BLIND; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 14""",1,ea,1,FLANGES,PK104XA-CNV-325.16-1,,-,N,1,None,,
PIPING/7052/J01/205-1,1,PPAACABZBKABBZ~3/4,4-Mar,"- PIPE; SMLS; ASME B36.10M; PE; SCH 160; CS ASTM A106 GR B - L11LA1A 3/4""",0.4,ft,1,PIPE,PK110XA-CS-97779.03-1,,-,AF1,1,160,,
PIPING/7052/J01/205-1,2,PFBCADABZZAACZ~2,2,"- FLG BLIND; RF; ASME B16.5; CL 300; CS ASTM A105N - L43FA3 2""",1,ea,1,FLANGES,PK110XA-CS-97779.03-1,,-,AF1,1,None,,
PIPING/7052/J01/205-1,3,VGQDJBQAIAZ011~3/4,4-Mar,"- GYAABM GATE VALVE; API CL 800; SW X FNPT; CS; HNDWHL OPR; STD PORT  - OE Status  0 CUST TAG: AF1:L20KBZHD - L20KBZHD 3/4""",1,ea,1,VALVES / IN-LINE ITEMS,PK110XA-CS-97779.03-1,,-,AF1,1,None,,
PIPING/7052/J01/2053-1,1,PFBAADAAXASADZ~10,10,"- FLG BLIND; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 10""",1,ea,1,FLANGES,PK104XA-CNV-1603.03-1,,-,N,1,None,,
PIPING/7052/J01/2055-1,1,PFBAADAAXASADZ~14,14,"- FLG BLIND; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 14""",1,ea,1,FLANGES,PK104XA-CNV-3003.01-1,,-,N,1,None,,
PIPING/7052/J01/206-1,1,PFACADABACAACZ~2,2,"- FLG WN; RF; ASME B16.5; CL 300; XS; CS ASTM A105N - L40FA3DN 2""",1,ea,1,FLANGES,PK110XA-CS-100001.01-1,,-,AB1,1,XS,,
PIPING/7052/J01/206-1,2,PFACADAAACAACZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; XS; CS ASTM A105N - L40BA3DN 2""",1,ea,1,FLANGES,PK110XA-CS-100001.01-1,,-,AB1,1,XS,,
PIPING/7052/J01/207-1,1,PPAACABZBKABBZ~3/4,4-Mar,"- PIPE; SMLS; ASME B36.10M; PE; SCH 160; CS ASTM A106 GR B - L11LA1A 3/4""",0.3,ft,1,PIPE,PK110XA-CW-3707.01-1,,-,AB0,1,160,,
PIPING/7052/J01/207-1,2,PFBCADAAZZAACZ~3,3,"- FLG BLIND; RF; ASME B16.5; CL 150; CS ASTM A105N - L43BA3 3""",1,ea,1,FLANGES,PK110XA-CW-3707.01-1,,-,AB0,1,None,,
PIPING/7052/J01/207-1,3,VGQDJBQAIAZ011~3/4,4-Mar,"- GYAABM GATE VALVE; API CL 800; SW X FNPT; CS; HNDWHL OPR; STD PORT  - OE Status  0 CUST TAG: AF1:L20KBZHD - L20KBZHD 3/4""",1,ea,1,VALVES / IN-LINE ITEMS,PK110XA-CW-3707.01-1,,-,AB0,1,None,,
PIPING/7052/J01/208-1,1,VGQDJBQAIAZ011~3/4,4-Mar,"- GYAABM GATE VALVE; API CL 800; SW X FNPT; CS; HNDWHL OPR; STD PORT  - OE Status  0 CUST TAG: AF1:L20KBZHD - L20KBZHD 3/4""",1,ea,1,VALVES / IN-LINE ITEMS,PK110XA-CW-3708.01-1,,-,AB0,1,None,,
PIPING/7052/J01/208-1,2,PFBCADAAZZAACZ~3,3,"- FLG BLIND; RF; ASME B16.5; CL 150; CS ASTM A105N - L43BA3 3""",1,ea,1,FLANGES,PK110XA-CW-3708.01-1,,-,AB0,1,None,,
PIPING/7052/J01/208-1,3,PPAACABZBKABBZ~3/4,4-Mar,"- PIPE; SMLS; ASME B36.10M; PE; SCH 160; CS ASTM A106 GR B - L11LA1A 3/4""",0.3,ft,1,PIPE,PK110XA-CW-3708.01-1,,-,AB0,1,160,,
PIPING/7052/J01/209-1,1,PFACADAAACAACZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; XS; CS ASTM A105N - L40BA3DN 2""",1,ea,1,FLANGES,PK110XA-N-100004.01-1,,-,AB1,1,XS,,
PIPING/7052/J01/209-1,2,PWTAAEAACAAABZ~2X2,2X2,"- TEE; ASME B16.9; BE; XS; CS ASTM A234 GR WPB - L51NA1 2X2""",1,ea,1,FITTINGS,PK110XA-N-100004.01-1,,-,AB1,1,XS,,
PIPING/7052/J01/209-1,3,PPAACAAZACABBZ~2,2,"- PIPE; SMLS; ASME B36.10M; BE; XS; CS ASTM A106 GR B - L11NA2A 2""",3.1,ft,1,PIPE,PK110XA-N-100004.01-1,,-,AB1,1,XS,,
PIPING/7052/J01/209-1,4,PFACADAAACAACZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; XS; CS ASTM A105N - L40BA3DN 2""",1,ea,1,FLANGES,PK110XA-N-100004.01-1,,-,AB1,1,XS,,
PIPING/7052/J01/209-1,5,PFACADAAACAACZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; XS; CS ASTM A105N - L40BA3DN 2""",1,ea,1,FLANGES,PK110XA-N-100004.01-1,,-,AB1,1,XS,,
PIPING/7052/J01/209-2,1,PPAACABZACABBZ~3/4,4-Mar,"- PIPE; SMLS; ASME B36.10M; PE; XS; CS ASTM A106 GR B - L11NA1A 3/4""",0.4,ft,1,PIPE,PK110XA-N-100004.01-2,,-,AB1,1,XS,,
PIPING/7052/J01/209-2,2,PFBCADAAZZAACZ~2,2,"- FLG BLIND; RF; ASME B16.5; CL 150; CS ASTM A105N - L43BA3 2""",1,ea,1,FLANGES,PK110XA-N-100004.01-2,,-,AB1,1,None,,
PIPING/7052/J01/209-2,3,VGQDJBQAIAZ011~3/4,4-Mar,"- GYAABM GATE VALVE; API CL 800; SW X FNPT; CS; HNDWHL OPR; STD PORT  - OE Status  0 CUST TAG: AF1:L20KBZHD - L20KBZHD 3/4""",1,ea,1,VALVES / IN-LINE ITEMS,PK110XA-N-100004.01-2,,-,AB1,1,None,,
PIPING/7052/J01/212-1,1,FB9:PFACADAACEIAIZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 2""",1,ea,1,FLANGES,PK110XA-V-100011.01-1,,-,FB9,1,40S,,
PIPING/7052/J01/212-1,2,FB9:PFACADAACEIAIZ~4,4,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 4""",1,ea,1,FLANGES,PK110XA-V-100011.01-1,,-,FB9,1,40S,,
PIPING/7052/J01/212-1,3,FB9:PWTBAEACBEIGKZ~4X2,4X2,"- TEE RED; ASME B16.9; BE; SCH 10S X SCH 40S; SS ASTM A403 GR WP304S/WP304LS (DL-STMPD) CRYO SRV - L51EF1D 4X2""",1,ea,1,FITTINGS,PK110XA-V-100011.01-1,,-,FB9,1,10SX40S,,
PIPING/7052/J01/212-1,4,FB9:PFACADAACEIAIZ~4,4,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 4""",1,ea,1,FLANGES,PK110XA-V-100011.01-1,,-,FB9,1,40S,,
PIPING/7052/J01/212-2,1,FB9:PPAACBBZCGIABZ~3/4,4-Mar,"- PIPE; SMLS; ASME B36.19M; PL END; SCH 80S; SS ASTM A312 GR TP304/TP304L (DUAL-STMPD) CRYO SRV - L13GF1 3/4""",0.4,ft,1,PIPE,PK110XA-V-100011.01-2,,-,FB9,1,80S,,
PIPING/7052/J01/212-2,2,FB9:PFBCADAAZZIAIZ~2,2,"- FLG BLIND; RF; ASME B16.5; CL 150; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L43BF3 2""",1,ea,1,FLANGES,PK110XA-V-100011.01-2,,-,FB9,1,None,,
PIPING/7052/J01/212-2,3,VGQDJBQINAZ017~3/4,4-Mar,- GYGCBT GATE VALVE; API CL 800; SW X FNPT; SS; HNDWHL OPR; STD PORT; CRYO SERVICE,1,ea,1,VALVES / IN-LINE ITEMS,PK110XA-V-100011.01-2,,-,FB9,1,None,,
PIPING/7052/J01/212-3,1,FB9:PFACADAACEIAIZ~4,4,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 4""",1,ea,1,FLANGES,PK110XA-V-100011.01-3,,-,FB9,1,40S,,
PIPING/7052/J01/212-4,1,FB9:PFACADAACEIAIZ~4,4,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 4""",1,ea,1,FLANGES,PK110XA-V-100011.01-4,,-,FB9,1,40S,,
PIPING/7052/J01/23-1,1,PFCCADAAACAACZ~1,1,"- FLG SW; RF; ASME B16.5; CL 150; XS; CS ASTM A105N - L40BA3BN 1""",1,ea,1,FLANGES,PK101XA-CCW-1513.01-1,,-,AB0,1,XS,,
PIPING/7052/J01/23-1,2,PFACADAAACAACZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; XS; CS ASTM A105N - L40BA3DN 2""",1,ea,1,FLANGES,PK101XA-CCW-1513.01-1,,-,AB0,1,XS,,
PIPING/7052/J01/23-1,3,PFACADAAABAACZ~10,10,"- FLG WN; RF; ASME B16.5; CL 150; STD WT; CS ASTM A105N - L40BA3DM 10""",1,ea,1,FLANGES,PK101XA-CCW-1513.01-1,,-,AB0,1,STD,,
PIPING/7052/J01/23-1,4,POSSESTZZZAACZ~10X1,10X1,"- SOCKOLET; MSS SP-97; CL 3000; CS ASTM A105N - L36SBDT 10X1""",1,ea,1,FITTINGS,PK101XA-CCW-1513.01-1,,-,AB0,1,None,,
PIPING/7052/J01/23-1,5,POWWESZABBAACZ~10X2,10X2,"- WELDOLET; MSS SP-97; STD WT X XS; CS ASTM A105N - L56NA1H 10X2""",1,ea,1,FITTINGS,PK101XA-CCW-1513.01-1,,-,AB0,1,STDXXS,,
PIPING/7052/J01/23-1,6,PPAACABZACABBZ~1,1,"- PIPE; SMLS; ASME B36.10M; PE; XS; CS ASTM A106 GR B - L11NA1A 1""",0.4,ft,1,PIPE,PK101XA-CCW-1513.01-1,,-,AB0,1,XS,,
PIPING/7052/J01/23-1,7,PPAACAAZABABBZ~10,10,"- PIPE; SMLS; ASME B36.10M; BE; STD WT; CS ASTM A106 GR B - L11MA2A 10""",1.2,ft,1,PIPE,PK101XA-CCW-1513.01-1,,-,AB0,1,STD,,
PIPING/7052/J01/23-2,1,PFBCADAAZZAACZ~2,2,"- FLG BLIND; RF; ASME B16.5; CL 150; CS ASTM A105N - L43BA3 2""",1,ea,1,FLANGES,PK101XA-CCW-1513.01-2,,-,AB0,1,None,,
PIPING/7052/J01/23-2,2,VGQDJBQAIAZ011~3/4,4-Mar,"- GYAABM GATE VALVE; API CL 800; SW X FNPT; CS; HNDWHL OPR; STD PORT  - OE Status  0 CUST TAG: AF1:L20KBZHD - L20KBZHD 3/4""",1,ea,1,VALVES / IN-LINE ITEMS,PK101XA-CCW-1513.01-2,,-,AB0,1,None,,
PIPING/7052/J01/23-2,3,PPAACABZACABBZ~3/4,4-Mar,"- PIPE; SMLS; ASME B36.10M; PE; XS; CS ASTM A106 GR B - L11NA1A 3/4""",0.4,ft,1,PIPE,PK101XA-CCW-1513.01-2,,-,AB0,1,XS,,
PIPING/7052/J01/23-3,1,PFACADAAABAACZ~10,10,"- FLG WN; RF; ASME B16.5; CL 150; STD WT; CS ASTM A105N - L40BA3DM 10""",1,ea,1,FLANGES,PK101XA-CCW-1513.01-3,,-,AB0,1,STD,,
PIPING/7052/J01/23-3,2,PFACADAAABAACZ~10,10,"- FLG WN; RF; ASME B16.5; CL 150; STD WT; CS ASTM A105N - L40BA3DM 10""",1,ea,1,FLANGES,PK101XA-CCW-1513.01-3,,-,AB0,1,STD,,
PIPING/7052/J01/23-3,3,PWLOAEAABAAABZ~10,10,"- ELL 45-DEG LR; ASME B16.9; BE; STD WT; CS ASTM A234 GR WPB - L50MA1AC 10""",1,ea,1,FITTINGS,PK101XA-CCW-1513.01-3,,-,AB0,1,STD,,
PIPING/7052/J01/23-3,4,PWLCAEAABAAABZ~10,10,"- ELL 90-DEG LR; ASME B16.9; BE; STD WT; CS ASTM A234 GR WPB - L50MA1BC 10""",1,ea,1,FITTINGS,PK101XA-CCW-1513.01-3,,-,AB0,1,STD,,
PIPING/7052/J01/23-3,5,PPAACAAZABABBZ~10,10,"- PIPE; SMLS; ASME B36.10M; BE; STD WT; CS ASTM A106 GR B - L11MA2A 10""",13.3,ft,1,PIPE,PK101XA-CCW-1513.01-3,,-,AB0,1,STD,,
PIPING/7052/J01/24-1,1,PPAACABZACABBZ~3/4,4-Mar,"- PIPE; SMLS; ASME B36.10M; PE; XS; CS ASTM A106 GR B - L11NA1A 3/4""",0.4,ft,1,PIPE,PK101XA-CCW-1514.01-1,,-,AB0,1,XS,,
PIPING/7052/J01/24-1,2,PFBCADAAZZAACZ~2,2,"- FLG BLIND; RF; ASME B16.5; CL 150; CS ASTM A105N - L43BA3 2""",1,ea,1,FLANGES,PK101XA-CCW-1514.01-1,,-,AB0,1,None,,
PIPING/7052/J01/24-1,3,VGQDJBQAIAZ011~3/4,4-Mar,"- GYAABM GATE VALVE; API CL 800; SW X FNPT; CS; HNDWHL OPR; STD PORT  - OE Status  0 CUST TAG: AF1:L20KBZHD - L20KBZHD 3/4""",1,ea,1,VALVES / IN-LINE ITEMS,PK101XA-CCW-1514.01-1,,-,AB0,1,None,,
PIPING/7052/J01/24-2,1,PPAACAAZABABBZ~10,10,"- PIPE; SMLS; ASME B36.10M; BE; STD WT; CS ASTM A106 GR B - L11MA2A 10""",2.1,ft,1,PIPE,PK101XA-CCW-1514.01-2,,-,AB0,1,STD,,
PIPING/7052/J01/24-2,2,PPAACABZACABBZ~1,1,"- PIPE; SMLS; ASME B36.10M; PE; XS; CS ASTM A106 GR B - L11NA1A 1""",0.4,ft,1,PIPE,PK101XA-CCW-1514.01-2,,-,AB0,1,XS,,
PIPING/7052/J01/24-2,3,POWWESZABBAACZ~10X2,10X2,"- WELDOLET; MSS SP-97; STD WT X XS; CS ASTM A105N - L56NA1H 10X2""",1,ea,1,FITTINGS,PK101XA-CCW-1514.01-2,,-,AB0,1,STDXXS,,
PIPING/7052/J01/24-2,4,POSSESTZZZAACZ~10X1,10X1,"- SOCKOLET; MSS SP-97; CL 3000; CS ASTM A105N - L36SBDT 10X1""",1,ea,1,FITTINGS,PK101XA-CCW-1514.01-2,,-,AB0,1,None,,
PIPING/7052/J01/24-2,5,PFACADAAABAACZ~10,10,"- FLG WN; RF; ASME B16.5; CL 150; STD WT; CS ASTM A105N - L40BA3DM 10""",1,ea,1,FLANGES,PK101XA-CCW-1514.01-2,,-,AB0,1,STD,,
PIPING/7052/J01/24-2,6,PFACADAAACAACZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; XS; CS ASTM A105N - L40BA3DN 2""",1,ea,1,FLANGES,PK101XA-CCW-1514.01-2,,-,AB0,1,XS,,
PIPING/7052/J01/24-2,7,PFCCADAAACAACZ~1,1,"- FLG SW; RF; ASME B16.5; CL 150; XS; CS ASTM A105N - L40BA3BN 1""",1,ea,1,FLANGES,PK101XA-CCW-1514.01-2,,-,AB0,1,XS,,
PIPING/7052/J01/24-3,1,PPAACAAZABABBZ~10,10,"- PIPE; SMLS; ASME B36.10M; BE; STD WT; CS ASTM A106 GR B - L11MA2A 10""",10.1,ft,1,PIPE,PK101XA-CCW-1514.01-3,,-,AB0,1,STD,,
PIPING/7052/J01/24-3,2,PWLCAEAABAAABZ~10,10,"- ELL 90-DEG LR; ASME B16.9; BE; STD WT; CS ASTM A234 GR WPB - L50MA1BC 10""",1,ea,1,FITTINGS,PK101XA-CCW-1514.01-3,,-,AB0,1,STD,,
PIPING/7052/J01/24-3,3,PFACADAAABAACZ~10,10,"- FLG WN; RF; ASME B16.5; CL 150; STD WT; CS ASTM A105N - L40BA3DM 10""",1,ea,1,FLANGES,PK101XA-CCW-1514.01-3,,-,AB0,1,STD,,
PIPING/7052/J01/24-3,4,PFACADAAABAACZ~10,10,"- FLG WN; RF; ASME B16.5; CL 150; STD WT; CS ASTM A105N - L40BA3DM 10""",1,ea,1,FLANGES,PK101XA-CCW-1514.01-3,,-,AB0,1,STD,,
PIPING/7052/J01/25-1,1,PPAACABZACABBZ~1,1,"- PIPE; SMLS; ASME B36.10M; PE; XS; CS ASTM A106 GR B - L11NA1A 1""",11.6,ft,1,PIPE,PK101XA-CCW-3888.01-1,,-,AB0,1,XS,,
PIPING/7052/J01/25-1,2,PSLAAGATZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 3000; CS ASTM A105N - L30SBDB 1""",1,ea,1,FITTINGS,PK101XA-CCW-3888.01-1,,-,AB0,1,None,,
PIPING/7052/J01/25-1,3,PSLAAGATZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 3000; CS ASTM A105N - L30SBDB 1""",1,ea,1,FITTINGS,PK101XA-CCW-3888.01-1,,-,AB0,1,None,,
PIPING/7052/J01/25-1,4,PSLAAGATZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 3000; CS ASTM A105N - L30SBDB 1""",1,ea,1,FITTINGS,PK101XA-CCW-3888.01-1,,-,AB0,1,None,,
PIPING/7052/J01/25-1,5,PFCCADAAACAACZ~1,1,"- FLG SW; RF; ASME B16.5; CL 150; XS; CS ASTM A105N - L40BA3BN 1""",1,ea,1,FLANGES,PK101XA-CCW-3888.01-1,,-,AB0,1,XS,,
PIPING/7052/J01/25-1,6,PFCCADAAACAACZ~1,1,"- FLG SW; RF; ASME B16.5; CL 150; XS; CS ASTM A105N - L40BA3BN 1""",1,ea,1,FLANGES,PK101XA-CCW-3888.01-1,,-,AB0,1,XS,,
PIPING/7052/J01/25-1,7,XSH10-C-A-G-4.0-NA-CS_25-1~1,1,"- XSH10-C-A-G-4.0-NA-CS 1""",1,ea,1,SUPPORTS,PK101XA-CCW-3888.01-1,,-,AB0,1,None,,
PIPING/7052/J01/25-2,1,PPAACABZACABBZ~1,1,"- PIPE; SMLS; ASME B36.10M; PE; XS; CS ASTM A106 GR B - L11NA1A 1""",9.2,ft,1,PIPE,PK101XA-CCW-3888.01-2,,-,AB0,1,XS,,
PIPING/7052/J01/25-2,2,PSLAAGATZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 3000; CS ASTM A105N - L30SBDB 1""",1,ea,1,FITTINGS,PK101XA-CCW-3888.01-2,,-,AB0,1,None,,
PIPING/7052/J01/25-2,3,PSLAAGATZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 3000; CS ASTM A105N - L30SBDB 1""",1,ea,1,FITTINGS,PK101XA-CCW-3888.01-2,,-,AB0,1,None,,
PIPING/7052/J01/25-2,4,PSLAAGATZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 3000; CS ASTM A105N - L30SBDB 1""",1,ea,1,FITTINGS,PK101XA-CCW-3888.01-2,,-,AB0,1,None,,
PIPING/7052/J01/25-2,5,PSLAAGATZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 3000; CS ASTM A105N - L30SBDB 1""",1,ea,1,FITTINGS,PK101XA-CCW-3888.01-2,,-,AB0,1,None,,
PIPING/7052/J01/25-2,6,PSLAAGATZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 3000; CS ASTM A105N - L30SBDB 1""",1,ea,1,FITTINGS,PK101XA-CCW-3888.01-2,,-,AB0,1,None,,
PIPING/7052/J01/25-2,7,PSLAAGATZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 3000; CS ASTM A105N - L30SBDB 1""",1,ea,1,FITTINGS,PK101XA-CCW-3888.01-2,,-,AB0,1,None,,
PIPING/7052/J01/25-2,8,PFCCADAAACAACZ~1,1,"- FLG SW; RF; ASME B16.5; CL 150; XS; CS ASTM A105N - L40BA3BN 1""",1,ea,1,FLANGES,PK101XA-CCW-3888.01-2,,-,AB0,1,XS,,
PIPING/7052/J01/25-2,9,PFCCADAAACAACZ~1,1,"- FLG SW; RF; ASME B16.5; CL 150; XS; CS ASTM A105N - L40BA3BN 1""",1,ea,1,FLANGES,PK101XA-CCW-3888.01-2,,-,AB0,1,XS,,
PIPING/7052/J01/25-2,10,XSH10-C-A-G-4.0-NA-CS_25-2~1,1,"- XSH10-C-A-G-4.0-NA-CS 1""",1,ea,1,SUPPORTS,PK101XA-CCW-3888.01-2,,-,AB0,1,None,,
PIPING/7052/J01/25-2,11,XSH10-C-A-G-4.0-NA-CS_25-2~1,1,"- XSH10-C-A-G-4.0-NA-CS 1""",1,ea,1,SUPPORTS,PK101XA-CCW-3888.01-2,,-,AB0,1,None,,
PIPING/7052/J01/25-3,1,PFCCADAAACAACZ~1,1,"- FLG SW; RF; ASME B16.5; CL 150; XS; CS ASTM A105N - L40BA3BN 1""",1,ea,1,FLANGES,PK101XA-CCW-3888.01-3,,-,AB0,1,XS,,
PIPING/7052/J01/26-1,1,PPAACABZACABBZ~1,1,"- PIPE; SMLS; ASME B36.10M; PE; XS; CS ASTM A106 GR B - L11NA1A 1""",9.1,ft,1,PIPE,PK101XA-CCW-3888A.01-1,,-,AB0,1,XS,,
PIPING/7052/J01/26-1,2,PSLAAGATZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 3000; CS ASTM A105N - L30SBDB 1""",1,ea,1,FITTINGS,PK101XA-CCW-3888A.01-1,,-,AB0,1,None,,
PIPING/7052/J01/26-1,3,PSLAAGATZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 3000; CS ASTM A105N - L30SBDB 1""",1,ea,1,FITTINGS,PK101XA-CCW-3888A.01-1,,-,AB0,1,None,,
PIPING/7052/J01/26-1,4,PSLAAGATZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 3000; CS ASTM A105N - L30SBDB 1""",1,ea,1,FITTINGS,PK101XA-CCW-3888A.01-1,,-,AB0,1,None,,
PIPING/7052/J01/26-1,5,PSLAAGATZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 3000; CS ASTM A105N - L30SBDB 1""",1,ea,1,FITTINGS,PK101XA-CCW-3888A.01-1,,-,AB0,1,None,,
PIPING/7052/J01/26-1,6,PSLAAGATZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 3000; CS ASTM A105N - L30SBDB 1""",1,ea,1,FITTINGS,PK101XA-CCW-3888A.01-1,,-,AB0,1,None,,
PIPING/7052/J01/26-1,7,PSLAAGATZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 3000; CS ASTM A105N - L30SBDB 1""",1,ea,1,FITTINGS,PK101XA-CCW-3888A.01-1,,-,AB0,1,None,,
PIPING/7052/J01/26-1,8,PFCCADAAACAACZ~1,1,"- FLG SW; RF; ASME B16.5; CL 150; XS; CS ASTM A105N - L40BA3BN 1""",1,ea,1,FLANGES,PK101XA-CCW-3888A.01-1,,-,AB0,1,XS,,
PIPING/7052/J01/26-1,9,PFCCADAAACAACZ~1,1,"- FLG SW; RF; ASME B16.5; CL 150; XS; CS ASTM A105N - L40BA3BN 1""",1,ea,1,FLANGES,PK101XA-CCW-3888A.01-1,,-,AB0,1,XS,,
PIPING/7052/J01/26-1,10,XSH10-C-A-G-4.0-NA-CS_26-1~1,1,"- XSH10-C-A-G-4.0-NA-CS 1""",1,ea,1,SUPPORTS,PK101XA-CCW-3888A.01-1,,-,AB0,1,None,,
PIPING/7052/J01/26-1,11,XSH10-C-A-G-4.0-NA-CS_26-1~1,1,"- XSH10-C-A-G-4.0-NA-CS 1""",1,ea,1,SUPPORTS,PK101XA-CCW-3888A.01-1,,-,AB0,1,None,,
PIPING/7052/J01/26-2,1,PPAACABZACABBZ~1,1,"- PIPE; SMLS; ASME B36.10M; PE; XS; CS ASTM A106 GR B - L11NA1A 1""",10.2,ft,1,PIPE,PK101XA-CCW-3888A.01-2,,-,AB0,1,XS,,
PIPING/7052/J01/26-2,2,PSLAAGATZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 3000; CS ASTM A105N - L30SBDB 1""",1,ea,1,FITTINGS,PK101XA-CCW-3888A.01-2,,-,AB0,1,None,,
PIPING/7052/J01/26-2,3,PSLAAGATZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 3000; CS ASTM A105N - L30SBDB 1""",1,ea,1,FITTINGS,PK101XA-CCW-3888A.01-2,,-,AB0,1,None,,
PIPING/7052/J01/26-2,4,PSLAAGATZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 3000; CS ASTM A105N - L30SBDB 1""",1,ea,1,FITTINGS,PK101XA-CCW-3888A.01-2,,-,AB0,1,None,,
PIPING/7052/J01/26-2,5,PFCCADAAACAACZ~1,1,"- FLG SW; RF; ASME B16.5; CL 150; XS; CS ASTM A105N - L40BA3BN 1""",1,ea,1,FLANGES,PK101XA-CCW-3888A.01-2,,-,AB0,1,XS,,
PIPING/7052/J01/26-2,6,PFCCADAAACAACZ~1,1,"- FLG SW; RF; ASME B16.5; CL 150; XS; CS ASTM A105N - L40BA3BN 1""",1,ea,1,FLANGES,PK101XA-CCW-3888A.01-2,,-,AB0,1,XS,,
PIPING/7052/J01/26-2,7,XSH10-C-A-G-4.0-NA-CS_26-2~1,1,"- XSH10-C-A-G-4.0-NA-CS 1""",1,ea,1,SUPPORTS,PK101XA-CCW-3888A.01-2,,-,AB0,1,None,,
PIPING/7052/J01/26-3,1,PFCCADAAACAACZ~1,1,"- FLG SW; RF; ASME B16.5; CL 150; XS; CS ASTM A105N - L40BA3BN 1""",1,ea,1,FLANGES,PK101XA-CCW-3888A.01-3,,-,AB0,1,XS,,
PIPING/7052/J01/63-1,1,PPAACABZACMAFZ~1 1/2,1 1/2,"- PIPE; SMLS; ASME B36.10M; PE; XS; LTS ASTM A333 GR 6 - L11NE1J 1 1/2""",0.7,ft,1,PIPE,PK102XA-T-400089.01-1,,-,DB1,1,XS,,
