,,,,,,Piping Line List,,,,,,,
,,,,,,: Total Drawing,,,,,,,
,,,,,,: Total Spools,,,,,,,
,,,,,Client Name: SASOL,: Hold,,,,,,,
,,,,,Job No: 6112,: Issued,,,,,,,
,,,,,Project Title:  EO-EG / A.G.,: Spools not Issued for fab.,,,,,,,
,,,,,,: Average Spools Per Drawing,,,,,,,
,,,,,,: Percent Complete,,,,,,,
0,0,,,,,,,,,,,,
In Detailing,In Checking,Priority Group,Priority #,Area,Line No.,Spool ID,Material,ISO,SPOOL,Shop,Status,HOLD,0
ISS,ISS,,5,17X,"3""-DW-020-5212-A135-01-H",MK-02017X-5212-001A,SS,2115,2115-A,M,2/9/2017,,
ISS,ISS,,5,17X,"3""-DW-020-5212-A135-01-H",MK-02017X-5212-001B,SS,2115,2115-B,M,2/9/2017,,
ISS,ISS,,5,17X,"3""-DW-020-5212-A135-01-H",MK-02017X-5212-001C,SS,2115,2115-C,BR,2/9/2017,,
ISS,ISS,,5,17X,"3""-DW-020-5212-A135-01-H",MK-02017X-5212-003A,SS,2116,2116-A,M,3/26/2017,,
ISS,ISS,,5,17X,"3""-DW-020-5212-A135-01-H",MK-02017X-5212-003B,SS,2116,2116-B,M,3/26/2017,,
ISS,ISS,,5,17X,"3""-DW-020-5212-A135-01-H",MK-02017X-5212-004A,SS,2117,2117-A,M,2/2/2017,,
ISS,ISS,,5,17X,"3""-DW-020-5212-A135-01-H",MK-02017X-5212-004B,SS,2117,2117-B ,BR,2/2/2017,,
ISS,ISS,,5,17X,"3""-DW-020-5212-A135-01-H",MK-02017X-5212-004C,SS,2117,2117-C,M,2/2/2017,,
ISS,ISS,,15,18X,"24""-EO-020-3083-A135-41-H",MK-02018X-3083-002A,SS,2118,2118-A,M,3/16/2017,,
ISS,ISS,,15,18X,"24""-EO-020-3083-A135-41-H",MK-02018X-3083-002B,SS,2118,2118-B,M,3/17/2017,,
ISS,ISS,,15,18X,"24""-EO-020-3083-A135-41-H",MK-02018X-3083-003A,SS,2119,2119-A,M,3/27/2017,,
ISS,ISS,,15,18X,"6""-EO-020-5191-A135-41-H",MK-02018X-5191-001A,SS,2120,2120-A,M,3/21/2017,,
ISS,ISS,,15,18X,"6""-EO-020-5191-A135-41-H",MK-02018X-5191-001B,SS,2120,2120-B,M,3/21/2017,,
ISS,ISS,,15,18X,"8""-EO-020-5191-A135-41-H",MK-02018X-5191-003A,SS,2121,2121-A,M,3/21/2017,,
ISS,ISS,,15,18X,"6""-EO-020-5191-A135-41-H",MK-02018X-5191-005A,SS,2122,2122-A,M,3/16/2017,,
ISS,ISS,,15,18X,"6""-EO-020-5191-A135-41-H",MK-02018X-5191-005B,SS,2122,2122-B,BR,3/17/2017,,
ISS,ISS,,15,18X,"2""-WP-020-5498-B135-41-H",MK-02018X-5498-001A,SS,2123,2123-A,BR,3/21/2017,,
ISS,ISS,,15,18X,"2""-WP-020-5502-A135-41-H",MK-02018X-5502-001A,SS,2124,2124-A,BR,6/13/2017,,
ISS,ISS,,15,18X,"2""-WP-020-5503-A135-41-H",MK-02018X-5503-001A,SS,2125,2125-A,BR,3/21/2017,,
ISS,ISS,,15,18X,"8""-SL-020-5637-A135-41-F",MK-02018X-5637-D01A,SS,2126,2126-A,BR,3/21/2017,,
ISS,ISS,,15,18X,"6""-CL-020-8261-A021-06-H",MK-02018X-8261-001A,CS,2127,2127-A,PA,3/9/2017,,
ISS,ISS,,15,18X,"6""-CL-020-8261-A021-06-H",MK-02018X-8261-001B,CS,2127,2127-B,PA,3/3/2017,,
ISS,ISS,,4,19X,"3""-VT-020-4174-A135-41-F",MK-02019X-4174-D03A,SS,2128,2128-A,M,2/1/2017,,
ISS,ISS,,4,19X,"3""-VT-020-4174-A135-41-F",MK-02019X-4174-D04A,SS,2129,2129-A,M,2/1/2017,,
ISS,ISS,,4,19X,"3""-CL-020-8284-A021-06-H",MK-02019X-8284-001A,CS,2130,2130-A,TX,2/1/2017,,
ISS,ISS,,4,19X,"3""-CL-020-8284-A021-06-H",MK-02019X-8284-001B,CS,2130,2130-B,TX,2/1/2017,,
ISS,ISS,,4,19X,"3""-CL-020-8284-A021-06-H",MK-02019X-8284-002A,CS,2131,2131-A,TX,2/3/2017,,
ISS,ISS,,4,19X,"3""-CL-020-8284-A021-06-H",MK-02019X-8284-002B,CS,2131,2131-B,TX,2/3/2017,,
ISS,ISS,,19,22X,"4""-EG-020-6056-A135-01-H",MK-02022X-6056-001A,SS,2132,2132-A,BR,3/27/2017,,
ISS,ISS,,19,22X,"4""-EG-020-6201-A135-42-H",MK-02022X-6201-001A,SS,2133,2133-A,M,3/27/2017,,
ISS,ISS,,19,22X,"4""-EG-020-6201-A135-42-H",MK-02022X-6201-001B,SS,2133,2133-B,M,3/27/2017,,
ISS,ISS,,19,22X,"4""-EG-020-6201-A135-42-H",MK-02022X-6201-001C,SS,2133,2133-C,BR,3/27/2017,,
ISS,ISS,,19,22X,"4""-EG-020-6201-A135-42-H",MK-02022X-6201-002A,SS,2134,2134-A,M,3/27/2017,,
ISS,ISS,,19,22X,"4""-EG-020-6202-A135-42-H",MK-02022X-6202-001A,SS,2135,2135-A,M,3/27/2017,,
ISS,ISS,,19,22X,"4""-EG-020-6202-A135-42-H",MK-02022X-6202-001B,SS,2135,2135-B,BR,3/27/2017,,
ISS,ISS,,19,22X,"4""-EG-020-6202-A135-42-H",MK-02022X-6202-002A,SS,2136,2136-A,M,3/22/2017,,
ISS,ISS,,19,22X,"3""-EG-020-7207-A135-42-H",MK-02022X-7207-001A,SS,2137,2137-A,BR,3/22/2017,,
ISS,ISS,,19,22X,"4""-EG-020-7359-A135-01-H",MK-02022X-7359-001A,SS,2138,2138-A,M,2/10/2017,,
ISS,ISS,,19,22X,"4""-EG-020-7359-A135-01-H",MK-02022X-7359-001B,SS,2138,2138-B,BR,2/9/2017,,
ISS,ISS,,19,22X,"4""-EG-020-7359-A135-01-H",MK-02022X-7359-002A,SS,2139,2139-A,M,3/22/2017,,
ISS,ISS,,19,22X,"4""-EG-020-7359-A135-01-H",MK-02022X-7359-002B,SS,2139,2139-B,BR,3/22/2017,,
ISS,ISS,,19,22X,"3""-EG-020-7359-A135-01-H",MK-02022X-7359-003A,SS,2140,2140-A,M,3/10/2017,,
ISS,ISS,,19,22X,"3""-EG-020-7359-A135-01-H",MK-02022X-7359-003B,SS,2140,2140-B,BR,3/20/2017,,
ISS,ISS,,19,22X,"3""-EG-020-7359-A135-01-H",MK-02022X-7359-003C,SS,2140,2140-C,BR,3/20/2017,,
ISS,ISS,,19,22X,"3""-EG-020-7359-A135-01-H",MK-02022X-7359-003D,SS,2140,2140-D,M,3/20/2017,,
ISS,ISS,,19,22X,"4""-EG-020-7359-A135-01-H",MK-02022X-7359-004A,SS,2141,2141-A,M,3/17/2017,,
ISS,ISS,,19,22X,"4""-EG-020-7359-A135-01-H",MK-02022X-7359-004B,SS,2141,2141-B,M,3/16/2017,,
ISS,ISS,,19,22X,"4""-EG-020-7359-A135-01-H",MK-02022X-7359-005A,SS,2142,2142-A,M,3/22/2017,,
ISS,ISS,,19,22X,"3""-EG-020-7516-A135-01-H",MK-02022X-7516-001A,SS,2143,2143-A,BR,3/22/2017,,
ISS,ISS,,19,22X,"3""-EG-020-7516-A135-01-H",MK-02022X-7516-001B,SS,2143,2143-B,BR,3/22/2017,,
ISS,ISS,,19,22X,"3""-EG-020-7789-A135-01-H",MK-02022X-7789-001A,SS,2144,2144-A,BR,3/22/2017,,
ISS,ISS,,19,22X,"3""-EG-020-7789-A135-01-H",MK-02022X-7789-001B,SS,2144,2144-B,BR,3/22/2017,,
ISS,ISS,,19,22X,"3""-EG-020-7803-A135-42-H",MK-02022X-7803-001A,SS,2145,2145-A,BR,3/20/2017,,
ISS,ISS,,19,22X,"3""-EG-020-7803-A135-42-H",MK-02022X-7803-001B,SS,2145,2145-B,M,3/20/2017,,
ISS,ISS,,19,22X,"3""-EG-020-7803-A135-42-H",MK-02022X-7803-001C,SS,2145,2145-C,M,3/10/2017,,
ISS,ISS,,19,22X,"3""-EG-020-7803-A135-42-H",MK-02022X-7803-001D,SS,2145,2145-D,M,3/10/2017,,
ISS,ISS,,19,22X,"3""-EG-020-7803-A135-42-H",MK-02022X-7803-002B,SS,2146,2146-B,M,3/27/2017,,
ISS,ISS,,19,22X,"3""-EG-020-7804-A135-42-H",MK-02022X-7804-001A,SS,2147,2147-A,BR,3/20/2017,,
ISS,ISS,,19,22X,"3""-EG-020-7804-A135-42-H",MK-02022X-7804-001B,SS,2147,2147-B,M,3/20/2017,,
ISS,ISS,,19,22X,"3""-EG-020-7804-A135-42-H",MK-02022X-7804-001C,SS,2147,2147-C,M,3/10/2017,,
ISS,ISS,,19,22X,"3""-EG-020-7804-A135-42-H",MK-02022X-7804-001D,SS,2147,2147-D,M,3/10/2017,,
ISS,ISS,,19,22X,"3""-EG-020-7804-A135-42-H",MK-02022X-7804-002A,SS,2148,2148-A,M,3/27/2017,,
ISS,ISS,,18,23X,"10""-EG-020-7084-A135-42-H",MK-02023X-7084-001A,SS,2149,2149-A,M,3/2/2017,,
ISS,ISS,,18,23X,"10""-EG-020-7084-A135-42-H",MK-02023X-7084-001B,SS,2149,2149-B,M,2/28/2017,,
ISS,ISS,,18,23X,"10""-EG-020-7085-A135-42-H",MK-02023X-7085-001B,SS,2150,2150-B,M,5/30/2017,,
ISS,ISS,,18,23X,"10""-EG-020-7085-A135-42-H",MK-02023X-7085-001BA,SS,2150,2150-BA,PA,5/5/2017,,
ISS,ISS,,18,23X,"10""-EG-020-7085-A135-42-H",MK-02023X-7085-002A,SS,2151,2151-A,M,5/19/2017,,
ISS,ISS,,18,23X,"10""-EG-020-7086-A135-42-H",MK-02023X-7086-001B,SS,2152,2152-B,M,5/30/2017,,
ISS,ISS,,18,23X,"10""-EG-020-7086-A135-42-H",MK-02023X-7086-001BA,SS,2152,2152-BA,PA,5/5/2017,,
ISS,ISS,,18,23X,"10""-EG-020-7086-A135-42-H",MK-02023X-7086-002A,SS,2153,2153-A,M,5/12/2017,,
ISS,ISS,,18,23X,"8""-EG-020-7087-A135-01-H",MK-02023X-7087-001A,SS,2154,2154-A,M,3/27/2017,,
ISS,ISS,,18,23X,"8""-EG-020-7087-A135-01-H",MK-02023X-7087-001B,SS,2154,2154-B,M,3/27/2017,,
ISS,ISS,,18,23X,"8""-EG-020-7087-A135-01-H",MK-02023X-7087-002A,SS,2155,2155-A,M,3/22/2017,,
ISS,ISS,,18,23X,"8""-EG-020-7087-A135-01-H",MK-02023X-7087-002B,SS,2155,2155-B,BR,3/22/2017,,
ISS,ISS,,18,23X,"8""-EG-020-7088-A135-01-H",MK-02023X-7088-001A,SS,2156,2156-A,M,3/22/2017,,
ISS,ISS,,18,23X,"8""-EG-020-7088-A135-01-H",MK-02023X-7088-001B,SS,2156,2156-B,BR,3/22/2017,,
ISS,ISS,,18,23X,"4""-EG-020-7144-A135-42-H",MK-02023X-7144-001A,SS,2157,2157-A,M,4/7/2017,,
ISS,ISS,,18,23X,"4""-EG-020-7144-A135-42-H",MK-02023X-7144-001AA,SS,2157,2157-AA,PA,5/5/2017,,
ISS,ISS,,18,23X,"4""-EG-020-7144-A135-42-H",MK-02023X-7144-001B,SS,2157,2157-B,M,4/7/2017,,
ISS,ISS,,18,23X,"4""-EG-020-7144-A135-42-H",MK-02023X-7144-002A,SS,2158,2158-A,BR,3/22/2017,,
ISS,ISS,,18,23X,"4""-EG-020-7144-A135-42-H",MK-02023X-7144-003A,SS,2159,2159-A,M,5/10/2017,,
ISS,ISS,,18,23X,"4""-EG-020-7145-A135-42-H",MK-02023X-7145-001A,SS,2160,2160-A,M,4/7/2017,,
ISS,ISS,,18,23X,"4""-EG-020-7145-A135-42-H",MK-02023X-7145-001AA,SS,2160,2160-AA,PA,5/5/2017,,
ISS,ISS,,18,23X,"4""-EG-020-7145-A135-42-H",MK-02023X-7145-001B,SS,2160,2160-B,M,4/7/2017,,
ISS,ISS,,18,23X,"4""-EG-020-7145-A135-42-H",MK-02023X-7145-002A,SS,2161,2161-A,BR,3/22/2017,,
ISS,ISS,,18,23X,"4""-EG-020-7805-A135-42-H",MK-02023X-7805-001A,SS,2162,2162-A,M,3/20/2017,,
ISS,ISS,,18,23X,"4""-EG-020-7805-A135-42-H",MK-02023X-7805-001B,SS,2162,2162-B,M,3/20/2017,,
ISS,ISS,,18,23X,"4""-EG-020-7805-A135-42-H",MK-02023X-7805-001C,SS,2162,2162-C,M,3/10/2017,,
ISS,ISS,,18,23X,"4""-EG-020-7805-A135-42-H",MK-02023X-7805-001D,SS,2162,2162-D,M,3/10/2017,,
ISS,ISS,,18,23X,"4""-EG-020-7805-A135-42-H",MK-02023X-7805-002A,SS,2163,2163-A,M,4/5/2017,,
ISS,ISS,,18,23X,"4""-EG-020-7806-A135-42-H",MK-02023X-7806-001A,SS,2164,2164-A,M,3/20/2017,,
ISS,ISS,,18,23X,"4""-EG-020-7806-A135-42-H",MK-02023X-7806-001B,SS,2164,2164-B,M,3/20/2017,,
ISS,ISS,,18,23X,"4""-EG-020-7806-A135-42-H",MK-02023X-7806-001C,SS,2164,2164-C,M,3/10/2017,,
ISS,ISS,,18,23X,"4""-EG-020-7806-A135-42-H",MK-02023X-7806-001D,SS,2164,2164-D,M,3/10/2017,,
ISS,ISS,,18,23X,"4""-EG-020-7806-A135-42-H",MK-02023X-7806-002A,SS,2165,2165-A,M,4/5/2017,,
ISS,ISS,,18,23X,"8""-EG-020-7817-A135-42-H",MK-02023X-7817-001A,SS,2166,2166-A,M,4/27/2017,,
ISS,ISS,,18,23X,"8""-EG-020-7817-A135-42-H",MK-02023X-7817-001B,SS,2166,2166-B,BR,2/9/2017,,
ISS,ISS,,18,23X,"8""-EG-020-7817-A135-42-H",MK-02023X-7817-002A,SS,2167,2167-A,M,4/5/2017,,
ISS,ISS,,18,23X,"8""-EG-020-7818-A135-42-H",MK-02023X-7818-001A,SS,2168,2168-A,M,3/20/2017,,
ISS,ISS,,18,23X,"8""-EG-020-7818-A135-42-H",MK-02023X-7818-001B,SS,2168,2168-B,M,3/20/2017,,
ISS,ISS,,18,23X,"8""-EG-020-7818-A135-42-H",MK-02023X-7818-001C,SS,2168,2168-C,BR,3/20/2017,,
ISS,ISS,,18,23X,"8""-EG-020-7818-A135-42-H",MK-02023X-7818-001D,SS,2168,2168-D,M,3/10/2017,,
ISS,ISS,,18,23X,"8""-EG-020-7818-A135-42-H",MK-02023X-7818-002A,SS,2169,2169-A,M,4/5/2017,,
ISS,ISS,,18,23X,"3""-EG-020-7825-A135-42-H",MK-02023X-7825-001A,SS,2170,2170-A,M,4/5/2017,,
ISS,ISS,,6,27X,"24""-XK-020-2015-A135-01-E",MK-02027X-2015-001A,SS,2171,2171-A,M,2/23/2017,,
ISS,ISS,,6,27X,"24""-XK-020-2015-A135-01-E",MK-02027X-2015-001B,SS,2171,2171-B,M,4/18/2017,,
ISS,ISS,,6,27X,"3""-XK-020-2015-A135-01-E",MK-02027X-2015-002A,SS,2172,2172-A,BR,2/23/2017,,
ISS,ISS,,6,27X,"26""-XK-020-2016-A135-01-E",MK-02027X-2016-001A,SS,2173,2173-A,M,2/27/2017,,
ISS,ISS,,6,27X,"24""-XK-020-2017-A135-01-E",MK-02027X-2017-001A,SS,2174,2174-A,M,2/27/2017,,
ISS,ISS,,6,27X,"24""-XK-020-2017-A135-01-E",MK-02027X-2017-001B,SS,2174,2174-B,M,2/27/2017,,
ISS,ISS,,6,27X,"3""-HL-020-2082-A135-01-P",MK-02027X-2082-001A,SS,2175,2175-A,M,2/27/2017,,
ISS,ISS,,6,27X,"3""-HL-020-2082-A135-01-P",MK-02027X-2082-001B,SS,2175,2175-B,M,2/27/2017,,
ISS,ISS,,6,27X,"3""-SL-020-2137-A021-06-P",MK-02027X-2137-002A,CS,2176,2176-A,PA,2/23/2017,,
ISS,ISS,,6,27X,"3""-SL-020-2137-A021-06-P",MK-02027X-2137-002B,CS,2176,2176-B,BR,2/23/2017,,
ISS,ISS,,6,27X,"2""-SL-020-2138-A021-01-P",MK-02027X-2138-001A,CS,2177,2177-A,TX,2/23/2017,,
ISS,ISS,,6,27X,"26""-XK-020-2140-A135-01-E",MK-02027X-2140-001A,SS,2178,2178-A,M,2/24/2017,,
ISS,ISS,,6,27X,"3""-WX-020-2224-A135-01-E",MK-02027X-2224-001A,SS,2179,2179-A,BR,2/27/2017,,
ISS,ISS,,6,27X,"3""-WX-020-2224-A135-01-E",MK-02027X-2224-001B,SS,2179,2179-B,BR,6/13/2017,,
ISS,ISS,,6,27X,"3""-WX-020-2224-A135-01-E",MK-02027X-2224-001C,SS,2179,2179-C,M,2/27/2017,,
ISS,ISS,,6,27X,"2""-DW-020-5168-B135-40-H",MK-02027X-5168-001A,SS,2180,2180-A,M,2/24/2017,,
ISS,ISS,,6,27X,"2""-DW-020-5639-A135-01-H",MK-02027X-5639-002A,SS,2181,2181-A,M,2/27/2017,,
ISS,ISS,,6,27X,"0.75""-DW-020-5814-B135-40-H",MK-02027X-5814-001A,SS,2182,2182-A,BR,2/24/2017,,
ISS,ISS,,24,28X,"12""-EG-020-5022-B135-40-H",MK-02028X-5022-001A,SS,2183,2183-A,M,4/5/2017,,
ISS,ISS,,24,28X,"12""-EG-020-5022-B135-40-H",MK-02028X-5022-001B,SS,2183,2183-B,M,4/4/2017,,
ISS,ISS,,24,28X,"3""-EG-020-5047-A021-01-P",MK-02028X-5047-001A,CS,2184,2184-A,TX,3/13/2017,,
ISS,ISS,,24,28X,"4""-EG-020-5053-A135-01-H",MK-02028X-5053-001A,SS,2185,2185-A,M,4/19/2017,,
ISS,ISS,,24,28X,"4""-EG-020-5053-A135-01-H",MK-02028X-5053-001B,SS,2185,2185-B,M,4/19/2017,,
ISS,ISS,,24,28X,"4""-EG-020-5053-A135-01-H",MK-02028X-5053-001C,SS,2185,2185-C,M,3/29/2017,,
ISS,ISS,,24,28X,"4""-EG-020-5053-A135-01-H",MK-02028X-5053-002A,SS,2186,2186-A,M,3/29/2017,,
ISS,ISS,,24,28X,"4""-EG-020-5053-A135-01-H",MK-02028X-5053-002B,SS,2186,2186-B,M,3/29/2017,,
ISS,ISS,,24,28X,"8""-EG-020-5059-A135-01-H",MK-02028X-5059-001A,SS,2187,2187-A,M,3/27/2017,,
ISS,ISS,,24,28X,"8""-EG-020-5059-A135-01-H",MK-02028X-5059-001B,SS,2187,2187-B,M,3/27/2017,,
ISS,ISS,,24,28X,"8""-EG-020-5059-A135-01-H",MK-02028X-5059-001C,SS,2187,2187-C,M,3/27/2017,,
ISS,ISS,,24,28X,"8""-EG-020-5059-A135-01-H",MK-02028X-5059-001D,SS,2187,2187-D,M,3/27/2017,,
ISS,ISS,,24,28X,"3""-EG-020-5061-A021-01-P",MK-02028X-5061-001A,CS,2188,2188-A,TX,3/27/2017,,
ISS,ISS,,24,28X,"2""-EG-020-5122-A021-01-P",MK-02028X-5122-001A,CS,2189,2189-A,TX,2/17/2017,,
ISS,ISS,,24,28X,"2""-EG-020-5124-A021-01-P",MK-02028X-5124-001A,CS,2190,2190-A,TX,2/17/2017,,
ISS,ISS,,24,28X,"18""-SE-020-5232-A135-01-H",MK-02028X-5232-001A,SS,2191,2191-A,M,3/27/2017,,
ISS,ISS,,24,28X,"18""-SE-020-5232-A135-01-H",MK-02028X-5232-001B,SS,2191,2191-B,M,3/27/2017,,
ISS,ISS,,24,28X,"14""-SE-020-5233-A135-01-H",MK-02028X-5233-001A,SS,2192,2192-A,M,3/27/2017,,
ISS,ISS,,24,28X,"0.75""-EG-020-5240-A021-01-P",MK-02028X-5240-001A,CS,2193,2193-A,TX,3/13/2017,,
ISS,ISS,,24,28X,"6""-EG-020-5241-A135-42-H",MK-02028X-5241-001A,SS,2194,2194-A,M,3/27/2017,,
ISS,ISS,,24,28X,"6""-EG-020-5241-A135-42-H",MK-02028X-5241-001AR,SS,2194,2194-AR,M,3/27/2017,,
ISS,ISS,,24,28X,"6""-EG-020-5241-A135-42-H",MK-02028X-5241-001B,SS,2194,2194-B,M,3/27/2017,,
ISS,ISS,,24,28X,"6""-EG-020-5241-A135-42-H",MK-02028X-5241-001C,SS,2194,2194-C,M,3/27/2017,,
ISS,ISS,,24,28X,"6""-EG-020-5241-A135-42-H",MK-02028X-5241-001D,SS,2194,2194-D,M,3/27/2017,,
ISS,ISS,,24,28X,"6""-EG-020-5241-A135-42-H",MK-02028X-5241-002A,SS,2195,2195-A,M,6/21/2017,,
ISS,ISS,,24,28X,"6""-EG-020-5241-A135-42-H",MK-02028X-5241-002AA,SS,2195,2195-AA,PA,5/5/2017,,
ISS,ISS,,24,28X,"6""-EG-020-5241-A135-42-H",MK-02028X-5241-002C,SS,2195,2195-C,M,3/14/2017,,
ISS,ISS,,24,28X,"0.75""-EG-020-5242-A021-01-P",MK-02028X-5242-001A,CS,2196,2196-A,TX,3/13/2017,,
ISS,ISS,,24,28X,"6""-EG-020-5243-A135-42-H",MK-02028X-5243-001A,SS,2197,2197-A,M,3/13/2017,,
ISS,ISS,,24,28X,"6""-EG-020-5243-A135-42-H",MK-02028X-5243-001AR,SS,2197,2197-AR,M,5/17/2017,,
ISS,ISS,,24,28X,"6""-EG-020-5243-A135-42-H",MK-02028X-5243-001B,SS,2197,2197-B,M,3/6/2017,,
ISS,ISS,,24,28X,"6""-EG-020-5243-A135-42-H",MK-02028X-5243-001BR,SS,2197,2197-BR,M,6/16/2017,,
ISS,ISS,,24,28X,"6""-EG-020-5243-A135-42-H",MK-02028X-5243-002B,SS,2198,2198-B,M,4/4/2017,,
ISS,ISS,,24,28X,"6""-EG-020-5243-A135-42-H",MK-02028X-5243-002BA,SS,2198,2198-BA,PA,5/5/2017,,
ISS,ISS,,24,28X,"6""-EG-020-5243-A135-42-H",MK-02028X-5243-002C,SS,2198,2198-C,M,3/14/2017,,
ISS,ISS,,24,28X,"3""-EG-020-5443-A021-01-P",MK-02028X-5443-001A,CS,2199,2199-A,PA,3/27/2017,,
ISS,ISS,,24,28X,"4""-EG-020-5613-A135-42-H",MK-02028X-5613-001A,SS,2200,2200-A,M,3/13/2017,,
ISS,ISS,,24,28X,"4""-EG-020-5613-A135-42-H",MK-02028X-5613-001B,SS,2200,2200-B,M,3/13/2017,,
ISS,ISS,,24,28X,"4""-EG-020-5613-A135-42-H",MK-02028X-5613-001C,SS,2200,2200-C,M,3/13/2017,,
ISS,ISS,,24,28X,"4""-EG-020-5613-A135-42-H",MK-02028X-5613-001D,SS,2200,2200-D,M,3/13/2017,,
ISS,ISS,,24,28X,"4""-EG-020-5613-A135-42-H",MK-02028X-5613-002A,SS,2201,2201-A,BR,3/27/2017,,
ISS,ISS,,24,28X,"4""-EG-020-5614-A135-42-H",MK-02028X-5614-001A,SS,2202,2202-A,M,3/13/2017,,
ISS,ISS,,24,28X,"4""-EG-020-5614-A135-42-H",MK-02028X-5614-001B,SS,2202,2202-B,M,3/13/2017,,
ISS,ISS,,24,28X,"4""-EG-020-5614-A135-42-H",MK-02028X-5614-001C,SS,2202,2202-C,M,3/13/2017,,
ISS,ISS,,24,28X,"4""-EG-020-5614-A135-42-H",MK-02028X-5614-001D,SS,2202,2202-D,M,3/13/2017,,
ISS,ISS,,24,28X,"4""-EG-020-5614-A135-42-H",MK-02028X-5614-002A,SS,2203,2203-A,BR,3/27/2017,,
ISS,ISS,,24,28X,"28""-EG-020-5689-A135-01-H",MK-02028X-5689-001A,SS,2204,2204-A,M,3/28/2017,,
ISS,ISS,,29,29X,"24""-FD-020-8909-A021-01-P",MK-02029X-8909-001A,CS,2205,2205-A,TX,3/14/2017,,
ISS,ISS,,29,29X,"24""-FD-020-8909-A021-01-P",MK-02029X-8909-001B,CS,2205,2205-B,TX,3/14/2017,,
ISS,ISS,,31,30X,"4""-EO-020-0838-A135-41-F",MK-02030X-0838-001A,SS,2206,2206-A,M,5/12/2017,,
ISS,ISS,,31,30X,"4""-EO-020-0838-A135-41-F",MK-02030X-0838-001B,SS,2206,2206-B,M,5/12/2017,,
ISS,ISS,,31,30X,"4""-EO-020-0838-A135-41-F",MK-02030X-0838-001BA,SS,2206,2206-BA,M,5/12/2017,,
ISS,ISS,,31,30X,"4""-EO-020-0838-A135-41-F",MK-02030X-0838-0B01A,SS,2207,2207-A,M,5/11/2017,,
ISS,ISS,,31,30X,"4""-EO-020-0838-A135-41-F",MK-02030X-0838-0B01B,SS,2207,2207-B,M,5/11/2017,,
ISS,ISS,,31,30X,"4""-EO-020-0838-A135-41-F",MK-02030X-0838-0B01BA,SS,2207,2207-BA,M,5/11/2017,,
ISS,ISS,,31,30X,"3""-EO-020-8032-B135-41-F",MK-02030X-8032-001A,SS,2208,2208-A,BR,2/7/2017,,
ISS,ISS,,31,30X,"3""-EO-020-8032-B135-41-F",MK-02030X-8032-001B,SS,2208,2208-B,BR,2/7/2017,,
ISS,ISS,,31,30X,"3""-EO-020-8032-B135-41-F",MK-02030X-8032-001BA,SS,2208,2208-BA,BR,2/7/2017,,
ISS,ISS,,31,30X,"3""-EO-020-8032-B135-41-F",MK-02030X-8032-003A,SS,2209,2209-A,BR,2/7/2017,,
ISS,ISS,,31,30X,"3""-EO-020-8032-B135-41-F",MK-02030X-8032-003AA,SS,2209,2209-AA,BR,2/7/2017,,
ISS,ISS,,31,30X,"3""-EO-020-8032-B135-41-F",MK-02030X-8032-003B,SS,2209,2209-B,BR,2/7/2017,,
ISS,ISS,,31,30X,"4""-EO-020-8032-B135-41-F",MK-02030X-8032-0B01A,SS,2210,2210-A,M,2/7/2017,,
ISS,ISS,,31,30X,"4""-EO-020-8032-B135-41-F",MK-02030X-8032-0B01B,SS,2210,2210-B,M,2/7/2017,,
ISS,ISS,,31,30X,"4""-EO-020-8032-B135-41-F",MK-02030X-8032-0B01BA,SS,2210,2210-BA,M,2/7/2017,,
ISS,ISS,,31,30X,"8""-WH-020-8074-A022-50-N",MK-02030X-8074-0B01A,CS,2211,2211-A,PA,1/31/2017,,
ISS,ISS,,31,30X,"8""-WH-020-8074-A022-50-N",MK-02030X-8074-0B01B,CS,2211,2211-B,PA,1/25/2017,,
ISS,ISS,,25,26X,"4""-WP-020-3014-B135-40-H",MK-02026X-3014-001A,SS,2212,2212-A,M,3/16/2017,,
ISS,ISS,,25,26X,"4""-WP-020-3014-B135-40-H",MK-02026X-3014-001B,SS,2212,2212-B,M,3/17/2017,,
ISS,ISS,,25,26X,"4""-WP-020-5427-B135-40-H",MK-02026X-5427-001A,SS,2213,2213-A,M,3/17/2017,,
ISS,ISS,,25,26X,"4""-WP-020-5427-B135-40-H",MK-02026X-5427-001B,SS,2213,2213-B,M,3/16/2017,,
ISS,ISS,,25,26X,"4""-EG-020-5430-B135-40-H",MK-02026X-5430-001A,SS,2214,2214-A,M,3/16/2017,,
ISS,ISS,,25,26X,"12""-WT-020-8221-A135-51-N",MK-02026X-8221-001A,SS,2215,2215-A,M,3/17/2017,,
ISS,ISS,,25,26X,"12""-WT-020-8221-A135-51-N",MK-02026X-8221-001AA,SS,2215,2215-AA,PA,5/5/2017,,
ISS,ISS,,25,26X,"12""-WT-020-8221-A135-51-N",MK-02026X-8221-001B,SS,2215,2215-B,M,3/17/2017,,
ISS,ISS,,25,26X,"12""-WT-020-8221-A135-51-N",MK-02026X-8221-001C,SS,2215,2215-C,M,3/16/2017,,
ISS,ISS,,25,26X,"12""-WT-020-8221-A135-51-N",MK-02026X-8221-001D,SS,2215,2215-D,M,3/17/2017,,
ISS,ISS,,25,26X,"12""-WT-020-8221-A135-51-N",MK-02026X-8221-002A,SS,2216,2216-A,M,3/22/2017,,
