ISO,SPOOL,In Detailing,In Checking,SHOP,Status,Individual Priority,Priority Group,Priority Date,Area,Material,Pipe Spec.,Painting Spec.,Top Coat,Pipeline Reference,Spool ID,Line No.,PMI,HOLD,PCI / Client,RFI No. / Email ,Release Date,Remarks,Trans. No.,Date Rcv'd,Rev. No.,Trans. No.,Date Rcv'd,Rev. No.,Trans. No.,Date Rcv'd,Rev. No.,Flg,Not Issued,Weld Out,Remaining To WO,Remaining MH,STS,T6951,Man Hours,WORKABLE 6/25/20,WORKABLE 6/23/20,WORKABLE 6/16/20,WORKABLE 6/9/20,WORKABLE 6/8/20,WORKABLE 6/2/20,WORKABLE 5/27/20,WORKABLE 5/26/20,WORKABLE 5/19/20,WORKABLE 5/18/20,WORKABLE 5/13/20,WORKABLE 5/11/20,WORKABLE 4/30/20,WORKABLE 4/28/20,WORKABLE 4/22/20,WORKABLE 4/20/20,WORKABLE 4/17/20,WORKABLE 4/13/20,WORKABLE 4/6/20,Spools Missing Valves 3-30-20,WORKABLE 3/30/20,WORKABLE 3/26/20,WORKABLE 3/24/20,WORKABLE 3/23/20,WORKABLE 3/20/20,WORKABLE 3/18/20,WORKABLE 3/16/20,WORKABLE 3/9/20,WORKABLE 3/01/20,WORKABLE 2/24/20,WORKABLE 2/10/20,Line No.,Size,
116,116-C,ISS,ISS,PA,3/17/2020,3,1,6/15/2020,20B,CS,G1U-4-TP1,1,BEIGE 88023,20B-CWS-6313371-01,6951-116-C,"2""-CWS-6313371-G1U-4-TP1-N-R4",,,,,,,12,12/5/2019,0,,,,,,,,,3/23/2020,,,7.728,7.728,8.832,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,116-C,116-C,#N/A,#N/A,#N/A,2,SB,#NAME?
117,117-A,ISS,ISS,PA,4/1/2020,3,1,6/15/2020,20B,CS,G1U-4-TP1,1,BEIGE 88023,20B-CWS-6313379-01,6951-117-A,"1.5""-CWS-6313379-G1U-4-TP1-N-R4",,,,,,,12,12/5/2019,0,,,,,,,,,4/15/2020,,,11.04,11.04,12.144,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,117-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.5,SB,#NAME?
118,118-A,ISS,ISS,TX,5/14/2020,3,1,6/15/2020,20B,CS,G1U-4-TP1,1,BEIGE 88023,20B-CWS-6313388-01,6951-118-A,"0.75""-CWS-6313388-G1U-4-TP1-N-R4",,,,,,,12,12/5/2019,0,,,,,,,,,5/20/2020,,,#N/A,5.52,7.728,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,118-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,118-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.75,SB,#NAME?
119,119-A,ISS,ISS,TX,5/14/2020,3,1,6/15/2020,20B,CS,G1U-4-TP1,1,BEIGE 88023,20B-CWS-6313389-01,6951-119-A,"0.75""-CWS-6313389-G1U-4-TP1-N-R4",,,,,,,12,12/5/2019,0,,,,,,,,,,1,5.52,#N/A,5.52,7.728,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,119-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,119-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.75,SB,#NAME?
120,120-A,,UP,,,3,1,6/15/2020,20B,CS,G1A-15,1,BEIGE 88023,20B-OW-6313376-01,6951-120-A,"2""-OW-6313376-G1A-15-N-R4",,,,,,,12,12/5/2019,0,,5/20/2020,0F1,,,,,1,,1,25.568,#N/A,25.568,25.568,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,SB,#NAME?
121,121-A,ISS,ISS,TX,6/10/2020,14,2,6/17/2020,13A,CS,G3A-3,6,BEIGE 88023,13A-P-6118103-01,6951-121-A,"12""-P-6118103-G3A-3-IH-R4",,,,,,,36,12/15/2019,0,,,,,,,,1,,1,18.208,#N/A,18.208,22.208,#N/A,#N/A,#N/A,121-A,121-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12,SB,#NAME?
121,121-B,ISS,ISS,TX,6/10/2020,14,2,6/17/2020,13A,CS,G3A-3,6,BEIGE 88023,13A-P-6118103-01,6951-121-B,"12""-P-6118103-G3A-3-IH-R4",,,,,,,36,12/15/2019,0,,,,,,,,1,,1,28.64,#N/A,28.64,28.544,#N/A,#N/A,#N/A,121-B,121-B,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12,SB,#NAME?
122,122-A,,UP,,,14,2,6/17/2020,13A,CS,G3A-3,6,BEIGE 88023,13A-P-6118106-02,6951-122-A,"16""-P-6118106-G3A-3-IH-R4",,,,,,,36,12/15/2019,0,,5/20/2020,0F1,,,,,1,,1,50.536,#N/A,50.536,46.912,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,16,SB,#NAME?
122,122-B,,UP,,,14,2,6/17/2020,13A,CS,G3A-3,6,BEIGE 88023,13A-P-6118106-02,6951-122-B,"16""-P-6118106-G3A-3-IH-R4",,,,,,,36,12/15/2019,0,,5/20/2020,0F1,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,16,SB,#NAME?
123,123-A,ISS,ISS,PA,4/1/2020,17,2,7/22/2020,13B,CS,G3A-3,4,BEIGE 88023,13B-CD-6119315-01,6951-123-A,"2""-CD-6119315-G3A-3-PP-R4",,,,,,,36,12/15/2019,0,,,,,,,,,4/14/2020,,,7.2,7.2,7.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,123-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,123-A,#N/A,#N/A,#N/A,2,SB,#NAME?
123,123-B,ISS,ISS,TX,6/24/2020,17,2,7/22/2020,13B,CS,G3A-3,4,BEIGE 88023,13B-CD-6119315-01,6951-123-B,"2""-CD-6119315-G3A-3-PP-R4",,,,,,,36,12/15/2019,0,,,,,,,,1,,1,4.8,#N/A,4.8,2.4,#N/A,123-B,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,SB,#NAME?
123,123-C,ISS,ISS,PA,4/1/2020,17,2,7/22/2020,13B,CS,G3A-3,4,BEIGE 88023,13B-CD-6119315-01,6951-123-C,"2""-CD-6119315-G3A-3-PP-R4",,,,,,,36,12/15/2019,0,,,,,,,,,4/14/2020,,,2.4,2.4,2.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,123-C,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,123-C,#N/A,#N/A,#N/A,2,SB,#NAME?
124,124-A,ISS,ISS,PA,6/25/2020,17,2,7/22/2020,13B,CS,G3A-3,4,BEIGE 88023,13B-CD-6119320-01,6951-124-A,"3""-CD-6119320-G3A-3-PP-R4",,,,,,,36,12/15/2019,0,,,,,,,,1,,1,23.376,#N/A,23.376,14.976,124-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3,SB,#NAME?
124,124-B,ISS,ISS,TX,6/24/2020,17,2,7/22/2020,13B,CS,G3A-3,4,BEIGE 88023,13B-CD-6119320-01,6951-124-B,"3""-CD-6119320-G3A-3-PP-R4",,,,,,,36,12/15/2019,0,,,,,,,,1,,1,10.016,#N/A,10.016,4.016,#N/A,124-B,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3,SB,#NAME?
125,125-A,ISS,ISS,PA,3/23/2020,17,2,7/22/2020,13B,CS,G1U-4-TP1,1,BEIGE 88023,13B-CWR-6119380-01,6951-125-A,"1""-CWR-6119380-G1U-4-TP1-N-R4",,,,,,,36,12/15/2019,0,,,,,,,,,3/26/2020,,,2.4,2.4,2.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,125-A,125-A,125-A,125-A,#N/A,#N/A,#N/A,1,SB,#NAME?
126,126-A,ISS,ISS,PA,3/23/2020,17,2,7/22/2020,13B,CS,G1U-4-TP1,1,BEIGE 88023,13B-CWR-6119382-01,6951-126-A,"1""-CWR-6119382-G1U-4-TP1-N-R4",,,,,,,36,12/15/2019,0,,,,,,,,,3/26/2020,,,2.4,2.4,2.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,126-A,126-A,126-A,126-A,#N/A,#N/A,#N/A,1,SB,#NAME?
127,127-A,ISS,ISS,TX,6/24/2020,17,2,7/22/2020,13B,CS,G1U-4-TP1,1,BEIGE 88023,13B-CWR-6125022-01,6951-127-A,"1.5""-CWR-6125022-G1U-4-TP1-N-R4",,,,,,,36,12/15/2019,0,,,,,,,,1,,1,3.312,#N/A,3.312,3.312,#N/A,127-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.5,SB,#NAME?
128,128-A,ISS,ISS,PA,6/25/2020,17,2,7/22/2020,13B,CS,G1U-4-TP1,1,BEIGE 88023,13B-CWR-6125122-01,6951-128-A,"3""-CWR-6125122-G1U-4-TP1-N-R4",,,,,,,36,12/15/2019,0,,,,,,,,1,,1,12.144,#N/A,12.144,3.744,128-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3,SB,#NAME?
128,128-B,ISS,ISS,PA,6/25/2020,17,2,7/22/2020,13B,CS,G1U-4-TP1,1,BEIGE 88023,13B-CWR-6125122-01,6951-128-B,"3""-CWR-6125122-G1U-4-TP1-N-R4",,,,,,,36,12/15/2019,0,,,,,,,,1,,1,9.888,#N/A,9.888,7.488,128-B,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3,SB,#NAME?
128,128-C,ISS,ISS,TX,6/24/2020,17,2,7/22/2020,13B,CS,G1U-4-TP1,1,BEIGE 88023,13B-CWR-6125122-01,6951-128-C,"3""-CWR-6125122-G1U-4-TP1-N-R4",,,,,,,36,12/15/2019,0,,,,,,,,1,,1,23.376,#N/A,23.376,8.88,#N/A,128-C,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3,SB,#NAME?
128,128-D,ISS,ISS,PA,6/25/2020,17,2,7/22/2020,13B,CS,G1U-4-TP1,1,BEIGE 88023,13B-CWR-6125122-01,6951-128-D,"3""-CWR-6125122-G1U-4-TP1-N-R4",,,,,,,36,12/15/2019,0,,,,,,,,1,,1,9.072,#N/A,9.072,1.872,128-D,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3,SB,#NAME?
129,129-A,ISS,ISS,PA,3/23/2020,17,2,7/22/2020,13B,CS,G1U-4-TP1,1,BEIGE 88023,13B-CWS-6119379-01,6951-129-A,"1""-CWS-6119379-G1U-4-TP1-N-R4",,,,,,,36,12/15/2019,0,,,,,,,,,3/26/2020,,,2.4,2.4,2.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,129-A,129-A,129-A,129-A,#N/A,#N/A,#N/A,1,SB,#NAME?
130,130-A,ISS,ISS,PA,3/23/2020,17,2,7/22/2020,13B,CS,G1U-4-TP1,1,BEIGE 88023,13B-CWS-6119381-01,6951-130-A,"1""-CWS-6119381-G1U-4-TP1-N-R4",,,,,,,36,12/15/2019,0,,,,,,,,,3/26/2020,,,2.4,2.4,2.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,130-A,130-A,130-A,130-A,#N/A,#N/A,#N/A,1,SB,#NAME?
131,131-A,ISS,ISS,TX,6/24/2020,17,2,7/22/2020,13B,CS,G1U-4-TP1,1,BEIGE 88023,13B-CWS-6125023-01,6951-131-A,"1.5""-CWS-6125023-G1U-4-TP1-N-R4",,,,,,,36,12/15/2019,0,,,,,,,,1,,1,2.208,#N/A,2.208,2.208,#N/A,131-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.5,SB,#NAME?
132,132-A,ISS,ISS,PA,6/25/2020,17,2,7/22/2020,13B,CS,G1U-4-TP1,1,BEIGE 88023,13B-CWS-6125123-01,6951-132-A,"3""-CWS-6125123-G1U-4-TP1-N-R4",,,,,,,36,12/15/2019,0,,,,,,,,1,,1,12.816,#N/A,12.816,7.488,132-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3,SB,#NAME?
132,132-B,ISS,ISS,PA,6/25/2020,17,2,7/22/2020,13B,CS,G1U-4-TP1,1,BEIGE 88023,13B-CWS-6125123-01,6951-132-B,"3""-CWS-6125123-G1U-4-TP1-N-R4",,,,,,,36,12/15/2019,0,,,,,,,,1,,1,6.144,#N/A,6.144,3.744,132-B,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3,SB,#NAME?
132,132-C,ISS,ISS,TX,6/24/2020,17,2,7/22/2020,13B,CS,G1U-4-TP1,1,BEIGE 88023,13B-CWS-6125123-01,6951-132-C,"3""-CWS-6125123-G1U-4-TP1-N-R4",,,,,,,36,12/15/2019,0,,,,,,,,1,,1,23.376,#N/A,23.376,8.88,#N/A,132-C,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3,SB,#NAME?
132,132-D,ISS,ISS,PA,6/25/2020,17,2,7/22/2020,13B,CS,G1U-4-TP1,1,BEIGE 88023,13B-CWS-6125123-01,6951-132-D,"3""-CWS-6125123-G1U-4-TP1-N-R4",,,,,,,36,12/15/2019,0,,,,,,,,1,,1,9.072,#N/A,9.072,1.872,132-D,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3,SB,#NAME?
133,133-A,ISS,ISS,PA,3/23/2020,17,2,7/22/2020,13B,CS,G9A-11,6a,ALUMINUM,13B-P-6119303-02,6951-133-A,"12""-P-6119303-G9A-11-IH-R4",,,,,,,36,12/15/2019,0,,,,,,,,,3/30/2020,,,24.096,24.096,24.096,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,133-A,133-A,133-A,133-A,#N/A,#N/A,#N/A,12,SB,#NAME?
133,133-B,ISS,ISS,PA,5/20/2020,17,2,7/22/2020,13B,CS,G9A-11,6a,ALUMINUM,13B-P-6119303-02,6951-133-B,"12""-P-6119303-G9A-11-IH-R4",,,,,,,36,12/15/2019,0,,,,,,,,,,1,15.648,#N/A,15.648,12.048,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,133-B,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12,SB,#NAME?
133,133-C,ISS,ISS,PA,6/25/2020,17,2,7/22/2020,13B,CS,G9A-11,6a,ALUMINUM,13B-P-6119303-02,6951-133-C,"12""-P-6119303-G9A-11-IH-R4",,,,,,,36,12/15/2019,0,,,,,,,,1,,1,32.224,#N/A,32.224,40.848,133-C,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12,SB,#NAME?
134,134-A,ISS,ISS,PA,6/25/2020,17,2,7/22/2020,13B,CS,G9A-11,4,ALUMINUM,13B-P-6119304-03,6951-134-A,"3""-P-6119304-G9A-11-PP-R4",,,,,,,36,12/15/2019,0,,,,,,,,1,,1,15.728,#N/A,15.728,11.008,134-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3,SB,#NAME?
134,134-B,ISS,ISS,PA,6/25/2020,17,2,7/22/2020,13B,CS,G9A-11,4,ALUMINUM,13B-P-6119304-03,6951-134-B,"3""-P-6119304-G9A-11-PP-R4",,,,,,,36,12/15/2019,0,,,,,,,,1,,1,9.728,#N/A,9.728,8.192,134-B,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3,SB,#NAME?
134,134-C,ISS,ISS,PA,6/25/2020,17,2,7/22/2020,13B,CS,G9A-11,4,ALUMINUM,13B-P-6119304-03,6951-134-C,"3""-P-6119304-G9A-11-PP-R4",,,,,,,36,12/15/2019,0,,,,,,,,1,,1,21.36,#N/A,21.36,16.64,134-C,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3,SB,#NAME?
135,135-A,ISS,ISS,PA,5/20/2020,17,2,7/22/2020,13B,CS,G9A-11,4,ALUMINUM,13B-P-6119305-01,6951-135-A,"6""-P-6119305-G9A-11-PP-R4",,,,,,,36,12/15/2019,0,,5/20/2020,0F1,,,,,,,1,24.254,#N/A,24.254,22.72,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,135-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,135-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,SB,#NAME?
135,135-B,ISS,ISS,PA,5/20/2020,17,2,7/22/2020,13B,CS,G9A-11,4,ALUMINUM,13B-P-6119305-01,6951-135-B,"6""-P-6119305-G9A-11-PP-R4",,,,,,,36,12/15/2019,0,,5/20/2020,0F1,,,,,,,1,23.76,#N/A,23.76,20.16,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,135-B,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,SB,#NAME?
135,135-C,ISS,ISS,PA,5/20/2020,17,2,7/22/2020,13B,CS,G9A-11,4,ALUMINUM,13B-P-6119305-01,6951-135-C,"6""-P-6119305-G9A-11-PP-R4",,,,,,,36,12/15/2019,0,,5/20/2020,0F1,,,,,,,1,28.348,#N/A,28.348,25.28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,135-C,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,SB,#NAME?
136,136-A,ISS,ISS,PA,5/20/2020,17,2,7/22/2020,13B,CS,G9A-11,4,ALUMINUM,13B-P-6119306-03,6951-136-A,"6""-P-6119306-G9A-11-PP-R4",,,,,,,36,12/15/2019,0,,,,,,,,,,1,34.334,#N/A,34.334,37.84,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,136-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,136-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,SB,#NAME?
137,137-A,ISS,ISS,PA,5/20/2020,17,2,7/22/2020,13B,CS,G9A-11,6a,ALUMINUM,13B-P-6119308-01,6951-137-A,"8""-P-6119308-G9A-11-IH-R4",,,,,,,36,12/15/2019,0,,5/20/2020,0F1,,,,,,,1,57.84,#N/A,57.84,30.672,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,137-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8,SB,#NAME?
137,137-B,ISS,ISS,PA,6/16/2020,17,2,7/22/2020,13B,CS,G9A-11,6a,ALUMINUM,13B-P-6119308-01,6951-137-B,"8""-P-6119308-G9A-11-IH-R4",,,,,,,36,12/15/2019,0,,5/20/2020,0F1,,,,,1,,1,29.576,#N/A,29.576,13.664,#N/A,#N/A,137-B,137-B,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8,SB,#NAME?
138,138-A,ISS,ISS,PA,5/20/2020,17,2,7/22/2020,13B,CS,G9A-11,4,ALUMINUM,13B-P-6119308-02,6951-138-A,"2""-P-6119308-G9A-11-PP-R4",,,,,,,36,12/15/2019,0,,,,,,,,,,1,18.832,#N/A,18.832,13.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,138-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,138-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,SB,#NAME?
139,139-A,ISS,ISS,PA,5/20/2020,17,2,7/22/2020,13B,CS,G9A-11,6a,ALUMINUM,13B-P-6119308-03,6951-139-A,"10""-P-6119308-G9A-11-IH-R4",,,,,,,36,12/15/2019,0,,,,,,,,,,1,15.312,#N/A,15.312,8.112,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,139-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10,SB,#NAME?
