BOM PATH, POS, TAG NUMBER, SIZE, DESCRIPTION, LIST QUANTITY, UNIT, TRANSMITTL, GROUP-PERF, SKETCH, PRIORITY, SPEC, CWP
PIPING/6951/13F/294-B,1,CPP00336~6,6,"- Pipes (Length),ASME B36.10,ASTM A106 Gr.B,BE,Seamless, S-STD 6""",6.7,ft,58,PIPE,6951-294-B,13,G3A-3,13F
PIPING/6951/13F/294-B,2,PS101-6-18-4-2_294-B~6,6,"- PS101-6-18-4-2 6""",1,ea,58,SUPPORTS,6951-294-B,13,G3A-3,13F
PIPING/6951/13F/294-B,3,C1HZCLMR~1/2,1/2,"- Gat Fem,API 602,ASTM A105,SW End/NPTF End,800 Lbs, Tag: VSA07-800 1/2""",1,ea,58,VALVES / IN-LINE ITEMS,6951-294-B,13,G3A-3,13F
PIPING/6951/13F/294-B,4,C1HZCLMR~1/2,1/2,"- Gat Fem,API 602,ASTM A105,SW End/NPTF End,800 Lbs, Tag: VSA07-800 1/2""",1,ea,58,VALVES / IN-LINE ITEMS,6951-294-B,13,G3A-3,13F
PIPING/6951/13F/294-B,5,SP-6116717~6,6,"- SP-6116717 6""",1,ea,58,FLANGES,6951-294-B,13,G3A-3,13F
PIPING/6951/13F/294-B,6,CDFJUUP5~1/2,1/2,"- Nip,ASME B36.10,ASTM A106 Gr.B,PE,Seamless,L  6in, S-160 1/2""",1,ea,58,FITTINGS,6951-294-B,13,G3A-3,13F
PIPING/6951/13F/294-B,7,CLMTLTS~6,6,"- 90deg Elb LR,ASME B16.9,ASTM A234 Gr.WPB,BW Ends,Welded + 100% RT, S-STD 6""",1,ea,58,FITTINGS,6951-294-B,13,G3A-3,13F
PIPING/6951/13F/294-B,8,CDFJUUP5~1/2,1/2,"- Nip,ASME B36.10,ASTM A106 Gr.B,PE,Seamless,L  6in, S-160 1/2""",1,ea,58,FITTINGS,6951-294-B,13,G3A-3,13F
PIPING/6951/13F/340-A,1,CPPK8JPL~6,6,"- 6 IN x S-XS Seamless, Pipes, B36.10, A106 Gr.B, BE,",0.8,ft,51,PIPE,6951-340-A,17,G6A-1,13F
PIPING/6951/13F/340-A,2,CLTDKLW5~6X3/4,6X3/4,"- 6 IN x .75 IN Sockolet, MSS SP-97, A105, 6000 Lbs, SW Ends,",1,ea,51,FITTINGS,6951-340-A,17,G6A-1,13F
PIPING/6951/13F/340-A,3,CLTDKLW5~6X3/4,6X3/4,"- 6 IN x .75 IN Sockolet, MSS SP-97, A105, 6000 Lbs, SW Ends,",1,ea,51,FITTINGS,6951-340-A,17,G6A-1,13F
PIPING/6951/13F/340-A,4,C2JN2EGX102~3/4,3/4,"- Nip,ASME B36.10,ASTM A106 Gr.B,PE,Seamless,L  4in, S-160 3/4""",1,ea,51,FITTINGS,6951-340-A,17,G6A-1,13F
PIPING/6951/13F/340-A,5,CPNEG3~6,6,"- 6 IN x S-XS WN Flange, B16.5, A105, 600 Lbs, RF,",1,ea,51,FLANGES,6951-340-A,17,G6A-1,13F
PIPING/6951/13F/340-A,6,CPNEG3~6,6,"- 6 IN x S-XS WN Flange, B16.5, A105, 600 Lbs, RF,",1,ea,51,FLANGES,6951-340-A,17,G6A-1,13F
PIPING/6951/13F/340-A,7,C1HZCLMS~3/4,3/4,"- Gat Fem,API 602,ASTM A105,SW End/NPTF End,800 Lbs, Tag: VSA07-800 3/4""",1,ea,51,VALVES / IN-LINE ITEMS,6951-340-A,17,G6A-1,13F
PIPING/6951/13F/340-A,8,PS615-A_340-A~3/4,3/4,"- PS615-A 3/4""",1,ea,51,SUPPORTS,6951-340-A,17,G6A-1,13F
PIPING/6951/13F/340-B,1,CPPK8JPL~6,6,"- 6 IN x S-XS Seamless, Pipes, B36.10, A106 Gr.B, BE,",4,ft,51,PIPE,6951-340-B,17,G6A-1,13F
PIPING/6951/13F/340-B,2,CPP002H6~1,1,"- Pipes (Length),ASME B36.10,ASTM A106 Gr.B,PE,Seamless, S-160 1""",1.4,ft,51,PIPE,6951-340-B,17,G6A-1,13F
PIPING/6951/13F/340-B,3,CMM2623~6X6,6X6,"- 6 IN x S-XS Equal tee, Welded + 100% RT, B16.9, A234 WPB, BW,",1,ea,51,FITTINGS,6951-340-B,17,G6A-1,13F
PIPING/6951/13F/340-B,4,CMM2623~6X6,6X6,"- 6 IN x S-XS Equal tee, Welded + 100% RT, B16.9, A234 WPB, BW,",1,ea,51,FITTINGS,6951-340-B,17,G6A-1,13F
PIPING/6951/13F/340-B,5,CLTF2NC8~6X1,6X1,"- 6 IN x 1 IN Sockolet, MSS SP-97, A105, 6000 Lbs, SW Ends,",1,ea,51,FITTINGS,6951-340-B,17,G6A-1,13F
PIPING/6951/13F/340-B,6,CLTF2NC8~6X1,6X1,"- 6 IN x 1 IN Sockolet, MSS SP-97, A105, 6000 Lbs, SW Ends,",1,ea,51,FITTINGS,6951-340-B,17,G6A-1,13F
PIPING/6951/13F/340-B,7,CLTDKLW5~6X3/4,6X3/4,"- 6 IN x .75 IN Sockolet, MSS SP-97, A105, 6000 Lbs, SW Ends,",1,ea,51,FITTINGS,6951-340-B,17,G6A-1,13F
PIPING/6951/13F/340-B,8,C2JN2EGX102~3/4,3/4,"- Nip,ASME B36.10,ASTM A106 Gr.B,PE,Seamless,L  4in, S-160 3/4""",1,ea,51,FITTINGS,6951-340-B,17,G6A-1,13F
PIPING/6951/13F/340-B,9,CPNEG3~6,6,"- 6 IN x S-XS WN Flange, B16.5, A105, 600 Lbs, RF,",1,ea,51,FLANGES,6951-340-B,17,G6A-1,13F
PIPING/6951/13F/340-B,10,CPNEG3~6,6,"- 6 IN x S-XS WN Flange, B16.5, A105, 600 Lbs, RF,",1,ea,51,FLANGES,6951-340-B,17,G6A-1,13F
PIPING/6951/13F/340-B,11,CPNEG3~6,6,"- 6 IN x S-XS WN Flange, B16.5, A105, 600 Lbs, RF,",1,ea,51,FLANGES,6951-340-B,17,G6A-1,13F
PIPING/6951/13F/340-B,12,CPNEG3~6,6,"- 6 IN x S-XS WN Flange, B16.5, A105, 600 Lbs, RF,",1,ea,51,FLANGES,6951-340-B,17,G6A-1,13F
PIPING/6951/13F/340-B,13,CFGKG26M~1,1,"- 1 IN x S-160 SW Flange, B16.5, A105, 600 Lbs, RF,",1,ea,51,FLANGES,6951-340-B,17,G6A-1,13F
PIPING/6951/13F/340-B,14,CFGKG26M~1,1,"- 1 IN x S-160 SW Flange, B16.5, A105, 600 Lbs, RF,",1,ea,51,FLANGES,6951-340-B,17,G6A-1,13F
PIPING/6951/13F/340-B,15,C1HZCLMS~3/4,3/4,"- Gat Fem,API 602,ASTM A105,SW End/NPTF End,800 Lbs, Tag: VSA07-800 3/4""",1,ea,51,VALVES / IN-LINE ITEMS,6951-340-B,17,G6A-1,13F
PIPING/6951/13F/340-B,16,PS615-A_340-B~3/4,3/4,"- PS615-A 3/4""",1,ea,51,SUPPORTS,6951-340-B,17,G6A-1,13F
PIPING/6951/13F/340-B,17,PS101-6-12-4-2_340-B~6,6,"- PS101-6-12-4-2 6""",1,ea,51,SUPPORTS,6951-340-B,17,G6A-1,13F
PIPING/6951/13F/340-B,18,PS101-6-12-4-2_340-B~6,6,"- PS101-6-12-4-2 6""",1,ea,51,SUPPORTS,6951-340-B,17,G6A-1,13F
PIPING/6951/13F/340-B,19,PS611-B-2-90_340-B~6,6,"- PS611-B-2-90 6""",1,ea,51,SUPPORTS,6951-340-B,17,G6A-1,13F
PIPING/6951/13F/340-B,20,PS615-A_340-B~1,1,"- PS615-A 1""",1,ea,51,SUPPORTS,6951-340-B,17,G6A-1,13F
PIPING/6951/13F/340-B,21,PS615-A_340-B~1,1,"- PS615-A 1""",1,ea,51,SUPPORTS,6951-340-B,17,G6A-1,13F
PIPING/6951/13F/369-A,1,C2KSN1D~2,2,"- SW Flg,ASME B16.5,ASTM A105,RF/SW End,300 Lbs, 2""",1,ea,50,FLANGES,6951-369-A,13,G3A-3,13F
PIPING/6951/13F/369-A,2,CPPD8UCB~2,2,"- Pipes (Length),ASME B36.10,ASTM A106 Gr.B,PE,Seamless, S-XS 2""",14.2,ft,50,PIPE,6951-369-A,13,G3A-3,13F
PIPING/6951/13F/369-A,3,C1HZCLMS~3/4,3/4,"- Gat Fem,API 602,ASTM A105,SW End/NPTF End,800 Lbs, Tag: VSA07-800 3/4""",1,ea,50,VALVES / IN-LINE ITEMS,6951-369-A,13,G3A-3,13F
PIPING/6951/13F/369-A,4,C1HZCLMS~3/4,3/4,"- Gat Fem,API 602,ASTM A105,SW End/NPTF End,800 Lbs, Tag: VSA07-800 3/4""",1,ea,50,VALVES / IN-LINE ITEMS,6951-369-A,13,G3A-3,13F
PIPING/6951/13F/369-A,5,C1HZCLMS~3/4,3/4,"- Gat Fem,API 602,ASTM A105,SW End/NPTF End,800 Lbs, Tag: VSA07-800 3/4""",1,ea,50,VALVES / IN-LINE ITEMS,6951-369-A,13,G3A-3,13F
PIPING/6951/13F/369-A,6,C1HZCLMS~3/4,3/4,"- Gat Fem,API 602,ASTM A105,SW End/NPTF End,800 Lbs, Tag: VSA07-800 3/4""",1,ea,50,VALVES / IN-LINE ITEMS,6951-369-A,13,G3A-3,13F
PIPING/6951/13F/369-A,7,C1W4ZZTH~2,2,"- LftChk Fem, API 602, ASTM A105, 800 Lbs, SW Ends, Ball Type Obturator, -, See GEMS 3-30-1.9, Tag: VCA02-800 2""",1,ea,50,VALVES / IN-LINE ITEMS,6951-369-A,13,G3A-3,13F
PIPING/6951/13F/369-A,8,C1HZCLLL~2,2,"- Gat Fem,API 602,ASTM A105,SW Ends,800 Lbs, Tag: VSA01-800 2""",1,ea,50,VALVES / IN-LINE ITEMS,6951-369-A,13,G3A-3,13F
PIPING/6951/13F/369-A,9,C1MMTMBA~2,2,"- LftChk Fem, API 602, ASTM A105, 800 Lbs, SW Ends, Ball Type Obturator, -, See GEMS 3-30-1.9, Tag: VCA01-800 2""",1,ea,50,VALVES / IN-LINE ITEMS,6951-369-A,13,G3A-3,13F
PIPING/6951/13F/369-A,10,C2KSN1D~2,2,"- SW Flg,ASME B16.5,ASTM A105,RF/SW End,300 Lbs, 2""",1,ea,50,FLANGES,6951-369-A,13,G3A-3,13F
PIPING/6951/13F/369-A,11,C2JN2EG~3/4,3/4,"- Nip,ASME B36.10,ASTM A106 Gr.B,PE,Seamless,L  4in, S-160 3/4""",1,ea,50,FITTINGS,6951-369-A,13,G3A-3,13F
PIPING/6951/13F/369-A,12,C2JN2EG~3/4,3/4,"- Nip,ASME B36.10,ASTM A106 Gr.B,PE,Seamless,L  4in, S-160 3/4""",1,ea,50,FITTINGS,6951-369-A,13,G3A-3,13F
PIPING/6951/13F/369-A,13,CR5RGX~2X3/4,2X3/4,"- Red Te,ASME B16.11,ASTM A105,SW Ends,6000 Lbs, 2X3/4""",1,ea,50,FITTINGS,6951-369-A,13,G3A-3,13F
PIPING/6951/13F/369-A,14,CDFDG509~2X2,2X2,"- Eq Te,ASME B16.11,ASTM A105,SW Ends,3000 Lbs, 2X2""",1,ea,50,FITTINGS,6951-369-A,13,G3A-3,13F
PIPING/6951/13F/369-A,15,C1HZCLLL~2,2,"- Gat Fem,API 602,ASTM A105,SW Ends,800 Lbs, Tag: VSA01-800 2""",1,ea,50,VALVES / IN-LINE ITEMS,6951-369-A,13,G3A-3,13F
PIPING/6951/13F/369-A,16,CR5RGX~2X3/4,2X3/4,"- Red Te,ASME B16.11,ASTM A105,SW Ends,6000 Lbs, 2X3/4""",1,ea,50,FITTINGS,6951-369-A,13,G3A-3,13F
PIPING/6951/13F/369-A,17,C2JN2EG~3/4,3/4,"- Nip,ASME B36.10,ASTM A106 Gr.B,PE,Seamless,L  4in, S-160 3/4""",1,ea,50,FITTINGS,6951-369-A,13,G3A-3,13F
PIPING/6951/13F/369-A,18,CR5RGX~2X3/4,2X3/4,"- Red Te,ASME B16.11,ASTM A105,SW Ends,6000 Lbs, 2X3/4""",1,ea,50,FITTINGS,6951-369-A,13,G3A-3,13F
PIPING/6951/13F/369-A,19,CDFD8UY9~2,2,"- 90deg Elb,ASME B16.11,ASTM A105,SW Ends,3000 Lbs, 2""",1,ea,50,FITTINGS,6951-369-A,13,G3A-3,13F
PIPING/6951/13F/369-A,20,C2JN2EG~3/4,3/4,"- Nip,ASME B36.10,ASTM A106 Gr.B,PE,Seamless,L  4in, S-160 3/4""",1,ea,50,FITTINGS,6951-369-A,13,G3A-3,13F
PIPING/6951/13F/369-A,21,CDFD8UY9~2,2,"- 90deg Elb,ASME B16.11,ASTM A105,SW Ends,3000 Lbs, 2""",1,ea,50,FITTINGS,6951-369-A,13,G3A-3,13F
PIPING/6951/13F/369-A,22,CDFD8UY9~2,2,"- 90deg Elb,ASME B16.11,ASTM A105,SW Ends,3000 Lbs, 2""",1,ea,50,FITTINGS,6951-369-A,13,G3A-3,13F
PIPING/6951/13F/369-A,23,CDFD8UY9~2,2,"- 90deg Elb,ASME B16.11,ASTM A105,SW Ends,3000 Lbs, 2""",1,ea,50,FITTINGS,6951-369-A,13,G3A-3,13F
PIPING/6951/13F/369-A,24,CR5RGX~2X3/4,2X3/4,"- Red Te,ASME B16.11,ASTM A105,SW Ends,6000 Lbs, 2X3/4""",1,ea,50,FITTINGS,6951-369-A,13,G3A-3,13F
PIPING/6951/13F/369-A,25,CDFD8UY9~2,2,"- 90deg Elb,ASME B16.11,ASTM A105,SW Ends,3000 Lbs, 2""",1,ea,50,FITTINGS,6951-369-A,13,G3A-3,13F
PIPING/6951/13F/370-A,1,C2ZCVA10~2,2,"- 45deg Elb,ASME B16.11,ASTM A182 Gr.F304/304L,SW Ends,3000 Lbs, 2""",1,ea,50,FITTINGS,6951-370-A,13,G1U-8-TP1,13F
PIPING/6951/13F/370-A,2,PS105-2-12-4_370-A~2,2,"- PS105-2-12-4 2""",1,ea,50,SUPPORTS,6951-370-A,13,G1U-8-TP1,13F
PIPING/6951/13F/370-A,3,C2ZCVA10~2,2,"- 45deg Elb,ASME B16.11,ASTM A182 Gr.F304/304L,SW Ends,3000 Lbs, 2""",1,ea,50,FITTINGS,6951-370-A,13,G1U-8-TP1,13F
PIPING/6951/13F/370-A,4,C2ZCV9U5~2,2,"- Pipes (Length),ASME B36.19/B36.10,ASTM A312 Gr.TP304/304L,PE,Seamless, S-40S 2""",19.6,ft,50,PIPE,6951-370-A,13,G1U-8-TP1,13F
PIPING/6951/13F/370-A,5,PS105-2-12-4_370-A~2,2,"- PS105-2-12-4 2""",1,ea,50,SUPPORTS,6951-370-A,13,G1U-8-TP1,13F
PIPING/6951/13F/371-A,1,CDFD8UY9~2,2,"- 90deg Elb,ASME B16.11,ASTM A105,SW Ends,3000 Lbs, 2""",1,ea,50,FITTINGS,6951-371-A,13,G1A-3,13F
PIPING/6951/13F/371-A,2,CPPD8UCB~2,2,"- Pipes (Length),ASME B36.10,ASTM A106 Gr.B,PE,Seamless, S-XS 2""",40.4,ft,50,PIPE,6951-371-A,13,G1A-3,13F
PIPING/6951/13F/371-B,1,CDFD8UY9~2,2,"- 90deg Elb,ASME B16.11,ASTM A105,SW Ends,3000 Lbs, 2""",1,ea,50,FITTINGS,6951-371-B,13,G1A-3,13F
PIPING/6951/13F/371-B,2,CFGEBSRJ~1,1,"- SW Flg,ASME B16.5,ASTM A105,RF/SW End,150 Lbs, 1""",1,ea,50,FLANGES,6951-371-B,13,G1A-3,13F
PIPING/6951/13F/371-B,3,C1HZCLLH~1,1,"- Gat Fem,API 602,ASTM A105,SW Ends,800 Lbs, Tag: VSA01-800 1""",1,ea,50,VALVES / IN-LINE ITEMS,6951-371-B,13,G1A-3,13F
PIPING/6951/13F/371-B,4,CPP002H6~1,1,"- Pipes (Length),ASME B36.10,ASTM A106 Gr.B,PE,Seamless, S-160 1""",9,ft,50,PIPE,6951-371-B,13,G1A-3,13F
PIPING/6951/13F/371-B,5,CDFF2M89~1,1,"- 90deg Elb,ASME B16.11,ASTM A105,SW Ends,6000 Lbs, 1""",1,ea,50,FITTINGS,6951-371-B,13,G1A-3,13F
PIPING/6951/13F/371-B,6,CED4CF3~2X1,2X1,"- Conc Swage,MSS SP-95,ASTM A234 Gr.WPB,PE, S-XS x S-160 2X1""",1,ea,50,FITTINGS,6951-371-B,13,G1A-3,13F
PIPING/6951/13F/371-B,7,CDFF2M89~1,1,"- 90deg Elb,ASME B16.11,ASTM A105,SW Ends,6000 Lbs, 1""",1,ea,50,FITTINGS,6951-371-B,13,G1A-3,13F
PIPING/6951/13F/371-B,8,CDFF8RC1~1,1,"- 1 IN Full coupling, B16.11, A105, SW, 6000 Lbs,",1,ea,50,FITTINGS,6951-371-B,13,G1A-3,13F
PIPING/6951/13F/372-A,1,CPPD8UCB~2,2,"- Pipes (Length),ASME B36.10,ASTM A106 Gr.B,PE,Seamless, S-XS 2""",9.9,ft,50,PIPE,6951-372-A,13,G1A-3,13F
PIPING/6951/13F/372-A,2,CDFD8UY9~2,2,"- 90deg Elb,ASME B16.11,ASTM A105,SW Ends,3000 Lbs, 2""",1,ea,50,FITTINGS,6951-372-A,13,G1A-3,13F
PIPING/6951/13F/372-A,3,CDFD8UY9~2,2,"- 90deg Elb,ASME B16.11,ASTM A105,SW Ends,3000 Lbs, 2""",1,ea,50,FITTINGS,6951-372-A,13,G1A-3,13F
PIPING/6951/13F/373-A,1,CPP002GK~3/4,3/4,"- Pipes (Length),ASME B36.10,ASTM A106 Gr.B,PE,Seamless, S-160 3/4""",14.5,ft,50,PIPE,6951-373-A,13,G1A-3,13F
PIPING/6951/13F/373-A,2,PS101-0.75-12-4-1_373-A~3/4,3/4,"- PS101-0.75-12-4-1 3/4""",1,ea,50,SUPPORTS,6951-373-A,13,G1A-3,13F
PIPING/6951/13F/373-A,3,PS101-0.75-12-4-1_373-A~3/4,3/4,"- PS101-0.75-12-4-1 3/4""",1,ea,50,SUPPORTS,6951-373-A,13,G1A-3,13F
PIPING/6951/13F/373-A,4,CDFDKKSL~3/4,3/4,"- 90deg Elb,ASME B16.11,ASTM A105,SW Ends,6000 Lbs, 3/4""",1,ea,50,FITTINGS,6951-373-A,13,G1A-3,13F
PIPING/6951/13F/373-A,5,CDFDKKSL~3/4,3/4,"- 90deg Elb,ASME B16.11,ASTM A105,SW Ends,6000 Lbs, 3/4""",1,ea,50,FITTINGS,6951-373-A,13,G1A-3,13F
PIPING/6951/13F/373-B,1,CDFDKKSL~3/4,3/4,"- 90deg Elb,ASME B16.11,ASTM A105,SW Ends,6000 Lbs, 3/4""",1,ea,50,FITTINGS,6951-373-B,13,G1A-3,13F
PIPING/6951/13F/373-B,2,CDFDKKSL~3/4,3/4,"- 90deg Elb,ASME B16.11,ASTM A105,SW Ends,6000 Lbs, 3/4""",1,ea,50,FITTINGS,6951-373-B,13,G1A-3,13F
PIPING/6951/13F/373-B,3,CDFE38PD~3/4X3/4,3/4X3/4,"- Eq Te,ASME B16.11,ASTM A105,SW Ends,6000 Lbs, 3/4X3/4""",1,ea,50,FITTINGS,6951-373-B,13,G1A-3,13F
PIPING/6951/13F/373-B,4,CPP002GK~3/4,3/4,"- Pipes (Length),ASME B36.10,ASTM A106 Gr.B,PE,Seamless, S-160 3/4""",17.6,ft,50,PIPE,6951-373-B,13,G1A-3,13F
PIPING/6951/13F/373-C,1,CDFDKKSL~3/4,3/4,"- 90deg Elb,ASME B16.11,ASTM A105,SW Ends,6000 Lbs, 3/4""",1,ea,50,FITTINGS,6951-373-C,13,G1A-3,13F
PIPING/6951/13F/373-C,2,CPP002GK~3/4,3/4,"- Pipes (Length),ASME B36.10,ASTM A106 Gr.B,PE,Seamless, S-160 3/4""",2.5,ft,50,PIPE,6951-373-C,13,G1A-3,13F
PIPING/6951/13F/373-C,3,CDFDKKSL~3/4,3/4,"- 90deg Elb,ASME B16.11,ASTM A105,SW Ends,6000 Lbs, 3/4""",1,ea,50,FITTINGS,6951-373-C,13,G1A-3,13F
PIPING/6951/13F/374-A,1,PS101-0.75-12-4-1_374-A~3/4,3/4,"- PS101-0.75-12-4-1 3/4""",1,ea,50,SUPPORTS,6951-374-A,13,G1A-3,13F
PIPING/6951/13F/374-A,2,CPP002GK~3/4,3/4,"- Pipes (Length),ASME B36.10,ASTM A106 Gr.B,PE,Seamless, S-160 3/4""",6.7,ft,50,PIPE,6951-374-A,13,G1A-3,13F
PIPING/6951/13F/375-A,1,CPP002ZK~3,3,"- Pipes (Length),ASME B36.10,ASTM A106 Gr.B,BE,Seamless, S-STD 3""",0.9,ft,50,PIPE,6951-375-A,13,G1A-3,13F
PIPING/6951/13F/375-A,2,C1MMTLSP~3X3/4,3X3/4,"- 3 IN x S-STD / .75 IN x S-160 Nipolet, L  3.5in, MSS SP-97 , A105, PE,",1,ea,50,FITTINGS,6951-375-A,13,G1A-3,13F
PIPING/6951/13F/375-A,3,CFGEBT82~3,3,"- WN Flg,ASME B16.5,ASTM A105,RF/BW End,150 Lbs, S-STD 3""",1,ea,50,FLANGES,6951-375-A,13,G1A-3,13F
PIPING/6951/13F/375-A,4,CFGEBT82~3,3,"- WN Flg,ASME B16.5,ASTM A105,RF/BW End,150 Lbs, S-STD 3""",1,ea,50,FLANGES,6951-375-A,13,G1A-3,13F
PIPING/6951/13F/375-A,5,C1HZCLMS~3/4,3/4,"- Gat Fem,API 602,ASTM A105,SW End/NPTF End,800 Lbs, Tag: VSA07-800 3/4""",1,ea,50,VALVES / IN-LINE ITEMS,6951-375-A,13,G1A-3,13F
PIPING/6951/13F/375-B,1,CFGEBT82~3,3,"- WN Flg,ASME B16.5,ASTM A105,RF/BW End,150 Lbs, S-STD 3""",1,ea,50,FLANGES,6951-375-B,13,G1A-3,13F
PIPING/6951/13F/375-B,2,C1HZCLLG~3/4,3/4,"- Gat Fem,API 602,ASTM A105,SW Ends,800 Lbs, Tag: VSA01-800 3/4""",1,ea,50,VALVES / IN-LINE ITEMS,6951-375-B,13,G1A-3,13F
PIPING/6951/13F/375-B,3,PS612-2_375-B~3,3,"- PS612-2 3""",1,ea,50,SUPPORTS,6951-375-B,13,G1A-3,13F
PIPING/6951/13F/375-B,4,PS605-2-27.48-2-W-S_375-B~3,3,"- PS605-2-27.48-2-W-S 3""",1,ea,50,SUPPORTS,6951-375-B,13,G1A-3,13F
PIPING/6951/13F/375-B,5,CDB74296~3,3,"- 3 IN x S-STD Cap, Seamless, B16.9, A234 Gr.WPB, BW,",1,ea,50,FITTINGS,6951-375-B,13,G1A-3,13F
PIPING/6951/13F/375-B,6,CLMTLGC~3,3,"- 90deg Elb LR,ASME B16.9,ASTM A234 Gr.WPB,BW Ends,Welded + 100% RT, S-STD 3""",1,ea,50,FITTINGS,6951-375-B,13,G1A-3,13F
PIPING/6951/13F/375-B,7,CPP002ZK~3,3,"- Pipes (Length),ASME B36.10,ASTM A106 Gr.B,BE,Seamless, S-STD 3""",8.6,ft,50,PIPE,6951-375-B,13,G1A-3,13F
PIPING/6951/13F/375-B,8,CLMW1TH~3X3,3X3,"- 3 IN x S-STD Equal tee, Welded + 100% RT, B16.9, A234 Gr.WPB, BW,",1,ea,50,FITTINGS,6951-375-B,13,G1A-3,13F
PIPING/6951/13F/375-B,9,CLTDKLVX~3X3/4,3X3/4,"- 3 IN x .75 IN Sockolet, MSS SP-97, A105, 6000 Lbs, SW Ends,",1,ea,50,FITTINGS,6951-375-B,13,G1A-3,13F
PIPING/6951/13F/375-B,10,C304D4UC~3X3/4,3X3/4,"- Npol (Flat) In-line,MSS SP-97 where applicable,ASTM A105,PE,L  3.5in,-,  x S-160 3X3/4""",1,ea,50,FITTINGS,6951-375-B,13,G1A-3,13F
PIPING/6951/13F/375-C,1,CLMTLGC~3,3,"- 90deg Elb LR,ASME B16.9,ASTM A234 Gr.WPB,BW Ends,Welded + 100% RT, S-STD 3""",1,ea,50,FITTINGS,6951-375-C,13,G1A-3,13F
PIPING/6951/13F/375-C,2,CLMTLGC~3,3,"- 90deg Elb LR,ASME B16.9,ASTM A234 Gr.WPB,BW Ends,Welded + 100% RT, S-STD 3""",1,ea,50,FITTINGS,6951-375-C,13,G1A-3,13F
PIPING/6951/13F/375-C,3,CLMTLGC~3,3,"- 90deg Elb LR,ASME B16.9,ASTM A234 Gr.WPB,BW Ends,Welded + 100% RT, S-STD 3""",1,ea,50,FITTINGS,6951-375-C,13,G1A-3,13F
PIPING/6951/13F/375-C,4,PS101-3-18-4-2_375-C~3,3,"- PS101-3-18-4-2 3""",1,ea,50,SUPPORTS,6951-375-C,13,G1A-3,13F
PIPING/6951/13F/375-C,5,PS101-3-18-4-2_375-C~3,3,"- PS101-3-18-4-2 3""",1,ea,50,SUPPORTS,6951-375-C,13,G1A-3,13F
PIPING/6951/13F/375-C,6,CPP002ZK~3,3,"- Pipes (Length),ASME B36.10,ASTM A106 Gr.B,BE,Seamless, S-STD 3""",19.9,ft,50,PIPE,6951-375-C,13,G1A-3,13F
PIPING/6951/13F/375-D,1,CFGDKG5M~3,3,"- Bld Flg,ASME B16.5,ASTM A105,RF,150 Lbs, 3""",1,ea,50,FLANGES,6951-375-D,13,G1A-3,13F
PIPING/6951/13F/376-A,1,C2PEBXHK~3/4,3/4,"- Steam Trap type Fem,Mnf Std,ASTM A351 Gr.CF8,SW Ends,Thermodynamic with Integral Strainer and,-, 3/4""",1,ea,50,VALVES / IN-LINE ITEMS,6951-376-A,13,G1A-3,13F
PIPING/6951/13F/376-A,2,PS101-0.75-9-4-1_376-A~3/4,3/4,"- PS101-0.75-9-4-1 3/4""",1,ea,50,SUPPORTS,6951-376-A,13,G1A-3,13F
PIPING/6951/13F/376-A,3,C1HZCLLG~3/4,3/4,"- Gat Fem,API 602,ASTM A105,SW Ends,800 Lbs, Tag: VSA01-800 3/4""",1,ea,50,VALVES / IN-LINE ITEMS,6951-376-A,13,G1A-3,13F
PIPING/6951/13F/376-A,4,C1HZCLMS~3/4,3/4,"- Gat Fem,API 602,ASTM A105,SW End/NPTF End,800 Lbs, Tag: VSA07-800 3/4""",1,ea,50,VALVES / IN-LINE ITEMS,6951-376-A,13,G1A-3,13F
PIPING/6951/13F/376-A,5,C1HZCLLG~3/4,3/4,"- Gat Fem,API 602,ASTM A105,SW Ends,800 Lbs, Tag: VSA01-800 3/4""",1,ea,50,VALVES / IN-LINE ITEMS,6951-376-A,13,G1A-3,13F
PIPING/6951/13F/376-A,6,CDFDKKSL~3/4,3/4,"- 90deg Elb,ASME B16.11,ASTM A105,SW Ends,6000 Lbs, 3/4""",1,ea,50,FITTINGS,6951-376-A,13,G1A-3,13F
PIPING/6951/13F/376-A,7,C2JN2EG~3/4,3/4,"- Nip,ASME B36.10,ASTM A106 Gr.B,PE,Seamless,L  4in, S-160 3/4""",1,ea,50,FITTINGS,6951-376-A,13,G1A-3,13F
PIPING/6951/13F/376-A,8,CPP002GK~3/4,3/4,"- Pipes (Length),ASME B36.10,ASTM A106 Gr.B,PE,Seamless, S-160 3/4""",5.7,ft,50,PIPE,6951-376-A,13,G1A-3,13F
PIPING/6951/13F/376-A,9,CDFE38PD~3/4X3/4,3/4X3/4,"- Eq Te,ASME B16.11,ASTM A105,SW Ends,6000 Lbs, 3/4X3/4""",1,ea,50,FITTINGS,6951-376-A,13,G1A-3,13F
PIPING/6951/13F/377-A,1,CDFD8UY9~2,2,"- 90deg Elb,ASME B16.11,ASTM A105,SW Ends,3000 Lbs, 2""",1,ea,50,FITTINGS,6951-377-A,13,G1A-3,13F
PIPING/6951/13F/377-A,2,CDFD8UY9~2,2,"- 90deg Elb,ASME B16.11,ASTM A105,SW Ends,3000 Lbs, 2""",1,ea,50,FITTINGS,6951-377-A,13,G1A-3,13F
