,1462,,,,,,1419,1326,1316,1310,24,0,1182,0,485,992,134,244,280,,,,
SHOP,ISO NO.,PIECE MARK,PA,REF. DWG.,PAINT SYS.,TOP COAT,DATE PULL,FIRST FIT,FINAL FIT,WELD OUT,DATE TO STRESS,BACK AT SHOP,SHOP QC,CLIENT QC,READY TO SHIP COATING,SHIP TO COATING,APPROVAL TO SHIP,READY TO SHIP,TO SITE,LOAD NO.,SPEC.,FAB CODE,PHASE
MOBILE    ,627-A,6951-627-A,#N/A,13C-P-6118905-01,4A                       ,ALUMINUM            ,05/14/2020,05/20/2020,05/20/2020,05/21/2020,07/01/2020,,,,,,,,,M1002     ,G3H-1-TP1 ,B31.3          ,13C       
MOBILE    ,537-A,6951-537-A,#N/A,13C-P-6118020-01,4                        ,ALUMINUM            ,05/27/2020,06/03/2020,06/03/2020,06/04/2020,,,06/11/2020,,,06/15/2020,,,,M2003     ,G1A-3     ,B31.3          ,13C       
MOBILE    ,568-A,6951-568-A,#N/A,13C-P-6119111-01,4                        ,ALUMINUM            ,06/04/2020,06/09/2020,06/10/2020,06/10/2020,,,06/11/2020,,,06/15/2020,,,,M2003     ,G6A-1     ,B31.3          ,13C       
MOBILE    ,569-A,6951-569-A,#N/A,13C-P-6119115-01,4                        ,ALUMINUM            ,05/27/2020,06/02/2020,06/02/2020,06/02/2020,,,06/11/2020,,,06/15/2020,,,,M2003     ,G6A-1     ,B31.3          ,13C       
MOBILE    ,569-B,6951-569-B,#N/A,13C-P-6119115-01,4                        ,ALUMINUM            ,05/26/2020,06/02/2020,06/03/2020,06/04/2020,,,06/11/2020,,,06/15/2020,,,,M2003     ,G6A-1     ,B31.3          ,13C       
MOBILE    ,569-C,6951-569-C,#N/A,13C-P-6119115-01,4                        ,ALUMINUM            ,05/26/2020,06/01/2020,06/01/2020,06/02/2020,,,06/11/2020,,,06/15/2020,,,,M2003     ,G6A-1     ,B31.3          ,13C       
MOBILE    ,572-A,6951-572-A,#N/A,13C-P-6119118-01,4                        ,ALUMINUM            ,05/26/2020,05/27/2020,05/28/2020,05/28/2020,,,06/11/2020,,,06/15/2020,,,,M2003     ,G6A-1     ,B31.3          ,13C       
MOBILE    ,572-B,6951-572-B,#N/A,13C-P-6119118-01,4                        ,ALUMINUM            ,05/26/2020,06/02/2020,06/03/2020,06/04/2020,,,06/11/2020,,,06/15/2020,,,,M2003     ,G6A-1     ,B31.3          ,13C       
MOBILE    ,572-C,6951-572-C,#N/A,13C-P-6119118-01,4                        ,ALUMINUM            ,05/26/2020,05/28/2020,05/28/2020,06/02/2020,,,06/11/2020,,,06/15/2020,,,,M2003     ,G6A-1     ,B31.3          ,13C       
MOBILE    ,573-A,6951-573-A,#N/A,13C-P-6119118-02,4                        ,ALUMINUM            ,05/26/2020,06/02/2020,06/03/2020,06/03/2020,,,06/11/2020,,,06/15/2020,,,,M2003     ,G6A-1     ,B31.3          ,13C       
MOBILE    ,574-A,6951-574-A,#N/A,13C-P-6119122-01,4                        ,ALUMINUM            ,05/26/2020,05/28/2020,05/28/2020,06/01/2020,,,06/11/2020,,,06/15/2020,,,,M2003     ,G6A-1     ,B31.3          ,13C       
MOBILE    ,574-E,6951-574-E,#N/A,13C-P-6119122-01,4                        ,ALUMINUM            ,05/26/2020,06/01/2020,06/03/2020,06/03/2020,,,06/11/2020,,,06/15/2020,,,,M2003     ,G6A-1     ,B31.3          ,13C       
MOBILE    ,676-B,6951-676-B,#N/A,13C-P-6119105-01,6                        ,ALUMINUM            ,05/27/2020,06/04/2020,06/04/2020,06/04/2020,,,06/11/2020,,,06/15/2020,,,,M2003     ,G6A-1     ,B31.3          ,13C       
MOBILE    ,798-A,6951-798-A,#N/A,13C-CD-6119114-01,4                        ,BEIGE 88023         ,05/27/2020,06/08/2020,06/08/2020,06/08/2020,,,06/11/2020,,,06/15/2020,,,,M2003     ,G3A-3     ,B31.3          ,13C       
MOBILE    ,804-A,6951-804-A,#N/A,13C-P-6119104-01,6                        ,ALUMINUM            ,05/27/2020,06/08/2020,06/09/2020,06/09/2020,,,06/11/2020,,,06/15/2020,,,,M2003     ,G6A-1     ,B31.3          ,13C       
MOBILE    ,512-A,6951-512-A,#N/A,13C-CWS-6119183-01,1                        ,BEIGE 88023         ,05/27/2020,06/15/2020,06/15/2020,06/16/2020,,,06/25/2020,,,07/07/2020,,,,M2004     ,G1U-4-TP1 ,B31.3          ,13C       
MOBILE    ,513-A,6951-513-A,#N/A,13C-CWS-6119189-01,1                        ,BEIGE 88023         ,05/27/2020,06/15/2020,06/15/2020,06/16/2020,,,06/25/2020,,,07/07/2020,,,,M2004     ,G1U-4-TP1 ,B31.3          ,13C       
MOBILE    ,514-A,6951-514-A,#N/A,13C-CWS-6119190-01,1                        ,BEIGE 88023         ,05/27/2020,06/16/2020,06/16/2020,06/16/2020,,,06/25/2020,,,07/07/2020,,,,M2004     ,G1U-4-TP1 ,B31.3          ,13C       
MOBILE    ,517-A,6951-517-A,#N/A,13C-FLO-6118921-01,4                        ,BEIGE 88023         ,05/27/2020,06/10/2020,06/10/2020,06/11/2020,,,06/25/2020,,,07/07/2020,,,,M2004     ,G1A-3     ,B31.3          ,13C       
MOBILE    ,540-A,6951-540-A,#N/A,13C-P-6118606-02,4                        ,ALUMINUM            ,06/04/2020,06/11/2020,06/16/2020,06/17/2020,,,06/25/2020,,,07/07/2020,,,,M2004     ,G3A-3     ,B31.3          ,13C       
MOBILE    ,540-B,6951-540-B,#N/A,13C-P-6118606-02,4                        ,ALUMINUM            ,06/04/2020,06/10/2020,06/16/2020,06/17/2020,,,06/25/2020,,,07/07/2020,,,,M2004     ,G3A-3     ,B31.3          ,13C       
MOBILE    ,542-A,6951-542-A,#N/A,13C-P-6118608-02,4                        ,ALUMINUM            ,06/04/2020,06/15/2020,06/16/2020,06/16/2020,,,06/25/2020,,,07/07/2020,,,,M2004     ,G3A-3     ,B31.3          ,13C       
MOBILE    ,542-B,6951-542-B,#N/A,13C-P-6118608-02,4                        ,ALUMINUM            ,06/04/2020,06/11/2020,06/11/2020,06/15/2020,,,06/25/2020,,,07/07/2020,,,,M2004     ,G3A-3     ,B31.3          ,13C       
MOBILE    ,554-A,6951-554-A,#N/A,13C-P-6118924-01,4                        ,BEIGE 88023         ,05/14/2020,05/21/2020,05/21/2020,05/21/2020,06/10/2020,,06/25/2020,,,07/07/2020,,,,M2004     ,G3H-1-TP1 ,B31.3          ,13C       
MOBILE    ,557-B,6951-557-B,#N/A,13C-P-6118925-03,4A                       ,ALUMINUM            ,05/14/2020,05/19/2020,05/19/2020,05/20/2020,06/10/2020,,06/25/2020,,,07/07/2020,,,,M2004     ,G3H-1-TP1 ,B31.3          ,13C       
MOBILE    ,560-B,6951-560-B,#N/A,13C-P-6118926-03,4A                       ,ALUMINUM            ,05/14/2020,05/19/2020,05/19/2020,05/20/2020,06/10/2020,,06/25/2020,,,07/07/2020,,,,M2004     ,G3H-1-TP1 ,B31.3          ,13C       
MOBILE    ,563-A,6951-563-A,#N/A,13C-P-6119108-01,6                        ,ALUMINUM            ,06/04/2020,06/09/2020,06/10/2020,06/10/2020,,,06/25/2020,,,07/07/2020,,,,M2004     ,G6A-1     ,B31.3          ,13C       
MOBILE    ,565-A,6951-565-A,#N/A,13C-P-6119109-01,6                        ,ALUMINUM            ,06/04/2020,06/09/2020,06/11/2020,06/11/2020,,,06/25/2020,,,07/07/2020,,,,M2004     ,G6A-1     ,B31.3          ,13C       
MOBILE    ,571-A,6951-571-A,#N/A,13C-P-6119117-01,4                        ,ALUMINUM            ,06/04/2020,06/08/2020,06/09/2020,06/10/2020,,,06/25/2020,,,07/07/2020,,,,M2004     ,G1A-3     ,B31.3          ,13C       
MOBILE    ,742-A,6951-742-A,#N/A,13C-CWS-6118679-01,1                        ,BEIGE 88023         ,05/27/2020,06/16/2020,06/16/2020,06/16/2020,,,06/25/2020,,,07/07/2020,,,,M2004     ,G1U-4-TP1 ,B31.3          ,13C       
MOBILE    ,743-A,6951-743-A,#N/A,13C-CWS-6118680-01,1                        ,BEIGE 88023         ,05/27/2020,06/16/2020,06/16/2020,06/16/2020,,,06/25/2020,,,07/07/2020,,,,M2004     ,G1U-4-TP1 ,B31.3          ,13C       
MOBILE    ,744-A,6951-744-A,#N/A,13C-CWS-6190201-01,1                        ,BEIGE 88023         ,05/27/2020,06/08/2020,06/10/2020,06/10/2020,,,06/25/2020,,,07/07/2020,,,,M2004     ,G1U-4-TP1 ,B31.3          ,13C       
MOBILE    ,756-A,6951-756-A,#N/A,13C-P-6119108-04,6                        ,ALUMINUM            ,05/27/2020,06/16/2020,06/16/2020,06/16/2020,,,06/25/2020,,,07/07/2020,,,,M2004     ,G6A-1     ,B31.3          ,13C       
MOBILE    ,798-B,6951-798-B,#N/A,13C-CD-6119114-01,4                        ,BEIGE 88023         ,05/27/2020,06/09/2020,06/09/2020,06/11/2020,,,06/25/2020,,,07/07/2020,,,,M2004     ,G3A-3     ,B31.3          ,13C       
MOBILE    ,798-C,6951-798-C,#N/A,13C-CD-6119114-01,4                        ,BEIGE 88023         ,05/27/2020,06/09/2020,06/09/2020,06/15/2020,,,06/25/2020,,,07/07/2020,,,,M2004     ,G3A-3     ,B31.3          ,13C       
MOBILE    ,799-A,6951-799-A,#N/A,13C-CWR-6119185-01,1                        ,BEIGE 88023         ,05/27/2020,06/15/2020,06/15/2020,06/15/2020,,,06/25/2020,,,07/07/2020,,,,M2004     ,G1U-4-TP1 ,B31.3          ,13C       
MOBILE    ,799-C,6951-799-C,#N/A,13C-CWR-6119185-01,1                        ,BEIGE 88023         ,05/27/2020,06/15/2020,06/15/2020,06/16/2020,,,06/25/2020,,,07/07/2020,,,,M2004     ,G1U-4-TP1 ,B31.3          ,13C       
MOBILE    ,801-A,6951-801-A,#N/A,13C-P-6118604-01,4                        ,ALUMINUM            ,06/04/2020,06/11/2020,06/11/2020,06/11/2020,,,06/25/2020,,,07/07/2020,,,,M2004     ,G1A-3     ,B31.3          ,13C       
MOBILE    ,804-B,6951-804-B,#N/A,13C-P-6119104-01,6                        ,ALUMINUM            ,05/27/2020,06/08/2020,06/08/2020,06/09/2020,,,06/25/2020,,,07/07/2020,,,,M2004     ,G6A-1     ,B31.3          ,13C       
MOBILE    ,804-C,6951-804-C,#N/A,13C-P-6119104-01,6                        ,ALUMINUM            ,06/04/2020,06/11/2020,06/11/2020,06/15/2020,,,06/25/2020,,,07/07/2020,,,,M2004     ,G6A-1     ,B31.3          ,13C       
MOBILE    ,805-F,6951-805-F,#N/A,13C-P-6119105-02,6                        ,ALUMINUM            ,05/27/2020,06/02/2020,06/02/2020,06/02/2020,,,06/25/2020,,,07/07/2020,,,,M2004     ,G6A-1     ,B31.3          ,13C       
MOBILE    ,806-B,6951-806-B,#N/A,13C-P-6119105-03,4                        ,ALUMINUM            ,06/04/2020,06/15/2020,06/15/2020,06/15/2020,,,06/25/2020,,,07/07/2020,,,,M2004     ,G6A-1     ,B31.3          ,13C       
MOBILE    ,807-B,6951-807-B,#N/A,13C-P-6119106-01,4                        ,ALUMINUM            ,06/04/2020,06/08/2020,06/08/2020,06/11/2020,,,06/25/2020,,,07/07/2020,,,,M2004     ,G6A-1     ,B31.3          ,13C       
MOBILE    ,553-B,6951-553-B,#N/A,13C-P-6118923-01,4                        ,BEIGE 88023         ,05/14/2020,05/21/2020,05/21/2020,05/26/2020,06/10/2020,,06/25/2020,,,07/07/2020,,,,M2006     ,G3H-1-TP1 ,B31.3          ,13C       
MOBILE    ,554-B,6951-554-B,#N/A,13C-P-6118924-01,4                        ,BEIGE 88023         ,05/14/2020,05/26/2020,05/26/2020,05/26/2020,06/10/2020,,06/25/2020,,,07/07/2020,,,,M2006     ,G3H-1-TP1 ,B31.3          ,13C       
MOBILE    ,562-A,6951-562-A,#N/A,13C-P-6119104-02,6                        ,ALUMINUM            ,06/04/2020,06/15/2020,06/16/2020,06/16/2020,,,06/25/2020,,,07/07/2020,,,,M2006     ,G6A-1     ,B31.3          ,13C       
MOBILE    ,810-C,6951-810-C,#N/A,13D-FL-6118788-01,4                        ,BEIGE 88023         ,06/04/2020,,,,,,,,,,,,,,G3A-5     ,B31.3          ,13D       
MOBILE    ,811-A,6951-811-A,#N/A,13D-P-6118707-04,6A                       ,ALUMINUM            ,,,,,,,,,,,,,,,G3A-3     ,B31.3          ,13D       
MOBILE    ,811-B,6951-811-B,#N/A,13D-P-6118707-04,6A                       ,ALUMINUM            ,06/04/2020,,,,,,,,,,,,,,G3A-3     ,B31.3          ,13D       
MOBILE    ,812-A,6951-812-A,#N/A,13D-P-6118712-04,6A                       ,ALUMINUM            ,06/04/2020,,,,,,,,,,,,,,G3A-3     ,B31.3          ,13D       
MOBILE    ,812-B,6951-812-B,#N/A,13D-P-6118712-04,6A                       ,ALUMINUM            ,06/04/2020,,,,,,,,,,,,,,G3A-3     ,B31.3          ,13D       
MOBILE    ,272-B,6951-272-B,#N/A,13D-P-6119425-01,4A                       ,ALUMINUM            ,05/14/2020,05/20/2020,05/20/2020,05/26/2020,06/10/2020,,06/25/2020,,,07/07/2020,,,,M2006     ,G3H-1-TP1 ,B31.3          ,13D       
MOBILE    ,493-B,6951-493-B,#N/A,13E-LS-6118873-01,6A                       ,ALUMINUM            ,06/04/2020,,,,,,,,,,,,,,G1A-3     ,B31.3          ,13E       
MOBILE    ,495-B,6951-495-B,#N/A,13E-LS-6118874-03,6A                       ,ALUMINUM            ,06/04/2020,,,,,,,,,,,,,,G1A-3     ,B31.3          ,13E       
MOBILE    ,416-A,6951-416-A,#N/A,13F-CD-6116912-01,4                        ,BEIGE 88023         ,05/27/2020,,,,,,,,,,,,,,G3A-3     ,B31.3          ,13F       
MOBILE    ,451-B,6951-451-B,#N/A,13F-NG-6117101-01,4                        ,BEIGE 88023         ,05/27/2020,,,,,,,,,,,,,,G3A-3     ,B31.3          ,13F       
MOBILE    ,467-C,6951-467-C,#N/A,13F-P-6116802-01,4a                       ,ALUMINUM            ,06/18/2020,,,,,,,,,,,,,,G3H-1-TP1 ,B31.3          ,13F       
MOBILE    ,469-C,6951-469-C,#N/A,13F-P-6116905-01,4a                       ,ALUMINUM            ,06/18/2020,,,,,,,,,,,,,,G3H-1-TP1 ,B31.3          ,13F       
MOBILE    ,385-A,6951-385-A,#N/A,13F-P-6116706-04,4A                       ,ALUMINUM            ,05/27/2020,06/03/2020,06/03/2020,06/03/2020,,,06/11/2020,,,06/15/2020,,,,M2003     ,G3A-3     ,B31.3          ,13F       
MOBILE    ,385-D,6951-385-D,#N/A,13F-P-6116706-04,4A                       ,ALUMINUM            ,05/27/2020,06/02/2020,06/02/2020,06/02/2020,,,06/11/2020,,,06/15/2020,,,,M2003     ,G3A-3     ,B31.3          ,13F       
MOBILE    ,386-A,6951-386-A,#N/A,13F-P-6116707-02,4A                       ,ALUMINUM            ,05/26/2020,06/01/2020,06/01/2020,06/02/2020,,,06/11/2020,,,06/15/2020,,,,M2003     ,G3A-3     ,B31.3          ,13F       
MOBILE    ,386-B,6951-386-B,#N/A,13F-P-6116707-02,4A                       ,ALUMINUM            ,05/26/2020,06/02/2020,06/04/2020,06/04/2020,,,06/11/2020,,,06/15/2020,,,,M2003     ,G3A-3     ,B31.3          ,13F       
MOBILE    ,387-A,6951-387-A,#N/A,13F-P-6116707-03,4A                       ,ALUMINUM            ,05/26/2020,06/01/2020,06/01/2020,06/02/2020,,,06/11/2020,,,06/15/2020,,,,M2003     ,G3A-3     ,B31.3          ,13F       
MOBILE    ,387-B,6951-387-B,#N/A,13F-P-6116707-03,4A                       ,ALUMINUM            ,05/26/2020,06/02/2020,06/03/2020,06/03/2020,,,06/11/2020,,,06/15/2020,,,,M2003     ,G3A-3     ,B31.3          ,13F       
MOBILE    ,388-A,6951-388-A,#N/A,13F-P-6116707-04,4A                       ,ALUMINUM            ,05/26/2020,06/01/2020,06/03/2020,06/03/2020,,,06/11/2020,,,06/15/2020,,,,M2003     ,G3A-3     ,B31.3          ,13F       
MOBILE    ,388-B,6951-388-B,#N/A,13F-P-6116707-04,4A                       ,ALUMINUM            ,05/26/2020,06/02/2020,06/04/2020,06/04/2020,,,06/11/2020,,,06/15/2020,,,,M2003     ,G3A-3     ,B31.3          ,13F       
MOBILE    ,389-A,6951-389-A,#N/A,13F-P-6116708-02,4A                       ,ALUMINUM            ,05/26/2020,06/01/2020,06/01/2020,06/02/2020,,,06/11/2020,,,06/15/2020,,,,M2003     ,G3A-3     ,B31.3          ,13F       
MOBILE    ,389-B,6951-389-B,#N/A,13F-P-6116708-02,4A                       ,ALUMINUM            ,05/26/2020,06/03/2020,06/04/2020,06/04/2020,,,06/11/2020,,,06/15/2020,,,,M2003     ,G3A-3     ,B31.3          ,13F       
MOBILE    ,391-A,6951-391-A,#N/A,13F-P-6116709-03,4A                       ,ALUMINUM            ,05/28/2020,06/03/2020,06/03/2020,06/03/2020,,,06/11/2020,,,06/15/2020,,,,M2003     ,G3A-3     ,B31.3          ,13F       
MOBILE    ,391-B,6951-391-B,#N/A,13F-P-6116709-03,4A                       ,ALUMINUM            ,05/28/2020,06/03/2020,06/03/2020,06/04/2020,,,06/11/2020,,,06/15/2020,,,,M2003     ,G3A-3     ,B31.3          ,13F       
MOBILE    ,392-A,6951-392-A,#N/A,13F-P-6116710-03,4A                       ,ALUMINUM            ,05/28/2020,06/03/2020,06/03/2020,06/04/2020,,,06/11/2020,,,06/15/2020,,,,M2003     ,G3A-3     ,B31.3          ,13F       
MOBILE    ,442-C,6951-442-C,#N/A,13F-LS-6196112-01,6A                       ,ALUMINUM            ,05/27/2020,06/08/2020,06/09/2020,06/09/2020,,,06/11/2020,,,06/15/2020,,,,M2003     ,G1A-3     ,B31.3          ,13F       
MOBILE    ,461-A,6951-461-A,#N/A,13F-P-6116703-04,4A                       ,ALUMINUM            ,05/27/2020,06/03/2020,06/09/2020,06/09/2020,,,06/11/2020,,,06/15/2020,,,,M2003     ,G3A-3     ,B31.3          ,13F       
MOBILE    ,462-B,6951-462-B,#N/A,13F-P-6116704-02,4A                       ,ALUMINUM            ,05/28/2020,06/03/2020,06/09/2020,06/10/2020,,,06/11/2020,,,06/15/2020,,,,M2003     ,G3A-3     ,B31.3          ,13F       
MOBILE    ,463-A,6951-463-A,#N/A,13F-P-6116708-04,4A                       ,ALUMINUM            ,05/27/2020,06/03/2020,06/03/2020,06/03/2020,,,06/11/2020,,,06/15/2020,,,,M2003     ,G3A-3     ,B31.3          ,13F       
MOBILE    ,463-B,6951-463-B,#N/A,13F-P-6116708-04,4A                       ,ALUMINUM            ,05/27/2020,06/03/2020,06/03/2020,06/03/2020,,,06/11/2020,,,06/15/2020,,,,M2003     ,G3A-3     ,B31.3          ,13F       
MOBILE    ,465-A,6951-465-A,#N/A,13F-P-6116709-04,4A                       ,ALUMINUM            ,05/27/2020,06/03/2020,06/09/2020,06/09/2020,,,06/11/2020,,,06/15/2020,,,,M2003     ,G3A-3     ,B31.3          ,13F       
MOBILE    ,388-D,6951-388-D,#N/A,13F-P-6116707-04,4A                       ,ALUMINUM            ,05/27/2020,06/02/2020,06/02/2020,06/02/2020,,,06/25/2020,,,07/07/2020,,,,M2004     ,G3A-3     ,B31.3          ,13F       
MOBILE    ,390-B,6951-390-B,#N/A,13F-P-6116708-03,4A                       ,ALUMINUM            ,05/28/2020,06/04/2020,06/09/2020,06/09/2020,,,06/25/2020,,,07/07/2020,,,,M2004     ,G3A-3     ,B31.3          ,13F       
MOBILE    ,392-B,6951-392-B,#N/A,13F-P-6116710-03,4A                       ,ALUMINUM            ,05/28/2020,06/02/2020,06/03/2020,06/03/2020,,,06/25/2020,,,07/07/2020,,,,M2004     ,G3A-3     ,B31.3          ,13F       
MOBILE    ,393-B,6951-393-B,#N/A,13F-P-6116710-04,4A                       ,ALUMINUM            ,05/28/2020,06/04/2020,06/10/2020,06/11/2020,,,06/25/2020,,,07/07/2020,,,,M2004     ,G3A-3     ,B31.3          ,13F       
MOBILE    ,438-A,6951-438-A,#N/A,13F-FG-6121206-01,6                        ,BEIGE 88023         ,05/28/2020,06/10/2020,06/11/2020,06/11/2020,,,06/25/2020,,,07/07/2020,,,,M2004     ,G1A-3     ,B31.3          ,13F       
MOBILE    ,439-B,6951-439-B,#N/A,13F-FG-6121206-02,6                        ,BEIGE 88023         ,05/28/2020,06/03/2020,06/08/2020,06/08/2020,,,06/25/2020,,,07/07/2020,,,,M2004     ,G1A-3     ,B31.3          ,13F       
MOBILE    ,440-A,6951-440-A,#N/A,13F-IA-6192004-01,1                        ,BEIGE 88023         ,05/27/2020,06/08/2020,06/15/2020,06/15/2020,,,06/25/2020,,,07/07/2020,,,,M2004     ,G1A-3     ,B31.3          ,13F       
MOBILE    ,442-B,6951-442-B,#N/A,13F-LS-6196112-01,6A                       ,ALUMINUM            ,05/27/2020,06/15/2020,06/15/2020,06/16/2020,,,06/25/2020,,,07/07/2020,,,,M2004     ,G1A-3     ,B31.3          ,13F       
MOBILE    ,443-A,6951-443-A,#N/A,13F-LS-6196112-02,6A                       ,ALUMINUM            ,05/27/2020,06/08/2020,06/09/2020,06/09/2020,,,06/25/2020,,,07/07/2020,,,,M2004     ,G1A-3     ,B31.3          ,13F       
MOBILE    ,443-B,6951-443-B,#N/A,13F-LS-6196112-02,6A                       ,ALUMINUM            ,05/27/2020,06/16/2020,06/16/2020,06/16/2020,,,06/25/2020,,,07/07/2020,,,,M2004     ,G1A-3     ,B31.3          ,13F       
MOBILE    ,444-B,6951-444-B,#N/A,13F-N-6193045-01,1                        ,BLUE 98702          ,05/27/2020,06/15/2020,06/15/2020,06/16/2020,,,06/25/2020,,,07/07/2020,,,,M2004     ,G1A-3     ,B31.3          ,13F       
MOBILE    ,459-B,6951-459-B,#N/A,13F-P-6116703-02,4A                       ,ALUMINUM            ,05/28/2020,06/04/2020,06/09/2020,06/09/2020,,,06/25/2020,,,07/07/2020,,,,M2004     ,G3A-3     ,B31.3          ,13F       
MOBILE    ,464-B,6951-464-B,#N/A,13F-P-6116709-02,4A                       ,ALUMINUM            ,05/28/2020,06/04/2020,06/09/2020,06/11/2020,,,06/25/2020,,,07/07/2020,,,,M2004     ,G3A-3     ,B31.3          ,13F       
MOBILE    ,466-B,6951-466-B,#N/A,13F-P-6116710-02,4A                       ,ALUMINUM            ,05/28/2020,06/03/2020,06/09/2020,06/10/2020,,,06/25/2020,,,07/07/2020,,,,M2004     ,G3A-3     ,B31.3          ,13F       
MOBILE    ,481-B,6951-481-B,#N/A,13F-NG-6117101-05,4                        ,BEIGE 88023         ,05/27/2020,06/08/2020,06/15/2020,06/15/2020,,,06/25/2020,,,07/07/2020,,,,M2004     ,G3A-3     ,B31.3          ,13F       
MOBILE    ,385-C,6951-385-C,#N/A,13F-P-6116706-04,4A                       ,ALUMINUM            ,05/28/2020,06/15/2020,06/17/2020,06/18/2020,,,06/25/2020,,,07/07/2020,,,,M2006     ,G3A-3     ,B31.3          ,13F       
MOBILE    ,388-C,6951-388-C,#N/A,13F-P-6116707-04,4A                       ,ALUMINUM            ,05/28/2020,06/16/2020,06/17/2020,06/18/2020,,,06/25/2020,,,07/07/2020,,,,M2006     ,G3A-3     ,B31.3          ,13F       
MOBILE    ,402-B,6951-402-B,#N/A,13F-P-6116807-01,4A                       ,ALUMINUM            ,05/14/2020,05/20/2020,05/20/2020,05/21/2020,06/10/2020,,06/25/2020,,,07/07/2020,,,,M2006     ,G3H-1-TP1 ,B31.3          ,13F       
MOBILE    ,402-C,6951-402-C,#N/A,13F-P-6116807-01,4A                       ,ALUMINUM            ,05/14/2020,05/19/2020,05/21/2020,05/26/2020,06/10/2020,,06/25/2020,,,07/07/2020,,,,M2006     ,G3H-1-TP1 ,B31.3          ,13F       
MOBILE    ,403-B,6951-403-B,#N/A,13F-P-6116809-01,4A                       ,ALUMINUM            ,05/14/2020,05/20/2020,05/20/2020,05/21/2020,06/10/2020,,06/25/2020,,,07/07/2020,,,,M2006     ,G3H-1-TP1 ,B31.3          ,13F       
MOBILE    ,403-C,6951-403-C,#N/A,13F-P-6116809-01,4A                       ,ALUMINUM            ,05/14/2020,05/20/2020,05/20/2020,05/21/2020,06/10/2020,,06/25/2020,,,07/07/2020,,,,M2006     ,G3H-1-TP1 ,B31.3          ,13F       
MOBILE    ,404-B,6951-404-B,#N/A,13F-P-6116817-01,4A                       ,ALUMINUM            ,05/14/2020,05/20/2020,05/20/2020,05/21/2020,06/10/2020,,06/25/2020,,,07/07/2020,,,,M2006     ,G3H-1-TP1 ,B31.3          ,13F       
